Price1,Hour_Sin,Hour_Cos,Day_Sin,Day_Cos,Month_Sin,Month_Cos,Year_Scaled,temperature_2m,precipitation,wind_speed_10m,cloudcover,Gas_Price,Missing_Percentage
84.75,0.2588190451025207,0.9659258262890684,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,11.6,0.0,6.671428571428572,57.85714285714285,,7.6923076923076925
84.75,0.2588190451025207,0.9659258262890684,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,11.6,0.0,6.671428571428572,57.85714285714285,,7.6923076923076925
82.62,0.4999999999999999,0.8660254037844387,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,11.028571428571428,0.0,6.628571428571428,61.0,,7.6923076923076925
82.62,0.4999999999999999,0.8660254037844387,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,11.028571428571428,0.0,6.628571428571428,61.0,,7.6923076923076925
80.5,0.7071067811865475,0.7071067811865476,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,11.185714285714283,0.0,6.1000000000000005,56.85714285714285,,7.6923076923076925
80.5,0.7071067811865475,0.7071067811865476,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,11.185714285714283,0.0,6.1000000000000005,56.85714285714285,,7.6923076923076925
80.5,0.8660254037844386,0.5000000000000001,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,10.814285714285717,0.0,4.871428571428572,55.85714285714285,,7.6923076923076925
80.5,0.8660254037844386,0.5000000000000001,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,10.814285714285717,0.0,4.871428571428572,55.85714285714285,,7.6923076923076925
80.0,0.9659258262890684,0.2588190451025207,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,10.3,0.0142857142857142,4.614285714285714,54.85714285714285,,7.6923076923076925
80.0,0.9659258262890684,0.2588190451025207,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,10.3,0.0142857142857142,4.614285714285714,54.85714285714285,,7.6923076923076925
80.63,1.0,6.123233995736766e-17,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,10.142857142857142,0.0142857142857142,4.3,70.14285714285714,,7.6923076923076925
80.63,1.0,6.123233995736766e-17,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,10.142857142857142,0.0142857142857142,4.3,70.14285714285714,,7.6923076923076925
84.02,0.9659258262890684,-0.2588190451025206,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,10.6,0.0142857142857142,4.085714285714286,73.42857142857143,,7.6923076923076925
84.02,0.9659258262890684,-0.2588190451025206,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,10.6,0.0142857142857142,4.085714285714286,73.42857142857143,,7.6923076923076925
84.51,0.8660254037844387,-0.4999999999999998,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,11.757142857142856,0.0428571428571428,4.642857142857143,73.28571428571429,,7.6923076923076925
84.51,0.8660254037844387,-0.4999999999999998,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,11.757142857142856,0.0428571428571428,4.642857142857143,73.28571428571429,,7.6923076923076925
90.0,0.7071067811865476,-0.7071067811865475,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,12.957142857142856,0.0714285714285714,5.857142857142857,70.57142857142857,,7.6923076923076925
90.0,0.7071067811865476,-0.7071067811865475,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,12.957142857142856,0.0714285714285714,5.857142857142857,70.57142857142857,,7.6923076923076925
87.22,0.4999999999999999,-0.8660254037844387,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,14.0,0.0571428571428571,6.828571428571428,75.0,,7.6923076923076925
87.22,0.4999999999999999,-0.8660254037844387,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,14.0,0.0571428571428571,6.828571428571428,75.0,,7.6923076923076925
80.63,0.258819045102521,-0.9659258262890682,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,14.828571428571427,0.0857142857142857,8.571428571428571,74.14285714285714,,7.6923076923076925
80.63,0.258819045102521,-0.9659258262890682,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,14.828571428571427,0.0857142857142857,8.571428571428571,74.14285714285714,,7.6923076923076925
77.95,1.2246467991473532e-16,-1.0,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,15.328571428571427,0.0999999999999999,9.671428571428573,77.85714285714286,,7.6923076923076925
77.95,1.2246467991473532e-16,-1.0,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,15.328571428571427,0.0999999999999999,9.671428571428573,77.85714285714286,,7.6923076923076925
82.06,-0.2588190451025208,-0.9659258262890684,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,15.657142857142857,0.0999999999999999,10.985714285714286,74.42857142857143,,7.6923076923076925
82.06,-0.2588190451025208,-0.9659258262890684,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,15.657142857142857,0.0999999999999999,10.985714285714286,74.42857142857143,,7.6923076923076925
77.75,-0.4999999999999997,-0.8660254037844388,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,16.114285714285717,0.0571428571428571,12.257142857142856,72.71428571428571,,7.6923076923076925
77.75,-0.4999999999999997,-0.8660254037844388,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,16.114285714285717,0.0571428571428571,12.257142857142856,72.71428571428571,,7.6923076923076925
75.0,-0.7071067811865471,-0.7071067811865479,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,16.085714285714285,0.1428571428571428,12.914285714285716,73.71428571428571,,7.6923076923076925
75.0,-0.7071067811865471,-0.7071067811865479,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,16.085714285714285,0.1428571428571428,12.914285714285716,73.71428571428571,,7.6923076923076925
73.88,-0.8660254037844384,-0.5000000000000004,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,16.0,0.0857142857142857,13.385714285714286,70.57142857142857,,7.6923076923076925
73.88,-0.8660254037844384,-0.5000000000000004,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,16.0,0.0857142857142857,13.385714285714286,70.57142857142857,,7.6923076923076925
67.5,-0.9659258262890684,-0.2588190451025206,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,15.785714285714286,0.0285714285714285,13.7,74.42857142857143,,7.6923076923076925
67.5,-0.9659258262890684,-0.2588190451025206,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,15.785714285714286,0.0285714285714285,13.7,74.42857142857143,,7.6923076923076925
69.64,-1.0,-1.8369701987210294e-16,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,15.457142857142856,0.0142857142857142,12.6,74.28571428571429,,7.6923076923076925
69.64,-1.0,-1.8369701987210294e-16,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,15.457142857142856,0.0142857142857142,12.6,74.28571428571429,,7.6923076923076925
75.55,-0.9659258262890684,0.2588190451025203,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,14.928571428571429,0.0,10.657142857142857,67.28571428571429,,7.6923076923076925
75.55,-0.9659258262890684,0.2588190451025203,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,14.928571428571429,0.0,10.657142857142857,67.28571428571429,,7.6923076923076925
79.06,-0.8660254037844386,0.5000000000000001,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,13.671428571428573,0.0142857142857142,10.05714285714286,51.57142857142857,,7.6923076923076925
79.06,-0.8660254037844386,0.5000000000000001,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,13.671428571428573,0.0142857142857142,10.05714285714286,51.57142857142857,,7.6923076923076925
80.96,-0.7071067811865477,0.7071067811865474,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,12.657142857142857,0.0,9.971428571428572,55.57142857142857,,7.6923076923076925
80.96,-0.7071067811865477,0.7071067811865474,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,12.657142857142857,0.0,9.971428571428572,55.57142857142857,,7.6923076923076925
83.16,-0.5000000000000004,0.8660254037844384,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,12.0,0.0142857142857142,9.071428571428571,48.71428571428572,,7.6923076923076925
83.16,-0.5000000000000004,0.8660254037844384,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,12.0,0.0142857142857142,9.071428571428571,48.71428571428572,,7.6923076923076925
76.11,-0.2588190451025215,0.965925826289068,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,11.585714285714284,0.0142857142857142,8.514285714285714,47.142857142857146,,7.6923076923076925
76.11,-0.2588190451025215,0.965925826289068,-0.2012985200886611,0.9795299412524944,0.8660254037844387,-0.4999999999999998,0.4,11.585714285714284,0.0142857142857142,8.514285714285714,47.142857142857146,,7.6923076923076925
151.15,0.2588190451025207,0.9659258262890684,0.7247927872291199,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.5,15.05714285714286,0.0,11.757142857142856,44.142857142857146,,7.6923076923076925
147.25,0.4999999999999999,0.8660254037844387,0.7247927872291199,0.6889669190756866,-0.5000000000000004,0.8660254037844384,0.5,14.785714285714286,0.0,12.385714285714286,41.142857142857146,,7.6923076923076925
