Year,Price1,Hour_Sin,Hour_Cos,Month_Sin,Month_Cos,Gas_Price,,
2023,49.31,-0.965925826,0.2588190451025203,0.8660254037844387,-0.5,50.65,,
2023,95.49,-0.866025404,0.5000000000000001,0.8660254037844387,-0.5,34.69,,
2023,95.49,-0.866025404,0.5000000000000001,0.8660254037844387,-0.5,36.23,,
2023,95.49,-0.866025404,0.5000000000000001,0.8660254037844387,-0.5,39.42,,
2023,95.49,-0.866025404,0.5000000000000001,0.8660254037844387,-0.5,50.65,,
2023,134.71,-0.707106781,0.7071067811865474,0.8660254037844387,-0.5,34.69,,
2023,134.71,-0.707106781,0.7071067811865474,0.8660254037844387,-0.5,36.23,,
2023,134.71,-0.707106781,0.7071067811865474,0.8660254037844387,-0.5,39.42,,
2023,134.71,-0.707106781,0.7071067811865474,0.8660254037844387,-0.5,50.65,,
2023,135.51,-0.5,0.8660254037844384,0.8660254037844387,-0.5,34.69,,
2023,135.51,-0.5,0.8660254037844384,0.8660254037844387,-0.5,36.23,,
2023,135.51,-0.5,0.8660254037844384,0.8660254037844387,-0.5,39.42,,
2023,135.51,-0.5,0.8660254037844384,0.8660254037844387,-0.5,50.65,,
2023,133.71,-0.258819045,0.9659258262890681,0.8660254037844387,-0.5,34.69,,
2023,133.71,-0.258819045,0.9659258262890681,0.8660254037844387,-0.5,36.23,,
2023,133.71,-0.258819045,0.9659258262890681,0.8660254037844387,-0.5,39.42,,
2023,133.71,-0.258819045,0.9659258262890681,0.8660254037844387,-0.5,50.65,,
2023,123.1,-2.45E-16,1,0.8660254037844387,-0.5,34.69,,
2023,123.1,-2.45E-16,1,0.8660254037844387,-0.5,36.23,,
2023,123.1,-2.45E-16,1,0.8660254037844387,-0.5,39.42,,
2023,123.1,-2.45E-16,1,0.8660254037844387,-0.5,50.65,,
2023,138.1,0.25881904510252074,0.9659258262890683,1,6.123233995736766e-17,43.9,,
2023,138.1,0.25881904510252074,0.9659258262890683,1,6.123233995736766e-17,42.4,,
2023,138.1,0.25881904510252074,0.9659258262890683,1,6.123233995736766e-17,43.06,,
2023,138.1,0.25881904510252074,0.9659258262890683,1,6.123233995736766e-17,46.26,,
2023,133,0.49999999999999994,0.8660254037844387,1,6.123233995736766e-17,43.9,,
2023,133,0.49999999999999994,0.8660254037844387,1,6.123233995736766e-17,42.4,,
2023,133,0.49999999999999994,0.8660254037844387,1,6.123233995736766e-17,43.06,,
2023,133,0.49999999999999994,0.8660254037844387,1,6.123233995736766e-17,46.26,,
2023,128.35,0.7071067811865475,0.7071067811865476,1,6.123233995736766e-17,43.9,,
2023,128.35,0.7071067811865475,0.7071067811865476,1,6.123233995736766e-17,42.4,,
2023,128.35,0.7071067811865475,0.7071067811865476,1,6.123233995736766e-17,43.06,,
2023,128.35,0.7071067811865475,0.7071067811865476,1,6.123233995736766e-17,46.26,,
2023,117.55,0.8660254037844386,0.5000000000000001,1,6.123233995736766e-17,43.9,,
2023,117.55,0.8660254037844386,0.5000000000000001,1,6.123233995736766e-17,42.4,,
2023,117.55,0.8660254037844386,0.5000000000000001,1,6.123233995736766e-17,43.06,,
2023,117.55,0.8660254037844386,0.5000000000000001,1,6.123233995736766e-17,46.26,,
2023,107.8,0.9659258262890683,0.25881904510252074,1,6.123233995736766e-17,43.9,,
2023,107.8,0.9659258262890683,0.25881904510252074,1,6.123233995736766e-17,42.4,,
2023,107.8,0.9659258262890683,0.25881904510252074,1,6.123233995736766e-17,43.06,,
2023,107.8,0.9659258262890683,0.25881904510252074,1,6.123233995736766e-17,46.26,,
2023,107.8,1,6.123233995736766e-17,1,6.123233995736766e-17,43.9,,
2023,107.8,1,6.123233995736766e-17,1,6.123233995736766e-17,42.4,,
2023,107.8,1,6.123233995736766e-17,1,6.123233995736766e-17,43.06,,
2023,107.8,1,6.123233995736766e-17,1,6.123233995736766e-17,46.26,,
2023,115,0.9659258262890683,-0.258819045,1,6.123233995736766e-17,43.9,,
2023,115,0.9659258262890683,-0.258819045,1,6.123233995736766e-17,42.4,,
2023,115,0.9659258262890683,-0.258819045,1,6.123233995736766e-17,43.06,,
2023,115,0.9659258262890683,-0.258819045,1,6.123233995736766e-17,46.26,,
2023,140.27,0.8660254037844387,-0.5,1,6.123233995736766e-17,43.9,,
2023,140.27,0.8660254037844387,-0.5,1,6.123233995736766e-17,42.4,,
2023,140.27,0.8660254037844387,-0.5,1,6.123233995736766e-17,43.06,,
2023,140.27,0.8660254037844387,-0.5,1,6.123233995736766e-17,46.26,,
2023,140.3,0.7071067811865476,-0.707106781,1,6.123233995736766e-17,43.9,,
2023,140.3,0.7071067811865476,-0.707106781,1,6.123233995736766e-17,42.4,,
2023,140.3,0.7071067811865476,-0.707106781,1,6.123233995736766e-17,43.06,,
2023,140.3,0.7071067811865476,-0.707106781,1,6.123233995736766e-17,46.26,,
2023,137.88,0.49999999999999994,-0.866025404,1,6.123233995736766e-17,43.9,,
2023,137.88,0.49999999999999994,-0.866025404,1,6.123233995736766e-17,42.4,,
2023,137.88,0.49999999999999994,-0.866025404,1,6.123233995736766e-17,43.06,,
2023,137.88,0.49999999999999994,-0.866025404,1,6.123233995736766e-17,46.26,,
2023,118.58,0.258819045,-0.965925826,1,6.123233995736766e-17,43.9,,
2023,118.58,0.258819045,-0.965925826,1,6.123233995736766e-17,42.4,,
2023,118.58,0.258819045,-0.965925826,1,6.123233995736766e-17,43.06,,
2023,118.58,0.258819045,-0.965925826,1,6.123233995736766e-17,46.26,,
2023,107.9,1.2246467991473532e-16,-1,1,6.123233995736766e-17,43.9,,
2023,107.9,1.2246467991473532e-16,-1,1,6.123233995736766e-17,42.4,,
2023,107.9,1.2246467991473532e-16,-1,1,6.123233995736766e-17,43.06,,
2023,107.9,1.2246467991473532e-16,-1,1,6.123233995736766e-17,46.26,,
2023,107,-0.258819045,-0.965925826,1,6.123233995736766e-17,43.9,,
2023,107,-0.258819045,-0.965925826,1,6.123233995736766e-17,42.4,,
2023,107,-0.258819045,-0.965925826,1,6.123233995736766e-17,43.06,,
2023,107,-0.258819045,-0.965925826,1,6.123233995736766e-17,46.26,,
2023,100.1,-0.5,-0.866025404,1,6.123233995736766e-17,43.9,,
2023,100.1,-0.5,-0.866025404,1,6.123233995736766e-17,42.4,,
2023,100.1,-0.5,-0.866025404,1,6.123233995736766e-17,43.06,,
2023,100.1,-0.5,-0.866025404,1,6.123233995736766e-17,46.26,,
2023,94.9,-0.707106781,-0.707106781,1,6.123233995736766e-17,43.9,,
2023,94.9,-0.707106781,-0.707106781,1,6.123233995736766e-17,42.4,,
2023,94.9,-0.707106781,-0.707106781,1,6.123233995736766e-17,43.06,,
2023,94.9,-0.707106781,-0.707106781,1,6.123233995736766e-17,46.26,,
2023,93.6,-0.866025404,-0.5,1,6.123233995736766e-17,43.9,,
2023,93.6,-0.866025404,-0.5,1,6.123233995736766e-17,42.4,,
2023,93.6,-0.866025404,-0.5,1,6.123233995736766e-17,43.06,,
2023,93.6,-0.866025404,-0.5,1,6.123233995736766e-17,46.26,,
2023,95.1,-0.965925826,-0.258819045,1,6.123233995736766e-17,43.9,,
2023,95.1,-0.965925826,-0.258819045,1,6.123233995736766e-17,42.4,,
2023,95.1,-0.965925826,-0.258819045,1,6.123233995736766e-17,43.06,,
2023,95.1,-0.965925826,-0.258819045,1,6.123233995736766e-17,46.26,,
2023,106.8,-1,-1.84E-16,1,6.123233995736766e-17,43.9,,
2023,106.8,-1,-1.84E-16,1,6.123233995736766e-17,42.4,,
2023,106.8,-1,-1.84E-16,1,6.123233995736766e-17,43.06,,
2023,106.8,-1,-1.84E-16,1,6.123233995736766e-17,46.26,,
2023,117.65,-0.965925826,0.2588190451025203,1,6.123233995736766e-17,43.9,,
2023,117.65,-0.965925826,0.2588190451025203,1,6.123233995736766e-17,42.4,,
2023,117.65,-0.965925826,0.2588190451025203,1,6.123233995736766e-17,43.06,,
2023,117.65,-0.965925826,0.2588190451025203,1,6.123233995736766e-17,46.26,,
2023,141.3,-0.866025404,0.5000000000000001,1,6.123233995736766e-17,43.9,,
2023,141.3,-0.866025404,0.5000000000000001,1,6.123233995736766e-17,42.4,,
2023,141.3,-0.866025404,0.5000000000000001,1,6.123233995736766e-17,43.06,,
2023,141.3,-0.866025404,0.5000000000000001,1,6.123233995736766e-17,46.26,,
2023,152.1,-0.707106781,0.7071067811865474,1,6.123233995736766e-17,43.9,,
2023,152.1,-0.707106781,0.7071067811865474,1,6.123233995736766e-17,42.4,,
2023,152.1,-0.707106781,0.7071067811865474,1,6.123233995736766e-17,43.06,,
2023,152.1,-0.707106781,0.7071067811865474,1,6.123233995736766e-17,46.26,,
2023,145.78,-0.5,0.8660254037844384,1,6.123233995736766e-17,43.9,,
2023,145.78,-0.5,0.8660254037844384,1,6.123233995736766e-17,42.4,,
2023,145.78,-0.5,0.8660254037844384,1,6.123233995736766e-17,43.06,,
2023,145.78,-0.5,0.8660254037844384,1,6.123233995736766e-17,46.26,,
2023,139.82,-0.258819045,0.9659258262890681,1,6.123233995736766e-17,43.9,,
2023,139.82,-0.258819045,0.9659258262890681,1,6.123233995736766e-17,42.4,,
2023,139.82,-0.258819045,0.9659258262890681,1,6.123233995736766e-17,43.06,,
2023,139.82,-0.258819045,0.9659258262890681,1,6.123233995736766e-17,46.26,,
2023,117,-2.45E-16,1,1,6.123233995736766e-17,43.9,,
2023,117,-2.45E-16,1,1,6.123233995736766e-17,42.4,,
2023,117,-2.45E-16,1,1,6.123233995736766e-17,43.06,,
2023,117,-2.45E-16,1,1,6.123233995736766e-17,46.26,,
2023,91.99,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1,24.94,,
2023,90.03,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1,24.94,,
2023,89.06,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1,24.94,,
2023,89.06,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1,24.94,,
2023,89.36,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1,24.94,,
2023,91.31,1,6.123233995736766e-17,1.2246467991473532e-16,-1,24.94,,
2023,91.99,0.9659258262890683,-0.258819045,1.2246467991473532e-16,-1,24.94,,
2023,90.03,0.8660254037844387,-0.5,1.2246467991473532e-16,-1,24.94,,
2023,90,0.7071067811865476,-0.707106781,1.2246467991473532e-16,-1,24.94,,
2023,81,0.49999999999999994,-0.866025404,1.2246467991473532e-16,-1,24.94,,
2023,68,0.258819045,-0.965925826,1.2246467991473532e-16,-1,24.94,,
2023,66.4,1.2246467991473532e-16,-1,1.2246467991473532e-16,-1,24.94,,
2023,63.12,-0.258819045,-0.965925826,1.2246467991473532e-16,-1,24.94,,
2023,66.4,-0.5,-0.866025404,1.2246467991473532e-16,-1,24.94,,
2023,66.4,-0.707106781,-0.707106781,1.2246467991473532e-16,-1,24.94,,
2023,57.12,-0.866025404,-0.5,1.2246467991473532e-16,-1,24.94,,
2023,57.12,-0.965925826,-0.258819045,1.2246467991473532e-16,-1,24.94,,
2023,60,-1,-1.84E-16,1.2246467991473532e-16,-1,24.94,,
2023,74.97,-0.965925826,0.2588190451025203,1.2246467991473532e-16,-1,24.94,,
2023,86.16,-0.866025404,0.5000000000000001,1.2246467991473532e-16,-1,24.94,,
2023,95,-0.707106781,0.7071067811865474,1.2246467991473532e-16,-1,24.94,,
2023,110,-0.5,0.8660254037844384,1.2246467991473532e-16,-1,24.94,,
2023,111.81,-0.258819045,0.9659258262890681,1.2246467991473532e-16,-1,24.94,,
2023,103.64,-2.45E-16,1,1.2246467991473532e-16,-1,24.94,,
2023,72.55,0.25881904510252074,0.9659258262890683,-2.45E-16,1,33.55,,
2023,69.5,0.49999999999999994,0.8660254037844387,-2.45E-16,1,33.55,,
2023,66.34,0.7071067811865475,0.7071067811865476,-2.45E-16,1,33.55,,
2023,60,0.8660254037844386,0.5000000000000001,-2.45E-16,1,33.55,,
2023,61.16,0.9659258262890683,0.25881904510252074,-2.45E-16,1,33.55,,
2023,60,1,6.123233995736766e-17,-2.45E-16,1,33.55,,
2023,57,0.9659258262890683,-0.258819045,-2.45E-16,1,33.55,,
2023,66.34,0.8660254037844387,-0.5,-2.45E-16,1,33.55,,
2023,70,0.7071067811865476,-0.707106781,-2.45E-16,1,33.55,,
2023,70.5,0.49999999999999994,-0.866025404,-2.45E-16,1,33.55,,
2023,59.52,0.258819045,-0.965925826,-2.45E-16,1,33.55,,
2023,47.86,1.2246467991473532e-16,-1,-2.45E-16,1,33.55,,
2023,47.6,-0.258819045,-0.965925826,-2.45E-16,1,33.55,,
2023,48.99,-0.5,-0.866025404,-2.45E-16,1,33.55,,
2023,47.6,-0.707106781,-0.707106781,-2.45E-16,1,33.55,,
2023,46.99,-0.866025404,-0.5,-2.45E-16,1,33.55,,
2023,68.45,-0.965925826,-0.258819045,-2.45E-16,1,33.55,,
2023,77.57,-1,-1.84E-16,-2.45E-16,1,33.55,,
2023,101.55,-0.965925826,0.2588190451025203,-2.45E-16,1,33.55,,
2023,109.3,-0.866025404,0.5000000000000001,-2.45E-16,1,33.55,,
2023,109.3,-0.707106781,0.7071067811865474,-2.45E-16,1,33.55,,
2023,92.85,-0.5,0.8660254037844384,-2.45E-16,1,33.55,,
2023,76.93,-0.258819045,0.9659258262890681,-2.45E-16,1,33.55,,
2023,72.23,-2.45E-16,1,-2.45E-16,1,33.55,,
2023,134,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,46.31,,
2023,134,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,46.8,,
2023,134,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,46.6,,
2023,134,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,50.68,,
2023,133,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,46.31,,
2023,133,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,46.8,,
2023,133,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,46.6,,
2023,133,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,50.68,,
2023,109,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,46.31,,
2023,109,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,46.8,,
2023,109,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,46.6,,
2023,109,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,50.68,,
2023,107.9,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,46.31,,
2023,107.9,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,46.8,,
2023,107.9,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,46.6,,
2023,107.9,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,50.68,,
2023,107.7,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,46.31,,
2023,107.7,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,46.8,,
2023,107.7,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,46.6,,
2023,107.7,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,50.68,,
2023,109.99,1,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,46.31,,
2023,109.99,1,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,46.8,,
2023,109.99,1,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,46.6,,
2023,109.99,1,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,50.68,,
2023,143.72,0.9659258262890683,-0.258819045,0.8660254037844386,0.5000000000000001,46.31,,
2023,143.72,0.9659258262890683,-0.258819045,0.8660254037844386,0.5000000000000001,46.8,,
2023,143.72,0.9659258262890683,-0.258819045,0.8660254037844386,0.5000000000000001,46.6,,
2023,143.72,0.9659258262890683,-0.258819045,0.8660254037844386,0.5000000000000001,50.68,,
2023,153.42,0.8660254037844387,-0.5,0.8660254037844386,0.5000000000000001,46.31,,
2023,153.42,0.8660254037844387,-0.5,0.8660254037844386,0.5000000000000001,46.8,,
2023,153.42,0.8660254037844387,-0.5,0.8660254037844386,0.5000000000000001,46.6,,
2023,153.42,0.8660254037844387,-0.5,0.8660254037844386,0.5000000000000001,50.68,,
2023,156.08,0.7071067811865476,-0.707106781,0.8660254037844386,0.5000000000000001,46.31,,
2023,156.08,0.7071067811865476,-0.707106781,0.8660254037844386,0.5000000000000001,46.8,,
2023,156.08,0.7071067811865476,-0.707106781,0.8660254037844386,0.5000000000000001,46.6,,
2023,156.08,0.7071067811865476,-0.707106781,0.8660254037844386,0.5000000000000001,50.68,,
2023,149.9,0.49999999999999994,-0.866025404,0.8660254037844386,0.5000000000000001,46.31,,
2023,149.9,0.49999999999999994,-0.866025404,0.8660254037844386,0.5000000000000001,46.8,,
2023,149.9,0.49999999999999994,-0.866025404,0.8660254037844386,0.5000000000000001,46.6,,
2023,149.9,0.49999999999999994,-0.866025404,0.8660254037844386,0.5000000000000001,50.68,,
2023,134.4,0.258819045,-0.965925826,0.8660254037844386,0.5000000000000001,46.31,,
2023,134.4,0.258819045,-0.965925826,0.8660254037844386,0.5000000000000001,46.8,,
2023,134.4,0.258819045,-0.965925826,0.8660254037844386,0.5000000000000001,46.6,,
2023,134.4,0.258819045,-0.965925826,0.8660254037844386,0.5000000000000001,50.68,,
2023,107.5,1.2246467991473532e-16,-1,0.8660254037844386,0.5000000000000001,46.31,,
2023,107.5,1.2246467991473532e-16,-1,0.8660254037844386,0.5000000000000001,46.8,,
2023,107.5,1.2246467991473532e-16,-1,0.8660254037844386,0.5000000000000001,46.6,,
2023,107.5,1.2246467991473532e-16,-1,0.8660254037844386,0.5000000000000001,50.68,,
2023,106.37,-0.258819045,-0.965925826,0.8660254037844386,0.5000000000000001,46.31,,
2023,106.37,-0.258819045,-0.965925826,0.8660254037844386,0.5000000000000001,46.8,,
2023,106.37,-0.258819045,-0.965925826,0.8660254037844386,0.5000000000000001,46.6,,
2023,106.37,-0.258819045,-0.965925826,0.8660254037844386,0.5000000000000001,50.68,,
2023,106.37,-0.5,-0.866025404,0.8660254037844386,0.5000000000000001,46.31,,
2023,106.37,-0.5,-0.866025404,0.8660254037844386,0.5000000000000001,46.8,,
2023,106.37,-0.5,-0.866025404,0.8660254037844386,0.5000000000000001,46.6,,
2023,106.37,-0.5,-0.866025404,0.8660254037844386,0.5000000000000001,50.68,,
2023,104.8,-0.707106781,-0.707106781,0.8660254037844386,0.5000000000000001,46.31,,
2023,104.8,-0.707106781,-0.707106781,0.8660254037844386,0.5000000000000001,46.8,,
2023,104.8,-0.707106781,-0.707106781,0.8660254037844386,0.5000000000000001,46.6,,
2023,104.8,-0.707106781,-0.707106781,0.8660254037844386,0.5000000000000001,50.68,,
2023,105,-0.866025404,-0.5,0.8660254037844386,0.5000000000000001,46.31,,
2023,105,-0.866025404,-0.5,0.8660254037844386,0.5000000000000001,46.8,,
2023,105,-0.866025404,-0.5,0.8660254037844386,0.5000000000000001,46.6,,
2023,105,-0.866025404,-0.5,0.8660254037844386,0.5000000000000001,50.68,,
2023,107.1,-0.965925826,-0.258819045,0.8660254037844386,0.5000000000000001,46.31,,
2023,107.1,-0.965925826,-0.258819045,0.8660254037844386,0.5000000000000001,46.8,,
2023,107.1,-0.965925826,-0.258819045,0.8660254037844386,0.5000000000000001,46.6,,
2023,107.1,-0.965925826,-0.258819045,0.8660254037844386,0.5000000000000001,50.68,,
2023,133,-1,-1.84E-16,0.8660254037844386,0.5000000000000001,46.31,,
2023,133,-1,-1.84E-16,0.8660254037844386,0.5000000000000001,46.8,,
2023,133,-1,-1.84E-16,0.8660254037844386,0.5000000000000001,46.6,,
2023,133,-1,-1.84E-16,0.8660254037844386,0.5000000000000001,50.68,,
2023,153.42,-0.965925826,0.2588190451025203,0.8660254037844386,0.5000000000000001,46.31,,
2023,153.42,-0.965925826,0.2588190451025203,0.8660254037844386,0.5000000000000001,46.8,,
2023,153.42,-0.965925826,0.2588190451025203,0.8660254037844386,0.5000000000000001,46.6,,
2023,153.42,-0.965925826,0.2588190451025203,0.8660254037844386,0.5000000000000001,50.68,,
2023,170,-0.866025404,0.5000000000000001,0.8660254037844386,0.5000000000000001,46.31,,
2023,170,-0.866025404,0.5000000000000001,0.8660254037844386,0.5000000000000001,46.8,,
2023,170,-0.866025404,0.5000000000000001,0.8660254037844386,0.5000000000000001,46.6,,
2023,170,-0.866025404,0.5000000000000001,0.8660254037844386,0.5000000000000001,50.68,,
2023,176.17,-0.707106781,0.7071067811865474,0.8660254037844386,0.5000000000000001,46.31,,
2023,176.17,-0.707106781,0.7071067811865474,0.8660254037844386,0.5000000000000001,46.8,,
2023,176.17,-0.707106781,0.7071067811865474,0.8660254037844386,0.5000000000000001,46.6,,
2023,176.17,-0.707106781,0.7071067811865474,0.8660254037844386,0.5000000000000001,50.68,,
2023,165.01,-0.5,0.8660254037844384,0.8660254037844386,0.5000000000000001,46.31,,
2023,165.01,-0.5,0.8660254037844384,0.8660254037844386,0.5000000000000001,46.8,,
2023,165.01,-0.5,0.8660254037844384,0.8660254037844386,0.5000000000000001,46.6,,
2023,165.01,-0.5,0.8660254037844384,0.8660254037844386,0.5000000000000001,50.68,,
