Price1,Day_Sin,Day_Cos,Month_Sin,Month_Cos,Year
57.12,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,2023
60.0,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,2023
74.97,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,2023
86.16,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,2023
95.0,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,2023
110.0,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,2023
111.81,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,2023
103.64,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,2023
72.55,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
69.5,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
66.34,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
60.0,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
61.16,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
60.0,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
57.0,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
66.34,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
70.0,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
70.5,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
59.52,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
47.86,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
47.6,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
48.99,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
47.6,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
46.99,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
68.45,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
77.57,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
101.55,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
109.3,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
109.3,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
92.85,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
76.93,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
72.23,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,2023
134.0,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
133.0,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
109.0,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
107.9,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
107.7,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
109.99,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
143.72,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
153.42,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
156.08,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
149.9,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
134.4,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
107.5,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
106.37,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
106.37,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
104.8,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
105.0,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
107.1,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
133.0,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
153.42,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
170.0,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
176.17,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
165.01,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
158.41,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
152.09,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2023
126.0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
122.03,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
123.61,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
123.89,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
125.33,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
127.22,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
127.97,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
144.48,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
144.7,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
130.09,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
100.9,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
90.75,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
90.74,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
85.07,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
84.67,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
84.47,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
84.47,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
84.67,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
84.67,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
123.26,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
147.42,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
145.33,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
134.37,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
129.44,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,2023
35.0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
8.0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
4.16,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
4.16,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
4.16,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
5.53,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
64.37,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
99.99,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
139.02,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
138.67,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
130.0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
107.35,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
95.96,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
84.77,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
66.02,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
62.87,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
85.15,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
130.0,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
134.95,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
131.96,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
136.65,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
135.07,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
115.16,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
93.08,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,2023
78.57,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
76.97,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
73.77,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
72.88,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
70.0,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
71.11,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
77.57,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
110.11,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
115.82,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
106.0,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
102.13,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
92.83,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
88.31,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
82.27,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
77.57,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
77.0,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
77.37,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
89.0,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
102.0,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
119.53,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
121.38,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
119.68,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
108.65,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
100.0,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2023
117.95,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
110.0,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
105.0,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
101.14,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
92.13,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
91.43,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
100.0,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
104.79,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
104.39,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
85.07,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
81.99,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
80.0,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
73.9,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
64.34,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
60.2,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
50.83,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
45.68,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
57.42,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
70.72,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
80.7,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
101.75,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
110.0,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
118.0,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
102.05,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,2023
106.91,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
102.63,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
99.1,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
95.88,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
96.07,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
102.22,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
94.19,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
113.41,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
113.07,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
116.11,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
109.48,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
96.07,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
91.89,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
82.9,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
77.93,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
65.0,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
77.93,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
92.1,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
98.4,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
107.0,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
107.17,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
105.0,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
98.4,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
86.1,0.20129852008866006,0.9795299412524945,-2.4492935982947064e-16,1.0,2023
76.88,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
73.54,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
70.58,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
71.98,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
69.07,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
71.16,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
73.23,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
76.48,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
69.58,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
46.07,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
42.77,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
40.0,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
42.77,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
42.77,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
30.87,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
30.87,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
30.87,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
39.47,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
43.17,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
47.97,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
80.49,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
95.0,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
95.17,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
85.78,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,2023
106.0,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
104.37,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
99.93,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
99.41,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
91.69,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
92.54,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
96.32,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
99.93,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
99.93,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
98.15,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
85.52,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
78.69,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
78.69,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
79.7,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
79.7,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
78.5,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
78.5,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
80.46,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
95.34,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
102.0,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
116.0,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
127.66,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
125.44,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
120.0,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,2023
90.59,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
89.06,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
89.65,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
89.36,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
85.75,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
89.06,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
89.65,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
88.5,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
75.0,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
57.01,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
50.61,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
70.0,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
70.0,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
70.0,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
69.4,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
45.0,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
45.0,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
54.0,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
69.7,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
93.46,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
105.14,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
111.99,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
111.81,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
103.53,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,2023
87.82,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387,2023
85.44,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387,2023
87.16,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387,2023
