OMIE - Mercado de electricidad;Fecha Emisión :24/05/2023 - 02:38;;23/05/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;5;23;1;101,99;91,32;0;80,00;86,00;0;91,09;89,70;0;
2023;5;23;2;98,60;93,61;0;77,45;83,22;0;82,97;84,82;0;
2023;5;23;3;87,00;82,01;0;70,45;80,01;0;77,26;81,44;0;
2023;5;23;4;90,00;80,01;0;64,00;61,97;0;72,38;69,19;0;
2023;5;23;5;86,99;86,43;0;50,36;66,75;0;70,08;74,20;0;
2023;5;23;6;93,91;95,22;0;55,88;67,22;0;70,87;78,17;0;
2023;5;23;7;91,86;90,80;0;74,57;77,58;0;83,75;88,33;0;
2023;5;23;8;108,08;109,81;0;90,29;91,46;0;99,28;102,65;0;
2023;5;23;9;103,66;98,67;0;84,86;96,66;0;97,96;97,05;0;
2023;5;23;10;95,00;92,01;0;70,20;69,82;0;90,69;78,77;0;
2023;5;23;11;87,41;81,24;0;62,76;63,32;0;77,38;70,16;0;
2023;5;23;12;80,74;75,76;0;57,06;57,06;0;69,25;65,70;0;
2023;5;23;13;75,00;66,92;0;58,37;58,05;0;67,32;63,55;0;
2023;5;23;14;81,44;0;0;64,42;0;0;71,06;0;0;
2023;5;23;15;105,02;0;0;64,71;0;0;75,14;0;0;
2023;5;23;16;104,30;104,30;0;62,46;104,10;0;78,60;104,18;0;
2023;5;23;17;104,60;104,60;0;59,50;104,10;0;80,90;104,33;0;
2023;5;23;18;79,60;0;0;64,51;0;0;70,00;0;0;
2023;5;23;19;83,69;79,07;0;71,06;72,20;0;77,21;73,82;0;
2023;5;23;20;110,00;91,32;0;72,56;72,55;0;95,33;89,74;0;
2023;5;23;21;109,12;0;0;91,00;0;0;100,35;0;0;
2023;5;23;22;108,90;105,01;0;93,17;104,95;0;103,32;104,96;0;
2023;5;23;23;106,29;104,80;0;90,42;91,02;0;97,49;94,00;0;
2023;5;23;24;105,56;100,40;0;86,00;91,22;0;98,24;97,93;0;
;;;;;;;;;;;;;
