OMIE - Mercado de electricidad;Fecha Emisión :14/03/2023 - 03:05;;13/03/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;3;13;1;45,00;38,91;0;15,10;38,50;0;34,50;38,65;0;
2023;3;13;2;35,85;0;0;18,02;0;0;25,31;0;0;
2023;3;13;3;23,60;0;0;6,64;0;0;15,73;0;0;
2023;3;13;4;17,75;9,69;0;1,00;9,69;0;7,55;9,69;0;
2023;3;13;5;13,31;4,98;0;-6,50;-2,86;0;2,01;1,99;0;
2023;3;13;6;22,25;13,12;0;-1,42;-1,42;0;7,36;4,88;0;
2023;3;13;7;47,10;38,00;0;20,49;32,39;0;30,94;35,59;0;
2023;3;13;8;86,70;58,61;0;46,73;45,39;0;55,72;50,11;0;
2023;3;13;9;95,40;95,43;0;48,00;52,68;0;62,55;72,84;0;
2023;3;13;10;90,30;85,91;0;36,85;59,09;0;44,12;69,91;0;
2023;3;13;11;66,28;57,14;0;0,01;42,65;0;41,11;50,74;0;
2023;3;13;12;34,51;36,83;0;-1,21;17,01;0;16,81;18,34;0;
2023;3;13;13;17,13;10,00;0;-7,99;-3,16;0;7,20;8,92;0;
2023;3;13;14;12,52;5,00;0;-21,65;-11,00;0;-3,32;-7,94;0;
2023;3;13;15;13,79;-2,98;0;-24,99;-3,19;0;-5,74;-3,07;0;
2023;3;13;16;16,43;-2,98;0;-18,00;-3,18;0;-0,84;-3,06;0;
2023;3;13;17;15,04;3,00;0;-15,00;-3,07;0;1,38;-2,12;0;
2023;3;13;18;58,12;3,53;0;-6,00;-3,04;0;7,26;2,20;0;
2023;3;13;19;94,40;30,03;0;0,51;0,52;0;36,99;25,22;0;
2023;3;13;20;102,40;56,94;0;6,92;44,99;0;53,40;52,27;0;
2023;3;13;21;85,35;76,21;0;-10,00;-7,34;0;63,73;62,89;0;
2023;3;13;22;58,12;58,12;0;0;55,91;0;49,68;57,82;0;
2023;3;13;23;88,23;30,00;0;0;5,01;0;32,85;26,19;0;
2023;3;13;24;83,43;43,00;0;-4,98;-3,18;0;21,66;18,37;0;
;;;;;;;;;;;;;
