OMIE - Mercado de electricidad;Fecha Emisión :13/02/2023 - 02:38;;12/02/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;2;12;1;141,00;132,36;0;132,27;132,27;0;137,07;132,32;0;
2023;2;12;2;138,47;132,10;0;110,00;130,00;0;130,66;130,92;0;
2023;2;12;3;136,47;124,35;0;119,00;122,59;0;124,11;123,13;0;
2023;2;12;4;132,10;129,52;0;119,01;119,59;0;126,37;125,70;0;
2023;2;12;5;144,00;143,50;0;119,60;133,00;0;129,98;138,56;0;
2023;2;12;6;143,62;143,62;0;122,02;122,02;0;130,09;142,07;0;
2023;2;12;7;143,50;133,00;0;125,73;125,73;0;134,26;129,80;0;
2023;2;12;8;137,88;133,73;0;125,67;125,67;0;132,50;130,32;0;
2023;2;12;9;138,47;134,40;0;120,40;126,35;0;134,51;133,50;0;
2023;2;12;10;131,00;129,45;0;115,00;122,31;0;126,40;123,16;0;
2023;2;12;11;138,03;124,00;0;119,38;119,38;0;128,00;119,57;0;
2023;2;12;12;147,63;127,50;0;119,50;119,50;0;130,07;124,97;0;
2023;2;12;13;143,92;144,96;0;121,03;121,03;0;132,26;137,85;0;
2023;2;12;14;139,52;129,30;0;119,46;119,43;0;124,97;124,13;0;
2023;2;12;15;139,48;133,99;0;119,50;119,17;0;126,91;120,27;0;
2023;2;12;16;140,87;128,00;0;119,50;119,50;0;127,97;121,90;0;
2023;2;12;17;136,00;124,89;0;119,80;119,80;0;128,75;121,32;0;
2023;2;12;18;159,01;144,10;0;134,67;134,67;0;144,40;135,30;0;
2023;2;12;19;175,17;149,96;0;148,07;149,46;0;158,82;149,54;0;
2023;2;12;20;173,66;173,39;0;136,41;136,41;0;154,80;146,69;0;
2023;2;12;21;175,50;170,00;0;158,60;166,58;0;168,70;167,56;0;
2023;2;12;22;165,18;0;0;150,22;0;0;159,90;0;0;
2023;2;12;23;164,06;154,34;0;149,88;152,90;0;155,59;153,60;0;
2023;2;12;24;156,72;144,56;0;136,66;144,06;0;146,06;144,43;0;
;;;;;;;;;;;;;
