OMIE - Mercado de electricidad;Fecha Emisión :14/01/2023 - 01:51;;13/01/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;1;13;1;99,00;62,99;0;59,63;62,99;0;70,20;62,99;0;
2023;1;13;2;84,99;67,68;0;43,20;51,00;0;59,36;55,04;0;
2023;1;13;3;85,00;65,00;0;28,58;28,49;0;54,05;42,55;0;
2023;1;13;4;50,00;50,00;0;13,99;20,89;0;36,14;37,19;0;
2023;1;13;5;42,57;38,50;0;5,65;30,16;0;28,22;31,24;0;
2023;1;13;6;55,86;48,61;0;32,91;37,97;0;43,95;39,56;0;
2023;1;13;7;100,54;72,61;0;46,16;45,35;0;62,14;66,65;0;
2023;1;13;8;99,80;96,74;0;67,89;81,05;0;91,25;86,84;0;
2023;1;13;9;125,54;111,33;0;83,00;87,00;0;106,88;92,86;0;
2023;1;13;10;126,03;125,65;0;96,04;95,45;0;106,69;112,44;0;
2023;1;13;11;118,74;98,74;0;90,74;90,74;0;102,23;97,13;0;
2023;1;13;12;109,67;108,76;0;83,17;85,55;0;97,31;103,73;0;
2023;1;13;13;100,39;98,73;0;68,48;76,02;0;88,39;90,05;0;
2023;1;13;14;92,33;83,91;0;66,14;71,08;0;79,87;80,85;0;
2023;1;13;15;92,98;83,59;0;65,62;72,76;0;81,21;80,37;0;
2023;1;13;16;101,00;91,50;0;38,56;74,75;0;80,09;81,01;0;
2023;1;13;17;131,24;108,95;0;82,14;82,14;0;98,83;103,99;0;
2023;1;13;18;157,32;132,38;0;110,14;112,17;0;122,11;120,67;0;
2023;1;13;19;150,19;142,01;0;114,53;127,80;0;140,49;139,47;0;
2023;1;13;20;196,75;196,75;0;137,61;149,00;0;163,07;177,87;0;
2023;1;13;21;204,70;204,70;0;151,71;175,55;0;171,62;183,49;0;
2023;1;13;22;175,69;169,12;0;138,39;138,69;0;148,92;159,64;0;
2023;1;13;23;131,81;131,81;0;104,00;115,76;0;116,02;129,76;0;
2023;1;13;24;118,58;103,94;0;89,23;93,95;0;103,33;97,78;0;
;;;;;;;;;;;;;
