OMIE - Mercado de electricidad;Fecha Emisión :30/08/2023 - 03:26;;11/08/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;8;11;1;137,27;130,00;0;115,39;125,00;0;123,99;125,43;0;
2023;8;11;2;180,00;180,00;0;111,44;114,89;0;123,25;135,47;0;
2023;8;11;3;168,00;122,10;0;108,92;114,72;0;117,57;119,29;0;
2023;8;11;4;135,77;135,77;0;97,00;114,73;0;112,62;119,71;0;
2023;8;11;5;142,10;123,37;0;91,70;116,91;0;113,30;119,69;0;
2023;8;11;6;129,19;128,96;0;92,50;115,01;0;113,09;120,37;0;
2023;8;11;7;138,88;130,52;0;113,13;115,00;0;122,22;120,42;0;
2023;8;11;8;136,61;135,00;0;121,00;121,00;0;129,76;128,75;0;
2023;8;11;9;138,00;138,00;0;124,28;124,28;0;132,96;133,21;0;
2023;8;11;10;140,98;124,78;0;115,01;115,01;0;119,38;120,35;0;
2023;8;11;11;107,69;99,00;0;82,46;88,01;0;95,15;98,25;0;
2023;8;11;12;99,50;97,84;0;89,01;89,01;0;93,61;93,12;0;
2023;8;11;13;98,68;98,00;0;88,01;88,02;0;92,46;90,30;0;
2023;8;11;14;98,85;97,99;0;85,63;85,64;0;93,22;93,70;0;
2023;8;11;15;99,00;99,00;0;80,00;80,01;0;90,55;87,13;0;
2023;8;11;16;99,99;93,10;0;80,00;80,00;0;90,62;88,53;0;
2023;8;11;17;98,00;90,00;0;79,33;79,34;0;86,39;83,52;0;
2023;8;11;18;97,98;96,70;0;84,48;84,48;0;92,86;91,07;0;
2023;8;11;19;110,55;105,83;0;81,56;81,26;0;98,34;90,35;0;
2023;8;11;20;136,02;122,50;0;104,26;104,26;0;117,48;116,27;0;
2023;8;11;21;151,75;135,89;0;115,02;115,02;0;127,59;122,95;0;
2023;8;11;22;140,15;136,97;0;111,70;112,54;0;126,95;119,64;0;
2023;8;11;23;135,65;135,65;0;111,25;111,25;0;120,50;116,12;0;
2023;8;11;24;129,72;121,27;0;114,00;114,89;0;117,31;118,42;0;
;;;;;;;;;;;;;
