OMIE - Mercado de electricidad;Fecha Emisión :02/09/2023 - 01:13;;01/09/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;9;1;1;141,00;115,00;0;99,00;115,00;0;116,10;115,00;0;
2023;9;1;2;138,03;114,50;0;96,32;96,32;0;108,71;103,56;0;
2023;9;1;3;115,24;112,40;0;96,32;96,32;0;106,07;98,96;0;
2023;9;1;4;114,40;112,39;0;95,97;95,97;0;104,72;97,49;0;
2023;9;1;5;123,94;107,99;0;103,00;103,72;0;110,53;106,08;0;
2023;9;1;6;124,72;124,72;0;104,40;110,39;0;111,17;114,67;0;
2023;9;1;7;117,68;114,55;0;103,60;107,68;0;112,76;109,38;0;
2023;9;1;8;129,46;130,00;0;114,06;120,10;0;120,69;124,52;0;
2023;9;1;9;140,99;135,93;0;118,90;122,00;0;127,33;127,17;0;
2023;9;1;10;130,82;126,97;0;110,91;111,12;0;117,61;122,84;0;
2023;9;1;11;119,12;111,82;0;101,98;101,98;0;108,53;107,75;0;
2023;9;1;12;108,91;104,13;0;93,73;95,52;0;99,66;98,01;0;
2023;9;1;13;105,00;102,70;0;90,87;90,87;0;97,53;94,33;0;
2023;9;1;14;103,99;102,85;0;45,45;90,69;0;93,14;101,09;0;
2023;9;1;15;98,00;96,36;0;79,60;80,50;0;91,58;88,34;0;
2023;9;1;16;96,87;95,40;0;61,85;72,14;0;90,21;85,14;0;
2023;9;1;17;102,00;100,50;0;71,26;71,26;0;90,64;81,60;0;
2023;9;1;18;105,11;104,61;0;71,58;71,58;0;95,26;96,09;0;
2023;9;1;19;120,50;107,09;0;23,27;73,01;0;102,82;94,63;0;
2023;9;1;20;150,00;135,10;0;94,81;94,95;0;130,44;124,88;0;
2023;9;1;21;148,00;140,00;0;126,42;126,83;0;135,15;131,72;0;
2023;9;1;22;135,00;134,00;0;118,59;120,14;0;126,60;130,86;0;
2023;9;1;23;138,41;136,33;0;111,56;114,70;0;118,14;120,46;0;
2023;9;1;24;138,82;138,82;0;97,75;101,45;0;112,70;113,77;0;
;;;;;;;;;;;;;
