OMIE - Mercado de electricidad;Fecha Emisión :11/08/2023 - 05:20;;10/08/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;8;10;1;122,57;117,57;0;104,90;104,89;0;110,00;111,25;0;
2023;8;10;2;121,00;103,54;0;96,70;97,11;0;103,00;101,74;0;
2023;8;10;3;119,64;102,33;0;93,85;95,94;0;99,25;98,06;0;
2023;8;10;4;116,24;102,33;0;82,06;90,50;0;94,82;94,75;0;
2023;8;10;5;115,54;97,01;0;82,10;91,59;0;91,93;93,88;0;
2023;8;10;6;115,67;102,33;0;90,13;96,08;0;100,78;100,81;0;
2023;8;10;7;126,96;126,96;0;100,24;126,66;0;118,23;126,79;0;
2023;8;10;8;125,51;0;0;103,69;0;0;113,98;0;0;
2023;8;10;9;125,51;0;0;104,00;0;0;114,80;0;0;
2023;8;10;10;118,18;0;0;97,34;0;0;107,51;0;0;
2023;8;10;11;112,53;0;0;86,52;0;0;97,65;0;0;
2023;8;10;12;117,71;109,51;0;86,00;87,50;0;92,65;91,19;0;
2023;8;10;13;109,33;109,33;0;84,90;85,01;0;89,93;91,46;0;
2023;8;10;14;96,11;86,91;0;80,00;80,02;0;88,26;83,89;0;
2023;8;10;15;94,49;87,03;0;80,00;80,01;0;87,73;81,27;0;
2023;8;10;16;92,70;83,99;0;80,00;80,01;0;86,36;80,92;0;
2023;8;10;17;94,28;89,21;0;81,00;60,56;0;88,05;80,13;0;
2023;8;10;18;106,00;91,65;0;83,08;85,01;0;93,52;86,02;0;
2023;8;10;19;126,15;94,73;0;80,00;85,01;0;93,73;93,20;0;
2023;8;10;20;123,15;109,25;0;102,00;109,25;0;111,13;109,25;0;
2023;8;10;21;164,50;154,66;0;120,25;128,00;0;143,46;150,44;0;
2023;8;10;22;147,28;140,01;0;119,79;123,10;0;130,14;127,95;0;
2023;8;10;23;147,28;124,80;0;109,33;108,88;0;123,77;123,11;0;
2023;8;10;24;160,00;120,72;0;100,80;120,70;0;118,58;120,71;0;
;;;;;;;;;;;;;
