OMIE - Mercado de electricidad;Fecha Emisión :07/03/2023 - 03:11;;06/03/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;3;6;1;149,20;146,20;0;136,90;135,00;0;144,23;139,81;0;
2023;3;6;2;153,76;153,76;0;129,00;130,50;0;141,03;136,79;0;
2023;3;6;3;148,76;141,00;0;115,01;129,76;0;136,30;139,42;0;
2023;3;6;4;140,73;131,31;0;115,00;116,00;0;129,42;125,54;0;
2023;3;6;5;139,90;121,00;0;105,00;105,00;0;128,04;118,76;0;
2023;3;6;6;142,70;121,19;0;114,70;118,34;0;132,16;119,75;0;
2023;3;6;7;160,12;130,00;0;101,25;101,25;0;134,83;120,38;0;
2023;3;6;8;183,55;146,01;0;124,50;124,50;0;147,63;131,67;0;
2023;3;6;9;218,75;156,09;0;144,32;152,81;0;164,10;154,32;0;
2023;3;6;10;205,69;155,01;0;125,12;150,67;0;156,96;152,73;0;
2023;3;6;11;182,00;155,39;0;125,12;148,83;0;153,73;153,60;0;
2023;3;6;12;155,59;155,59;0;118,14;150,29;0;152,02;152,98;0;
2023;3;6;13;165,47;163,46;0;126,74;147,68;0;149,35;154,48;0;
2023;3;6;14;156,76;154,22;0;132,17;143,31;0;147,10;151,53;0;
2023;3;6;15;153,08;151,62;0;128,26;142,77;0;142,82;151,01;0;
2023;3;6;16;151,30;151,30;0;116,10;129,00;0;133,57;146,79;0;
2023;3;6;17;151,46;151,46;0;115,00;129,99;0;127,34;147,39;0;
2023;3;6;18;156,88;156,88;0;124,55;124,55;0;149,34;155,27;0;
2023;3;6;19;150,69;149,99;0;125,18;125,18;0;143,86;141,07;0;
2023;3;6;20;171,78;167,64;0;152,64;152,64;0;165,43;166,70;0;
2023;3;6;21;189,00;181,50;0;163,12;89,90;0;172,75;175,73;0;
2023;3;6;22;201,98;172,20;0;147,65;89,90;0;167,67;162,68;0;
2023;3;6;23;168,00;156,46;0;122,30;147,50;0;149,53;152,67;0;
2023;3;6;24;161,13;149,86;0;114,93;114,93;0;144,05;145,91;0;
;;;;;;;;;;;;;
