OMIE - Mercado de electricidad;Fecha Emisión :05/01/2023 - 03:20;;04/01/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;1;4;1;136,98;95,00;0;70,00;77,03;0;92,05;86,02;0;
2023;1;4;2;107,00;100,00;0;70,00;97,00;0;90,23;99,50;0;
2023;1;4;3;99,88;99,88;0;85,00;85,00;0;91,97;91,15;0;
2023;1;4;4;101,28;101,28;0;81,21;81,21;0;90,97;86,90;0;
2023;1;4;5;99,88;99,88;0;60,00;77,24;0;81,33;83,64;0;
2023;1;4;6;99,88;99,88;0;79,31;82,50;0;86,17;87,65;0;
2023;1;4;7;108,58;109,00;0;56,92;60,50;0;84,82;91,94;0;
2023;1;4;8;105,09;105,09;0;40,32;52,00;0;66,73;73,96;0;
2023;1;4;9;137,07;137,07;0;65,31;99,00;0;107,86;103,71;0;
2023;1;4;10;138,27;138,35;0;115,00;120,00;0;124,00;134,48;0;
2023;1;4;11;125,70;124,10;0;114,20;117,00;0;120,87;121,64;0;
2023;1;4;12;114,44;105,65;0;85,79;96,57;0;97,44;100,90;0;
2023;1;4;13;106,47;105,03;0;72,33;74,00;0;92,68;82,56;0;
2023;1;4;14;106,35;105,99;0;69,00;71,50;0;83,72;84,00;0;
2023;1;4;15;106,10;105,06;0;73,00;71,10;0;90,47;85,07;0;
2023;1;4;16;105,91;103,89;0;60,00;60,00;0;86,88;80,87;0;
2023;1;4;17;109,02;107,97;0;76,01;62,00;0;95,87;81,62;0;
2023;1;4;18;132,86;129,81;0;103,40;116,84;0;116,96;122,09;0;
2023;1;4;19;174,23;174,23;0;119,10;115,20;0;160,40;150,41;0;
2023;1;4;20;174,07;174,15;0;147,00;152,20;0;159,70;162,60;0;
2023;1;4;21;170,00;151,55;0;130,56;149,05;0;154,70;150,37;0;
2023;1;4;22;169,99;168,83;0;111,31;128,20;0;139,99;140,24;0;
2023;1;4;23;126,78;85,20;0;85,14;85,15;0;99,03;85,18;0;
2023;1;4;24;104,95;104,95;0;58,00;64,30;0;81,79;74,75;0;
;;;;;;;;;;;;;
