OMIE - Mercado de electricidad;Fecha Emisión :11/05/2023 - 06:13;;10/05/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;5;10;1;104,52;0;0;84,64;0;0;94,55;0;0;
2023;5;10;2;104,52;0;0;81,01;0;0;92,99;0;0;
2023;5;10;3;104,52;0;0;80,38;0;0;93,27;0;0;
2023;5;10;4;104,52;0;0;76,55;0;0;90,55;0;0;
2023;5;10;5;100,94;0;0;72,00;0;0;87,33;0;0;
2023;5;10;6;95,75;0;0;70,00;0;0;89,42;0;0;
2023;5;10;7;106,68;104,89;0;80,22;104,53;0;96,58;104,70;0;
2023;5;10;8;127,94;117,15;0;97,28;115,98;0;108,80;116,55;0;
2023;5;10;9;136,52;117,69;0;89,13;89,13;0;119,52;114,08;0;
2023;5;10;10;117,32;103,37;0;81,64;102,29;0;101,12;102,79;0;
2023;5;10;11;111,00;96,34;0;53,25;53,25;0;91,53;81,99;0;
2023;5;10;12;103,50;81,00;0;67,61;81,00;0;84,77;81,00;0;
2023;5;10;13;102,80;91,80;0;57,00;70,00;0;84,28;81,00;0;
2023;5;10;14;99,00;0;0;48,62;0;0;82,41;0;0;
2023;5;10;15;99,00;90,71;0;55,00;65,50;0;79,60;79,92;0;
2023;5;10;16;89,61;0;0;48,02;0;0;66,79;0;0;
2023;5;10;17;76,58;0;0;48,17;0;0;63,63;0;0;
2023;5;10;18;86,35;0;0;52,00;0;0;68,94;0;0;
2023;5;10;19;120,09;65,20;0;57,00;59,95;0;84,92;63,63;0;
2023;5;10;20;137,98;77,08;0;62,00;68,30;0;99,41;73,89;0;
2023;5;10;21;139,72;100,30;0;94,62;97,27;0;112,02;100,04;0;
2023;5;10;22;132,91;127,51;0;105,00;111,99;0;124,85;114,77;0;
2023;5;10;23;123,84;113,90;0;111,00;113,90;0;116,31;113,90;0;
2023;5;10;24;116,87;100,10;0;78,24;89,25;0;101,89;99,96;0;
;;;;;;;;;;;;;
