OMIE - Mercado de electricidad;Fecha Emisión :28/09/2023 - 03:55;;27/09/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;9;27;1;140,29;140,25;0;116,38;121,02;0;130,75;134,04;0;
2023;9;27;2;150,00;140,37;0;116,91;121,80;0;130,12;133,48;0;
2023;9;27;3;121,75;119,00;0;115,02;114,11;0;119,90;116,84;0;
2023;9;27;4;121,75;119,00;0;112,02;114,10;0;118,48;118,40;0;
2023;9;27;5;121,75;119,00;0;101,91;101,91;0;115,28;108,40;0;
2023;9;27;6;121,75;121,01;0;101,91;101,91;0;115,21;115,70;0;
2023;9;27;7;133,46;122,50;0;111,26;111,26;0;119,98;118,27;0;
2023;9;27;8;184,75;184,75;0;125,55;123,96;0;148,99;147,98;0;
2023;9;27;9;190,02;171,90;0;141,35;150,01;0;167,27;160,71;0;
2023;9;27;10;140,00;140,01;0;96,68;124,36;0;132,88;126,75;0;
2023;9;27;11;118,33;106,33;0;81,93;81,93;0;104,41;97,05;0;
2023;9;27;12;103,06;93,17;0;85,14;93,08;0;97,17;93,13;0;
2023;9;27;13;98,03;98,00;0;76,34;90,05;0;91,81;94,13;0;
2023;9;27;14;93,34;95,00;0;74,11;90,50;0;88,31;90,75;0;
2023;9;27;15;99,70;99,01;0;81,20;82,08;0;88,09;95,86;0;
2023;9;27;16;101,89;95,00;0;75,31;89,43;0;89,38;92,20;0;
2023;9;27;17;104,79;101,01;0;83,80;86,55;0;95,31;96,50;0;
2023;9;27;18;115,90;92,00;0;74,28;84,00;0;91,28;88,76;0;
2023;9;27;19;149,88;126,50;0;95,90;96,00;0;114,86;110,92;0;
2023;9;27;20;210,00;200,00;0;124,96;124,96;0;149,71;139,50;0;
2023;9;27;21;189,60;185,25;0;165,38;173,50;0;174,34;184,17;0;
2023;9;27;22;197,05;184,99;0;159,00;163,25;0;170,13;179,48;0;
2023;9;27;23;153,12;151,09;0;104,00;123,61;0;129,90;128,77;0;
2023;9;27;24;140,23;138,20;0;100,08;115,52;0;124,82;125,45;0;
;;;;;;;;;;;;;
