OMIE - Mercado de electricidad;Fecha Emisión :05/06/2023 - 02:26;;04/06/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;6;4;1;92,50;67,99;0;55,00;57,82;0;66,60;67,43;0;
2023;6;4;2;95,16;0;0;61,76;0;0;80,57;0;0;
2023;6;4;3;90,46;50,52;0;38,38;38,38;0;62,25;43,53;0;
2023;6;4;4;89,85;53,00;0;38,27;38,27;0;57,52;49,80;0;
2023;6;4;5;87,15;84,92;0;77,99;80,00;0;82,99;83,67;0;
2023;6;4;6;84,52;76,00;0;57,00;62,90;0;69,88;71,53;0;
2023;6;4;7;85,00;74,00;0;54,20;49,72;0;74,03;60,48;0;
2023;6;4;8;84,00;84,00;0;59,60;60,80;0;75,38;65,36;0;
2023;6;4;9;63,01;58,89;0;29,80;57,45;0;42,93;58,18;0;
2023;6;4;10;58,89;58,89;0;1,50;20,00;0;11,87;41,47;0;
2023;6;4;11;48,02;48,02;0;0;25,07;0;13,58;47,27;0;
2023;6;4;12;23,33;0;0;-7,00;0;0;7,13;0;0;
2023;6;4;13;22,99;0;0;-4,00;0;0;7,43;0;0;
2023;6;4;14;40,00;42,01;0;5,01;42,01;0;24,67;42,01;0;
2023;6;4;15;64,81;42,05;0;3,22;42,05;0;36,51;42,05;0;
2023;6;4;16;30,00;32,05;0;1,09;32,05;0;24,72;32,05;0;
2023;6;4;17;30,00;32,03;0;0,99;32,03;0;21,75;32,03;0;
2023;6;4;18;60,04;0;0;24,45;0;0;37,85;0;0;
2023;6;4;19;87,42;67,54;0;60,14;65,65;0;72,25;66,60;0;
2023;6;4;20;94,51;95,27;0;71,00;93,65;0;81,29;94,43;0;
2023;6;4;21;109,95;98,70;0;85,57;86,78;0;93,25;96,70;0;
2023;6;4;22;102,64;102,53;0;89,71;95,00;0;98,17;96,21;0;
2023;6;4;23;103,84;102,00;0;91,93;99,00;0;101,31;100,44;0;
2023;6;4;24;99,35;98,65;0;81,20;85,26;0;85,94;86,23;0;
;;;;;;;;;;;;;
