OMIE - Mercado de electricidad;Fecha Emisión :21/04/2023 - 02:22;;20/04/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;4;20;1;135,99;128,09;0;113,00;128,09;0;118,04;128,09;0;
2023;4;20;2;144,24;144,24;0;108,03;111,71;0;115,76;112,42;0;
2023;4;20;3;145,98;145,82;0;109,00;111,65;0;118,07;113,58;0;
2023;4;20;4;144,99;125,90;0;105,15;105,15;0;117,62;110,95;0;
2023;4;20;5;129,33;123,62;0;112,26;112,26;0;120,48;118,39;0;
2023;4;20;6;128,51;123,22;0;118,15;118,15;0;123,96;120,90;0;
2023;4;20;7;136,40;119,55;0;117,01;118,11;0;129,01;118,84;0;
2023;4;20;8;148,62;140,35;0;130,64;132,95;0;140,93;136,51;0;
2023;4;20;9;151,19;151,19;0;135,86;135,62;0;145,84;140,80;0;
2023;4;20;10;136,60;130,09;0;122,95;122,95;0;128,15;126,53;0;
2023;4;20;11;108,35;98,91;0;52,17;58,81;0;88,58;84,89;0;
2023;4;20;12;97,31;0;0;60,00;0;0;89,43;0;0;
2023;4;20;13;115,55;90,74;0;50,00;90,74;0;94,45;90,74;0;
2023;4;20;14;95,60;90,00;0;69,94;90,00;0;85,09;90,00;0;
2023;4;20;15;90,00;84,67;0;53,50;80,68;0;74,39;84,01;0;
2023;4;20;16;93,71;87,01;0;50,36;75,11;0;79,47;84,80;0;
2023;4;20;17;101,01;145,99;0;49,87;76,70;0;83,86;113,65;0;
2023;4;20;18;115,10;145,99;0;51,07;65,55;0;84,39;77,44;0;
2023;4;20;19;86,50;145,99;0;50,00;84,67;0;65,87;116,01;0;
2023;4;20;20;127,26;117,08;0;102,55;102,55;0;114,40;104,46;0;
2023;4;20;21;169,31;170,00;0;141,52;143,70;0;152,57;157,47;0;
2023;4;20;22;174,19;173,93;0;140,84;145,35;0;153,03;162,28;0;
2023;4;20;23;153,43;153,40;0;124,00;140,80;0;136,50;146,21;0;
2023;4;20;24;140,76;127,55;0;119,01;127,55;0;128,32;127,55;0;
;;;;;;;;;;;;;
