OMIE - Mercado de electricidad;Fecha Emisión :10/11/2023 - 02:19;;09/11/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;11;9;1;76,63;70,15;0;0;0;0;44,64;57,26;0;
2023;11;9;2;77,79;0;0;45,17;0;0;54,21;0;0;
2023;11;9;3;58,69;25,70;0;20,00;20,00;0;34,61;24,09;0;
2023;11;9;4;58,69;40,00;0;0;0;0;33,71;26,06;0;
2023;11;9;5;57,39;57,39;0;-12,61;-12,61;0;25,18;24,61;0;
2023;11;9;6;59,89;56,00;0;25,20;30,00;0;43,78;40,48;0;
2023;11;9;7;71,80;56,00;0;33,32;38,50;0;49,76;47,19;0;
2023;11;9;8;85,10;57,86;0;30,00;50,08;0;61,20;55,52;0;
2023;11;9;9;108,06;0;0;54,15;0;0;86,56;0;0;
2023;11;9;10;79,90;0;0;51,50;0;0;59,87;0;0;
2023;11;9;11;70,00;59,90;0;21,55;35,00;0;50,22;50,41;0;
2023;11;9;12;56,55;36,00;0;4,86;4,86;0;42,64;12,09;0;
2023;11;9;13;54,99;5,55;0;4,40;4,40;0;41,21;4,89;0;
2023;11;9;14;51,59;28,15;0;1,03;5,54;0;35,49;19,94;0;
2023;11;9;15;69,50;44,71;0;1,10;5,55;0;37,45;34,23;0;
2023;11;9;16;100,00;30,00;0;0;0;0;37,94;26,18;0;
2023;11;9;17;99,00;88,00;0;0;0;0;56,20;19,65;0;
2023;11;9;18;119,50;75,63;0;26,63;75,63;0;83,56;75,63;0;
2023;11;9;19;115,48;110,62;0;90,00;90,00;0;96,42;95,06;0;
2023;11;9;20;120,99;120,01;0;102,00;111,22;0;112,28;115,69;0;
2023;11;9;21;119,40;106,00;0;87,18;96,13;0;101,74;96,61;0;
2023;11;9;22;106,37;91,50;0;71,30;72,90;0;84,60;82,53;0;
2023;11;9;23;96,64;83,04;0;71,43;72,49;0;79,69;74,36;0;
2023;11;9;24;85,51;73,36;0;49,90;73,36;0;66,58;73,36;0;
;;;;;;;;;;;;;
