OMIE - Mercado de electricidad;Fecha Emisión :19/05/2023 - 02:35;;18/05/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;5;18;1;74,00;62,99;0;60,13;60,13;0;65,20;60,87;0;
2023;5;18;2;71,87;56,00;0;49,80;49,80;0;55,21;53,37;0;
2023;5;18;3;55,91;53,00;0;43,77;43,77;0;51,12;50,84;0;
2023;5;18;4;58,87;53,85;0;39,92;39,92;0;47,58;40,97;0;
2023;5;18;5;71,00;55,23;0;52,68;54,04;0;60,58;54,70;0;
2023;5;18;6;90,00;72,34;0;60,00;72,31;0;72,32;72,33;0;
2023;5;18;7;89,13;73,07;0;64,30;73,07;0;76,22;73,07;0;
2023;5;18;8;87,77;86,89;0;81,00;82,61;0;85,43;86,71;0;
2023;5;18;9;77,69;67,63;0;67,63;67,63;0;73,52;67,63;0;
2023;5;18;10;69,00;49,95;0;34,99;49,95;0;51,03;49,95;0;
2023;5;18;11;50,00;26,58;0;10,00;10,00;0;33,21;13,63;0;
2023;5;18;12;35,00;16,99;0;-4,00;-4,00;0;18,23;2,51;0;
2023;5;18;13;29,99;19,99;0;0;5,94;0;15,90;6,77;0;
2023;5;18;14;22,33;13,99;0;-15,00;6,10;0;10,90;11,66;0;
2023;5;18;15;20,00;11,94;0;-26,45;-4,04;0;1,70;4,70;0;
2023;5;18;16;20,00;71,30;0;-40,00;-5,10;0;-8,13;47,96;0;
2023;5;18;17;20,00;71,30;0;-22,99;14,99;0;-3,50;22,73;0;
2023;5;18;18;23,41;71,30;0;-13,20;16,33;0;11,43;22,17;0;
2023;5;18;19;89,04;76,35;0;0;26,68;0;42,53;53,27;0;
2023;5;18;20;100,90;100,77;0;-46,32;42,00;0;44,17;67,13;0;
2023;5;18;21;110,00;100,95;0;56,51;57,60;0;82,81;81,35;0;
2023;5;18;22;102,55;100,63;0;52,00;68,00;0;93,53;70,91;0;
2023;5;18;23;99,71;82,00;0;20,00;68,77;0;83,94;70,19;0;
2023;5;18;24;110,00;69,80;0;20,00;67,53;0;75,13;67,62;0;
;;;;;;;;;;;;;
