OMIE - Mercado de electricidad;Fecha Emisión :30/03/2023 - 02:42;;29/03/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;3;29;1;112,13;103,46;0;90,28;98,53;0;104,28;99,17;0;
2023;3;29;2;119,99;96,59;0;87,00;87,00;0;92,51;92,49;0;
2023;3;29;3;91,98;86,00;0;50,00;86,00;0;74,83;86,00;0;
2023;3;29;4;114,70;89,49;0;10,00;89,49;0;73,04;89,49;0;
2023;3;29;5;110,69;88,00;0;8,00;88,00;0;74,93;88,00;0;
2023;3;29;6;106,20;91,21;0;44,00;91,21;0;98,92;91,21;0;
2023;3;29;7;117,10;93,50;0;30,00;93,50;0;94,93;93,50;0;
2023;3;29;8;146,01;146,01;0;50,00;104,60;0;117,45;131,23;0;
2023;3;29;9;153,18;118,87;0;86,00;117,87;0;128,86;118,37;0;
2023;3;29;10;145,10;90,00;0;0;10,00;0;80,73;37,15;0;
2023;3;29;11;130,50;127,22;0;13,62;13,62;0;64,82;56,30;0;
2023;3;29;12;121,67;-13,94;0;-18,00;-13,94;0;57,58;-13,94;0;
2023;3;29;13;111,10;35,14;0;1,01;25,00;0;45,03;33,15;0;
2023;3;29;14;105,60;29,59;0;-6,58;17,00;0;56,92;20,83;0;
2023;3;29;15;101,15;92,00;0;-1,49;0;0;22,77;28,67;0;
2023;3;29;16;3,96;3,74;0;-14,90;3,74;0;-2,51;3,74;0;
2023;3;29;17;2,66;0;0;-10,00;0;0;-2,53;0;0;
2023;3;29;18;4,12;3,33;0;-10,00;0;0;-0,75;0,06;0;
2023;3;29;19;14,20;13,00;0;-50,00;2,63;0;3,69;6,28;0;
2023;3;29;20;72,25;48,70;0;29,17;30,77;0;42,16;42,80;0;
2023;3;29;21;102,48;89,89;0;54,00;74,00;0;87,00;75,18;0;
2023;3;29;22;106,00;97,00;0;70,00;97,00;0;94,46;97,00;0;
2023;3;29;23;102,24;101,50;0;65,00;95,00;0;96,24;100,92;0;
2023;3;29;24;93,20;87,00;0;-5,00;77,93;0;62,07;83,63;0;
;;;;;;;;;;;;;
