OMIE - Mercado de electricidad;Fecha Emisión :30/10/2023 - 02:27;;29/10/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;10;29;1;9,30;-10,99;0;-11,04;-11,04;0;1,58;-11,00;0;
2023;10;29;2;31,67;16,44;0;-3,62;15,99;0;19,73;16,21;0;
2023;10;29;3;13,53;16,44;0;-4,50;15,99;0;4,30;16,21;0;
2023;10;29;4;8,78;0;0;-5,00;-2,00;0;1,81;-1,60;0;
2023;10;29;5;5,00;0;0;-5,00;-5,00;0;0,47;-0,36;0;
2023;10;29;6;5,00;0;0;-14,88;-5,00;0;-1,12;-1,25;0;
2023;10;29;7;5,00;0;0;-20,00;-9,24;0;-3,50;-5,64;0;
2023;10;29;8;5,05;0;0;-15,50;-14,28;0;-2,80;-4,54;0;
2023;10;29;9;5,69;0;0;-8,50;-2,60;0;-2,26;-1,57;0;
2023;10;29;10;4,66;2,96;0;-3,00;-2,27;0;0,80;-0,64;0;
2023;10;29;11;5,86;-0,76;0;-5,00;-1,86;0;-0,29;-1,39;0;
2023;10;29;12;0,60;-0,95;0;-11,10;-5,00;0;-3,38;-3,27;0;
2023;10;29;13;7,89;8,64;0;-10,01;-5,09;0;-2,46;0,69;0;
2023;10;29;14;10,51;16,54;0;-10,00;-6,56;0;0,06;3,97;0;
2023;10;29;15;6,22;6,23;0;-8,60;-6,60;0;0,11;-0,46;0;
2023;10;29;16;8,11;7,80;0;-8,06;-4,33;0;2,24;1,65;0;
2023;10;29;17;11,77;8,85;0;1,00;3,30;0;4,11;4,20;0;
2023;10;29;18;9,15;9,15;0;1,00;1,70;0;4,55;4,75;0;
2023;10;29;19;32,96;20,92;0;10,28;20,92;0;20,31;20,92;0;
2023;10;29;20;54,90;54,90;0;26,80;38,52;0;50,94;54,50;0;
2023;10;29;21;73,40;65,01;0;34,00;36,59;0;55,16;51,66;0;
2023;10;29;22;71,25;60,30;0;30,01;31,05;0;52,06;43,30;0;
2023;10;29;23;56,91;52,90;0;12,01;28,90;0;40,09;35,85;0;
2023;10;29;24;50,00;47,10;0;8,99;43,36;0;22,23;45,90;0;
2023;10;29;25;36,50;26,80;0;-24,87;-24,87;0;7,88;-14,37;0;
;;;;;;;;;;;;;
