OMIE - Mercado de electricidad;Fecha Emisión :25/12/2023 - 02:21;;24/12/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;12;24;1;72,35;50,28;0;50,13;50,13;0;59,79;50,23;0;
2023;12;24;2;71,52;50,28;0;50,23;50,23;0;62,73;50,26;0;
2023;12;24;3;70,34;60,00;0;49,68;49,68;0;55,13;52,54;0;
2023;12;24;4;66,01;60,00;0;49,78;49,78;0;55,10;53,88;0;
2023;12;24;5;89,05;89,05;0;50,60;61,16;0;60,70;64,88;0;
2023;12;24;6;89,05;89,05;0;52,00;57,00;0;60,21;62,93;0;
2023;12;24;7;89,05;89,05;0;50,13;50,13;0;56,52;57,69;0;
2023;12;24;8;75,46;69,50;0;48,24;49,38;0;52,18;50,88;0;
2023;12;24;9;75,00;50,28;0;49,33;49,33;0;55,99;49,81;0;
2023;12;24;10;73,46;72,50;0;25,00;49,33;0;57,74;51,24;0;
2023;12;24;11;69,00;60,00;0;50,28;50,28;0;59,40;59,68;0;
2023;12;24;12;72,00;66,00;0;44,80;44,89;0;53,98;57,29;0;
2023;12;24;13;73,50;73,50;0;44,94;44,94;0;53,19;60,85;0;
2023;12;24;14;73,45;73,45;0;45,51;73,45;0;59,17;73,45;0;
2023;12;24;15;73,55;73,55;0;47,40;73,45;0;57,26;73,48;0;
2023;12;24;16;72,11;70,00;0;44,74;44,74;0;54,51;55,71;0;
2023;12;24;17;76,45;72,00;0;22,33;22,33;0;58,91;59,42;0;
2023;12;24;18;86,74;0;0;69,18;0;0;79,23;0;0;
2023;12;24;19;108,14;97,48;0;89,45;97,33;0;100,49;97,41;0;
2023;12;24;20;114,45;102,65;0;86,80;102,55;0;101,81;102,58;0;
2023;12;24;21;114,17;63,99;0;48,01;48,01;0;81,15;50,50;0;
2023;12;24;22;100,08;71,90;0;9,00;63,04;0;69,43;63,89;0;
2023;12;24;23;84,44;80,78;0;63,09;63,09;0;71,48;63,65;0;
2023;12;24;24;79,20;72,00;0;45,03;45,03;0;64,02;61,53;0;
;;;;;;;;;;;;;
