OMIE - Mercado de electricidad;Fecha Emisión :08/04/2023 - 02:28;;07/04/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;4;7;1;151,00;101,13;0;99,09;99,09;0;122,04;100,15;0;
2023;4;7;2;156,74;158,28;0;70,00;98,73;0;122,68;115,15;0;
2023;4;7;3;132,00;118,01;0;50,00;97,65;0;118,90;104,17;0;
2023;4;7;4;134,49;103,80;0;55,63;55,63;0;118,22;99,63;0;
2023;4;7;5;134,42;118,91;0;70,00;97,65;0;112,18;99,84;0;
2023;4;7;6;129,10;101,13;0;70,00;97,65;0;115,45;99,39;0;
2023;4;7;7;136,87;128,00;0;100,29;100,29;0;123,20;122,60;0;
2023;4;7;8;142,00;133,44;0;100,29;100,29;0;127,21;126,36;0;
2023;4;7;9;146,54;133,19;0;100,65;100,65;0;128,51;127,33;0;
2023;4;7;10;148,73;98,00;0;1,00;52,08;0;70,60;59,19;0;
2023;4;7;11;130,50;131,80;0;22,09;32,77;0;58,80;54,29;0;
2023;4;7;12;120,73;0;0;-29,99;0;0;45,53;0;0;
2023;4;7;13;109,29;0;0;-16,92;0;0;35,36;0;0;
2023;4;7;14;104,01;0;0;-34,00;0;0;23,16;0;0;
2023;4;7;15;106,59;0;0;-45,84;0;0;15,66;0;0;
2023;4;7;16;0,10;0;0;-79,40;0;0;-23,05;0;0;
2023;4;7;17;1,48;0;0;-44,00;0;0;-18,23;0;0;
2023;4;7;18;3,98;0;0;-66,30;0;0;-20,98;0;0;
2023;4;7;19;129,57;0;0;-14,00;0;0;51,58;0;0;
2023;4;7;20;143,85;134,01;0;40,00;79,00;0;94,56;103,18;0;
2023;4;7;21;152,91;101,13;0;100,29;100,29;0;127,17;100,72;0;
2023;4;7;22;146,10;110,00;0;95,69;95,69;0;134,67;103,34;0;
2023;4;7;23;142,20;115,00;0;56,99;56,99;0;129,80;100,50;0;
2023;4;7;24;137,17;113,92;0;96,81;96,81;0;124,54;102,37;0;
;;;;;;;;;;;;;
