OMIE - Mercado de electricidad;Fecha Emisión :21/10/2023 - 01:08;;20/10/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;10;20;1;53,01;51,99;0;10,36;42,47;0;43,77;50,63;0;
2023;10;20;2;65,99;62,70;0;10,00;10,03;0;42,86;50,90;0;
2023;10;20;3;49,58;62,65;0;0,24;4,30;0;11,12;9,97;0;
2023;10;20;4;10,00;5,01;0;-8,00;3,30;0;7,57;4,64;0;
2023;10;20;5;12,20;12,30;0;-0,70;3,30;0;7,67;6,27;0;
2023;10;20;6;23,17;9,30;0;-0,39;0;0;8,16;4,31;0;
2023;10;20;7;50,09;50,09;0;4,30;9,30;0;24,25;35,53;0;
2023;10;20;8;56,79;51,99;0;27,26;27,26;0;34,12;35,11;0;
2023;10;20;9;64,63;51,99;0;34,77;38,77;0;46,01;45,85;0;
2023;10;20;10;63,80;53,78;0;35,98;36,18;0;44,76;46,23;0;
2023;10;20;11;50,00;50,00;0;4,80;5,50;0;19,62;22,35;0;
2023;10;20;12;15,69;14,10;0;-17,93;-17,93;0;10,09;10,68;0;
2023;10;20;13;12,73;12,73;0;-19,80;-19,69;0;1,79;0,90;0;
2023;10;20;14;4,78;4,10;0;-51,00;-50,00;0;-8,72;-14,23;0;
2023;10;20;15;9,84;1,48;0;-21,93;-19,06;0;-1,24;-2,20;0;
2023;10;20;16;9,80;1,64;0;-15,01;-15,01;0;-0,09;-9,17;0;
2023;10;20;17;7,29;-8,00;0;-10,00;-9,99;0;-1,73;-9,53;0;
2023;10;20;18;10,30;4,30;0;-8,00;-8,00;0;0,07;-2,49;0;
2023;10;20;19;54,83;54,83;0;20,01;29,00;0;37,09;48,65;0;
2023;10;20;20;65,69;65,68;0;12,59;22,69;0;42,67;36,49;0;
2023;10;20;21;99,85;79,32;0;45,00;64,98;0;74,46;70,45;0;
2023;10;20;22;83,00;77,20;0;54,48;54,54;0;71,74;72,43;0;
2023;10;20;23;71,35;67,76;0;8,88;8,88;0;52,55;58,12;0;
2023;10;20;24;65,54;62,38;0;2,02;2,02;0;44,44;38,13;0;
;;;;;;;;;;;;;
