Year,Month,Day,Hour,DA,ID,Price_EUR_MWh,Volume_MWh,Hour_Sin,Hour_Cos,Day_Sin,Day_Cos,Month_Sin,Month_Cos,Year_Scaled,Diff
2023.0,3.0,27.0,9.0,153.77,138.33,41.0,10.0,0.7071067811865476,-0.7071067811865475,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,15.439999999999998
2023.0,3.0,27.0,10.0,123.33,105.7,41.0,10.0,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,17.629999999999995
2023.0,3.0,27.0,11.0,94.15,89.82,41.0,10.0,0.258819045102521,-0.9659258262890682,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,4.3300000000000125
2023.0,3.0,27.0,12.0,70.1,82.59,41.0,10.0,1.2246467991473532e-16,-1.0,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,-12.490000000000009
2023.0,3.0,27.0,13.0,69.92,81.86,41.0,10.0,-0.2588190451025208,-0.9659258262890683,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,-11.939999999999998
2023.0,3.0,27.0,14.0,68.87,78.5,41.0,10.0,-0.4999999999999997,-0.8660254037844388,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,-9.629999999999995
2023.0,3.0,27.0,15.0,68.15,79.75,41.0,10.0,-0.7071067811865471,-0.7071067811865479,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,-11.599999999999994
2023.0,3.0,27.0,16.0,49.25,60.76,41.0,10.0,-0.8660254037844384,-0.5000000000000004,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,-11.509999999999998
2023.0,3.0,27.0,17.0,49.25,51.19,41.0,10.0,-0.9659258262890683,-0.25881904510252063,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,-1.9399999999999977
2023.0,3.0,27.0,18.0,66.43,56.98,41.0,10.0,-1.0,-1.8369701987210297e-16,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,9.45000000000001
2023.0,3.0,27.0,19.0,100.0,70.2,41.0,10.0,-0.9659258262890684,0.2588190451025203,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,29.799999999999997
2023.0,3.0,27.0,20.0,127.48,100.91,41.0,10.0,-0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,26.570000000000007
2023.0,3.0,27.0,21.0,187.6,193.44,41.0,10.0,-0.7071067811865477,0.7071067811865474,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,-5.840000000000003
2023.0,3.0,27.0,22.0,163.68,161.38,41.0,10.0,-0.5000000000000004,0.8660254037844384,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,2.3000000000000114
2023.0,3.0,27.0,23.0,142.46,138.63,41.0,10.0,-0.25881904510252157,0.9659258262890681,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,3.8300000000000125
2023.0,3.0,27.0,24.0,132.05,126.9,41.0,10.0,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.6,5.150000000000006
2023.0,3.0,28.0,1.0,131.77,135.59,39.77,10.0,0.25881904510252074,0.9659258262890683,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,-3.819999999999993
2023.0,3.0,28.0,2.0,120.0,124.05,39.77,10.0,0.49999999999999994,0.8660254037844387,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,-4.049999999999997
2023.0,3.0,28.0,3.0,114.8,117.8,39.77,10.0,0.7071067811865475,0.7071067811865476,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,-3.0
2023.0,3.0,28.0,4.0,110.93,115.81,39.77,10.0,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,-4.8799999999999955
2023.0,3.0,28.0,5.0,105.16,113.54,39.77,10.0,0.9659258262890683,0.25881904510252074,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,-8.38000000000001
2023.0,3.0,28.0,6.0,114.48,117.04,39.77,10.0,1.0,6.123233995736766e-17,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,-2.5600000000000023
2023.0,3.0,28.0,7.0,130.0,127.0,39.77,10.0,0.9659258262890683,-0.25881904510252063,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,3.0
2023.0,3.0,28.0,8.0,147.49,135.42,39.77,10.0,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,12.070000000000022
2023.0,3.0,28.0,9.0,155.11,152.0,39.77,10.0,0.7071067811865476,-0.7071067811865475,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,3.1100000000000136
2023.0,3.0,28.0,10.0,125.0,94.87,39.77,10.0,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,30.129999999999995
2023.0,3.0,28.0,11.0,116.7,79.54,39.77,10.0,0.258819045102521,-0.9659258262890682,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,37.16
2023.0,3.0,28.0,12.0,100.0,89.78,39.77,10.0,1.2246467991473532e-16,-1.0,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,10.219999999999999
2023.0,3.0,28.0,13.0,89.0,81.47,39.77,10.0,-0.2588190451025208,-0.9659258262890683,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,7.530000000000001
2023.0,3.0,28.0,14.0,80.0,76.38,39.77,10.0,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,3.6200000000000045
2023.0,3.0,28.0,15.0,72.87,70.63,39.77,10.0,-0.7071067811865471,-0.7071067811865479,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,2.240000000000009
2023.0,3.0,28.0,16.0,70.43,67.59,39.77,10.0,-0.8660254037844384,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,2.8400000000000034
2023.0,3.0,28.0,17.0,70.43,64.97,39.77,10.0,-0.9659258262890683,-0.25881904510252063,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,5.460000000000008
2023.0,3.0,28.0,18.0,73.92,80.61,39.77,10.0,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,-6.689999999999998
2023.0,3.0,28.0,19.0,88.0,71.27,39.77,10.0,-0.9659258262890684,0.2588190451025203,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,16.730000000000004
2023.0,3.0,28.0,20.0,128.92,99.37,39.77,10.0,-0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,29.549999999999983
2023.0,3.0,28.0,21.0,160.0,162.41,39.77,10.0,-0.7071067811865477,0.7071067811865474,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,-2.4099999999999966
2023.0,3.0,28.0,22.0,140.01,135.59,39.77,10.0,-0.5000000000000004,0.8660254037844384,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,4.4199999999999875
2023.0,3.0,28.0,23.0,127.3,128.53,39.77,10.0,-0.25881904510252157,0.9659258262890681,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,-1.230000000000004
2023.0,3.0,28.0,24.0,113.54,104.93,39.77,10.0,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.6,8.61
2023.0,3.0,29.0,1.0,98.53,104.28,42.5,10.0,0.25881904510252074,0.9659258262890683,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,-5.75
2023.0,3.0,29.0,2.0,91.99,92.51,42.5,10.0,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,-0.5200000000000102
2023.0,3.0,29.0,3.0,92.0,74.83,42.5,10.0,0.7071067811865475,0.7071067811865476,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,17.17
2023.0,3.0,29.0,4.0,99.44,73.04,42.5,10.0,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,26.39999999999999
2023.0,3.0,29.0,5.0,98.34,74.93,42.5,10.0,0.9659258262890683,0.25881904510252074,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,23.409999999999997
2023.0,3.0,29.0,6.0,99.2,98.92,42.5,10.0,1.0,6.123233995736766e-17,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,0.28000000000000114
2023.0,3.0,29.0,7.0,100.49,94.93,42.5,10.0,0.9659258262890683,-0.25881904510252063,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,5.559999999999988
2023.0,3.0,29.0,8.0,109.6,117.45,42.5,10.0,0.8660254037844387,-0.4999999999999998,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,-7.8500000000000085
2023.0,3.0,29.0,9.0,121.87,128.86,42.5,10.0,0.7071067811865476,-0.7071067811865475,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,-6.990000000000009
2023.0,3.0,29.0,10.0,98.53,80.73,42.5,10.0,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,17.799999999999997
2023.0,3.0,29.0,11.0,50.15,64.82,42.5,10.0,0.258819045102521,-0.9659258262890682,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,-14.669999999999995
2023.0,3.0,29.0,12.0,45.5,57.58,42.5,10.0,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,-12.079999999999998
2023.0,3.0,29.0,13.0,29.59,45.03,42.5,10.0,-0.2588190451025208,-0.9659258262890683,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,-15.440000000000001
2023.0,3.0,29.0,14.0,29.59,56.92,42.5,10.0,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,-27.330000000000002
2023.0,3.0,29.0,15.0,11.35,22.77,42.5,10.0,-0.7071067811865471,-0.7071067811865479,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,-11.42
2023.0,3.0,29.0,16.0,4.16,-2.51,42.5,10.0,-0.8660254037844384,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,6.67
2023.0,3.0,29.0,17.0,4.16,-2.53,42.5,10.0,-0.9659258262890683,-0.25881904510252063,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,6.6899999999999995
2023.0,3.0,29.0,18.0,4.16,-0.75,42.5,10.0,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,4.91
2023.0,3.0,29.0,19.0,14.0,3.69,42.5,10.0,-0.9659258262890684,0.2588190451025203,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,10.31
2023.0,3.0,29.0,20.0,48.5,42.16,42.5,10.0,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,6.340000000000003
2023.0,3.0,29.0,21.0,102.28,87.0,42.5,10.0,-0.7071067811865477,0.7071067811865474,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,15.280000000000001
2023.0,3.0,29.0,22.0,105.8,94.46,42.5,10.0,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,11.340000000000003
2023.0,3.0,29.0,23.0,101.5,96.24,42.5,10.0,-0.25881904510252157,0.9659258262890681,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,5.260000000000005
2023.0,3.0,29.0,24.0,93.0,62.07,42.5,10.0,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.6,30.93
2023.0,3.0,30.0,1.0,35.0,87.13,39.98,10.0,0.25881904510252074,0.9659258262890683,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-52.129999999999995
2023.0,3.0,30.0,2.0,33.01,71.48,39.98,10.0,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-38.470000000000006
2023.0,3.0,30.0,3.0,33.0,63.78,39.98,10.0,0.7071067811865475,0.7071067811865476,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-30.78
2023.0,3.0,30.0,4.0,33.9,64.94,39.98,10.0,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-31.04
2023.0,3.0,30.0,5.0,33.9,53.36,39.98,10.0,0.9659258262890683,0.25881904510252074,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-19.46
2023.0,3.0,30.0,6.0,34.5,56.88,39.98,10.0,1.0,6.123233995736766e-17,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-22.380000000000003
2023.0,3.0,30.0,7.0,45.0,67.33,39.98,10.0,0.9659258262890683,-0.25881904510252063,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-22.33
2023.0,3.0,30.0,8.0,75.0,96.04,39.98,10.0,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-21.040000000000006
2023.0,3.0,30.0,9.0,91.0,109.01,39.98,10.0,0.7071067811865476,-0.7071067811865475,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-18.010000000000005
2023.0,3.0,30.0,10.0,55.0,79.69,39.98,10.0,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-24.689999999999998
2023.0,3.0,30.0,11.0,33.01,53.75,39.98,10.0,0.258819045102521,-0.9659258262890682,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-20.740000000000002
2023.0,3.0,30.0,12.0,29.59,50.1,39.98,10.0,1.2246467991473532e-16,-1.0,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-20.51
2023.0,3.0,30.0,13.0,12.93,38.08,39.98,10.0,-0.2588190451025208,-0.9659258262890683,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-25.15
2023.0,3.0,30.0,14.0,4.16,8.36,39.98,10.0,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-4.199999999999999
2023.0,3.0,30.0,15.0,4.0,0.45,39.98,10.0,-0.7071067811865471,-0.7071067811865479,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,3.55
2023.0,3.0,30.0,16.0,0.1,2.07,39.98,10.0,-0.8660254037844384,-0.5000000000000004,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-1.9699999999999998
2023.0,3.0,30.0,17.0,0.1,9.07,39.98,10.0,-0.9659258262890683,-0.25881904510252063,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-8.97
2023.0,3.0,30.0,18.0,0.1,30.91,39.98,10.0,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-30.81
2023.0,3.0,30.0,19.0,4.16,31.17,39.98,10.0,-0.9659258262890684,0.2588190451025203,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-27.01
2023.0,3.0,30.0,20.0,32.0,52.19,39.98,10.0,-0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-20.189999999999998
2023.0,3.0,30.0,21.0,46.0,73.17,39.98,10.0,-0.7071067811865477,0.7071067811865474,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-27.17
2023.0,3.0,30.0,22.0,46.0,62.12,39.98,10.0,-0.5000000000000004,0.8660254037844384,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-16.119999999999997
2023.0,3.0,30.0,23.0,33.9,54.11,39.98,10.0,-0.25881904510252157,0.9659258262890681,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-20.21
2023.0,3.0,30.0,24.0,31.27,47.63,39.98,10.0,-2.4492935982947064e-16,1.0,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.6,-16.360000000000003
2023.0,3.0,31.0,1.0,27.83,29.66,38.0,10.0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-1.8300000000000018
2023.0,3.0,31.0,2.0,19.9,26.51,38.0,10.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-6.610000000000003
2023.0,3.0,31.0,3.0,16.27,19.17,38.0,10.0,0.7071067811865475,0.7071067811865476,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-2.900000000000002
2023.0,3.0,31.0,4.0,14.0,25.77,38.0,10.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-11.77
2023.0,3.0,31.0,5.0,12.0,20.23,38.0,10.0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-8.23
2023.0,3.0,31.0,6.0,15.0,18.2,38.0,10.0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-3.1999999999999993
2023.0,3.0,31.0,7.0,17.68,54.3,38.0,10.0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-36.62
2023.0,3.0,31.0,8.0,27.83,44.17,38.0,10.0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-16.340000000000003
2023.0,3.0,31.0,9.0,32.0,55.43,38.0,10.0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-23.43
2023.0,3.0,31.0,10.0,23.9,48.75,38.0,10.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-24.85
2023.0,3.0,31.0,11.0,16.27,42.11,38.0,10.0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-25.84
2023.0,3.0,31.0,12.0,5.47,10.99,38.0,10.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-5.5200000000000005
2023.0,3.0,31.0,13.0,4.16,3.83,38.0,10.0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,0.33000000000000007
2023.0,3.0,31.0,14.0,4.16,7.87,38.0,10.0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-3.71
2023.0,3.0,31.0,15.0,1.6,16.33,38.0,10.0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-14.729999999999999
2023.0,3.0,31.0,16.0,0.2,14.41,38.0,10.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-14.21
2023.0,3.0,31.0,17.0,0.19,10.36,38.0,10.0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-10.17
2023.0,3.0,31.0,18.0,1.73,11.28,38.0,10.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-9.549999999999999
2023.0,3.0,31.0,19.0,4.16,14.85,38.0,10.0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-10.69
2023.0,3.0,31.0,20.0,19.5,33.34,38.0,10.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-13.840000000000003
2023.0,3.0,31.0,21.0,32.75,66.19,38.0,10.0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-33.44
2023.0,3.0,31.0,22.0,35.61,75.12,38.0,10.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-39.510000000000005
2023.0,3.0,31.0,23.0,32.5,62.95,38.0,10.0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-30.450000000000003
2023.0,3.0,31.0,24.0,31.92,38.49,38.0,10.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6,-6.57
2023.0,4.0,1.0,1.0,82.19,36.94,43.76,10.0,0.25881904510252074,0.9659258262890683,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,45.25
2023.0,4.0,1.0,2.0,63.9,32.75,43.76,10.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,31.15
2023.0,4.0,1.0,3.0,50.0,41.18,43.76,10.0,0.7071067811865475,0.7071067811865476,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,8.82
2023.0,4.0,1.0,4.0,42.5,28.46,43.76,10.0,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,14.04
2023.0,4.0,1.0,5.0,39.45,28.5,43.76,10.0,0.9659258262890683,0.25881904510252074,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,10.950000000000003
2023.0,4.0,1.0,6.0,38.32,31.97,43.76,10.0,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,6.350000000000001
2023.0,4.0,1.0,7.0,42.5,35.72,43.76,10.0,0.9659258262890683,-0.25881904510252063,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,6.780000000000001
2023.0,4.0,1.0,8.0,54.67,46.73,43.76,10.0,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,7.940000000000005
2023.0,4.0,1.0,9.0,63.78,51.45,43.76,10.0,0.7071067811865476,-0.7071067811865475,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,12.329999999999998
2023.0,4.0,1.0,10.0,55.0,49.25,43.76,10.0,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,5.75
2023.0,4.0,1.0,11.0,33.33,30.15,43.76,10.0,0.258819045102521,-0.9659258262890682,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,3.1799999999999997
2023.0,4.0,1.0,12.0,18.16,15.51,43.76,10.0,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,2.6500000000000004
2023.0,4.0,1.0,13.0,15.49,20.61,43.76,10.0,-0.2588190451025208,-0.9659258262890683,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,-5.119999999999999
2023.0,4.0,1.0,14.0,15.0,21.18,43.76,10.0,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,-6.18
2023.0,4.0,1.0,15.0,10.35,15.47,43.76,10.0,-0.7071067811865471,-0.7071067811865479,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,-5.120000000000001
2023.0,4.0,1.0,16.0,4.16,1.51,43.76,10.0,-0.8660254037844384,-0.5000000000000004,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,2.6500000000000004
2023.0,4.0,1.0,17.0,4.16,2.33,43.76,10.0,-0.9659258262890683,-0.25881904510252063,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,1.83
2023.0,4.0,1.0,18.0,4.16,0.13,43.76,10.0,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,4.03
2023.0,4.0,1.0,19.0,4.16,-0.68,43.76,10.0,-0.9659258262890684,0.2588190451025203,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,4.84
2023.0,4.0,1.0,20.0,17.99,10.89,43.76,10.0,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,7.099999999999998
2023.0,4.0,1.0,21.0,36.55,24.46,43.76,10.0,-0.7071067811865477,0.7071067811865474,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,12.089999999999996
2023.0,4.0,1.0,22.0,49.01,29.93,43.76,10.0,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,19.08
2023.0,4.0,1.0,23.0,37.38,23.1,43.76,10.0,-0.25881904510252157,0.9659258262890681,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,14.280000000000001
2023.0,4.0,1.0,24.0,33.65,14.66,43.76,10.0,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.6,18.99
2023.0,4.0,2.0,1.0,19.0,8.71,44.47,10.0,0.25881904510252074,0.9659258262890683,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,10.29
2023.0,4.0,2.0,2.0,18.6,10.68,44.47,10.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,7.920000000000002
2023.0,4.0,2.0,3.0,18.34,1.12,44.47,10.0,0.7071067811865475,0.7071067811865476,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,17.22
2023.0,4.0,2.0,4.0,18.16,1.94,44.47,10.0,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,16.22
2023.0,4.0,2.0,5.0,18.16,11.8,44.47,10.0,0.9659258262890683,0.25881904510252074,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,6.359999999999999
2023.0,4.0,2.0,6.0,18.16,10.17,44.47,10.0,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,7.99
2023.0,4.0,2.0,7.0,18.46,14.99,44.47,10.0,0.9659258262890683,-0.25881904510252063,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.6,3.4700000000000006
