Year,Month,Day,Hour,DA ES
2024.0,1.0,1.0,1.0,63.33
2024.0,1.0,1.0,2.0,50.09
2024.0,1.0,1.0,3.0,47.5
2024.0,1.0,1.0,4.0,43.5
2024.0,1.0,1.0,5.0,42.5
2024.0,1.0,1.0,6.0,42.09
2024.0,1.0,1.0,7.0,42.5
2024.0,1.0,1.0,8.0,42.59
2024.0,1.0,1.0,9.0,43.37
2024.0,1.0,1.0,10.0,42.29
2024.0,1.0,1.0,11.0,25.0
2024.0,1.0,1.0,12.0,3.9
2024.0,1.0,1.0,13.0,3.2
2024.0,1.0,1.0,14.0,2.06
2024.0,1.0,1.0,15.0,1.73
2024.0,1.0,1.0,16.0,5.72
2024.0,1.0,1.0,17.0,18.49
2024.0,1.0,1.0,18.0,37.0
2024.0,1.0,1.0,19.0,47.5
2024.0,1.0,1.0,20.0,54.97
2024.0,1.0,1.0,21.0,60.9
2024.0,1.0,1.0,22.0,60.0
2024.0,1.0,1.0,23.0,47.5
2024.0,1.0,1.0,24.0,42.09
2024.0,1.0,2.0,1.0,37.8
2024.0,1.0,2.0,2.0,25.0
2024.0,1.0,2.0,3.0,3.99
2024.0,1.0,2.0,4.0,14.0
2024.0,1.0,2.0,5.0,10.0
2024.0,1.0,2.0,6.0,14.54
2024.0,1.0,2.0,7.0,36.29
2024.0,1.0,2.0,8.0,44.7
2024.0,1.0,2.0,9.0,53.78
2024.0,1.0,2.0,10.0,54.23
2024.0,1.0,2.0,11.0,50.0
2024.0,1.0,2.0,12.0,52.2
2024.0,1.0,2.0,13.0,45.0
2024.0,1.0,2.0,14.0,43.0
2024.0,1.0,2.0,15.0,43.0
2024.0,1.0,2.0,16.0,40.99
2024.0,1.0,2.0,17.0,43.66
2024.0,1.0,2.0,18.0,52.2
2024.0,1.0,2.0,19.0,57.77
2024.0,1.0,2.0,20.0,62.45
2024.0,1.0,2.0,21.0,58.0
2024.0,1.0,2.0,22.0,52.83
2024.0,1.0,2.0,23.0,46.26
2024.0,1.0,2.0,24.0,40.1
2024.0,1.0,3.0,1.0,6.8
2024.0,1.0,3.0,2.0,3.2
2024.0,1.0,3.0,3.0,3.2
2024.0,1.0,3.0,4.0,3.2
2024.0,1.0,3.0,5.0,3.2
2024.0,1.0,3.0,6.0,2.21
2024.0,1.0,3.0,7.0,4.78
2024.0,1.0,3.0,8.0,45.42
2024.0,1.0,3.0,9.0,61.92
2024.0,1.0,3.0,10.0,67.0
2024.0,1.0,3.0,11.0,63.6
2024.0,1.0,3.0,12.0,57.1
2024.0,1.0,3.0,13.0,55.0
2024.0,1.0,3.0,14.0,55.42
2024.0,1.0,3.0,15.0,61.0
2024.0,1.0,3.0,16.0,66.03
2024.0,1.0,3.0,17.0,67.52
2024.0,1.0,3.0,18.0,89.57
2024.0,1.0,3.0,19.0,94.2
2024.0,1.0,3.0,20.0,104.35
2024.0,1.0,3.0,21.0,113.26
2024.0,1.0,3.0,22.0,113.26
2024.0,1.0,3.0,23.0,94.2
2024.0,1.0,3.0,24.0,86.58
2024.0,1.0,4.0,1.0,90.39
2024.0,1.0,4.0,2.0,87.0
2024.0,1.0,4.0,3.0,80.21
2024.0,1.0,4.0,4.0,70.1
2024.0,1.0,4.0,5.0,66.86
2024.0,1.0,4.0,6.0,68.14
2024.0,1.0,4.0,7.0,86.74
2024.0,1.0,4.0,8.0,94.51
2024.0,1.0,4.0,9.0,96.0
2024.0,1.0,4.0,10.0,98.13
2024.0,1.0,4.0,11.0,95.0
2024.0,1.0,4.0,12.0,90.35
2024.0,1.0,4.0,13.0,89.0
2024.0,1.0,4.0,14.0,85.96
2024.0,1.0,4.0,15.0,92.11
2024.0,1.0,4.0,16.0,98.62
2024.0,1.0,4.0,17.0,99.5
2024.0,1.0,4.0,18.0,100.0
2024.0,1.0,4.0,19.0,102.57
2024.0,1.0,4.0,20.0,104.0
2024.0,1.0,4.0,21.0,105.18
2024.0,1.0,4.0,22.0,102.42
2024.0,1.0,4.0,23.0,99.41
2024.0,1.0,4.0,24.0,90.39
2024.0,1.0,5.0,1.0,86.08
2024.0,1.0,5.0,2.0,80.51
2024.0,1.0,5.0,3.0,77.01
2024.0,1.0,5.0,4.0,70.67
2024.0,1.0,5.0,5.0,61.1
2024.0,1.0,5.0,6.0,68.26
2024.0,1.0,5.0,7.0,75.0
2024.0,1.0,5.0,8.0,86.39
2024.0,1.0,5.0,9.0,90.88
2024.0,1.0,5.0,10.0,90.0
2024.0,1.0,5.0,11.0,76.47
2024.0,1.0,5.0,12.0,57.68
2024.0,1.0,5.0,13.0,45.87
2024.0,1.0,5.0,14.0,44.07
2024.0,1.0,5.0,15.0,40.0
2024.0,1.0,5.0,16.0,30.55
2024.0,1.0,5.0,17.0,44.37
2024.0,1.0,5.0,18.0,67.0
2024.0,1.0,5.0,19.0,75.47
2024.0,1.0,5.0,20.0,78.19
2024.0,1.0,5.0,21.0,79.94
2024.0,1.0,5.0,22.0,78.26
2024.0,1.0,5.0,23.0,75.0
2024.0,1.0,5.0,24.0,68.0
2024.0,1.0,6.0,1.0,52.5
2024.0,1.0,6.0,2.0,45.0
2024.0,1.0,6.0,3.0,44.2
2024.0,1.0,6.0,4.0,43.5
2024.0,1.0,6.0,5.0,23.99
2024.0,1.0,6.0,6.0,23.99
2024.0,1.0,6.0,7.0,30.51
2024.0,1.0,6.0,8.0,44.4
2024.0,1.0,6.0,9.0,45.8
2024.0,1.0,6.0,10.0,45.0
2024.0,1.0,6.0,11.0,25.0
2024.0,1.0,6.0,12.0,4.0
2024.0,1.0,6.0,13.0,3.2
2024.0,1.0,6.0,14.0,3.2
2024.0,1.0,6.0,15.0,3.2
2024.0,1.0,6.0,16.0,3.2
2024.0,1.0,6.0,17.0,25.0
2024.0,1.0,6.0,18.0,65.0
2024.0,1.0,6.0,19.0,85.96
2024.0,1.0,6.0,20.0,92.05
2024.0,1.0,6.0,21.0,92.14
2024.0,1.0,6.0,22.0,88.0
2024.0,1.0,6.0,23.0,86.57
2024.0,1.0,6.0,24.0,79.87
2024.0,1.0,7.0,1.0,84.08
2024.0,1.0,7.0,2.0,79.82
2024.0,1.0,7.0,3.0,76.76
2024.0,1.0,7.0,4.0,73.46
2024.0,1.0,7.0,5.0,71.86
2024.0,1.0,7.0,6.0,72.08
2024.0,1.0,7.0,7.0,74.9
2024.0,1.0,7.0,8.0,77.69
2024.0,1.0,7.0,9.0,81.79
2024.0,1.0,7.0,10.0,84.86
2024.0,1.0,7.0,11.0,61.0
2024.0,1.0,7.0,12.0,55.87
2024.0,1.0,7.0,13.0,50.6
2024.0,1.0,7.0,14.0,51.77
2024.0,1.0,7.0,15.0,49.98
2024.0,1.0,7.0,16.0,45.57
2024.0,1.0,7.0,17.0,60.0
2024.0,1.0,7.0,18.0,92.05
2024.0,1.0,7.0,19.0,104.85
2024.0,1.0,7.0,20.0,103.55
2024.0,1.0,7.0,21.0,100.5
2024.0,1.0,7.0,22.0,95.89
2024.0,1.0,7.0,23.0,91.17
2024.0,1.0,7.0,24.0,83.86
2024.0,1.0,8.0,1.0,86.97
2024.0,1.0,8.0,2.0,84.18
2024.0,1.0,8.0,3.0,81.53
2024.0,1.0,8.0,4.0,78.79
2024.0,1.0,8.0,5.0,78.43
2024.0,1.0,8.0,6.0,82.1
2024.0,1.0,8.0,7.0,94.3
2024.0,1.0,8.0,8.0,111.07
2024.0,1.0,8.0,9.0,120.4
2024.0,1.0,8.0,10.0,116.98
2024.0,1.0,8.0,11.0,110.57
2024.0,1.0,8.0,12.0,103.0
2024.0,1.0,8.0,13.0,95.46
2024.0,1.0,8.0,14.0,93.88
2024.0,1.0,8.0,15.0,100.0
2024.0,1.0,8.0,16.0,107.98
2024.0,1.0,8.0,17.0,115.27
2024.0,1.0,8.0,18.0,125.17
2024.0,1.0,8.0,19.0,129.99
2024.0,1.0,8.0,20.0,130.0
2024.0,1.0,8.0,21.0,133.28
2024.0,1.0,8.0,22.0,129.47
2024.0,1.0,8.0,23.0,115.42
2024.0,1.0,8.0,24.0,107.98
2024.0,1.0,9.0,1.0,98.92
2024.0,1.0,9.0,2.0,100.0
2024.0,1.0,9.0,3.0,98.43
2024.0,1.0,9.0,4.0,98.62
2024.0,1.0,9.0,5.0,97.15
2024.0,1.0,9.0,6.0,97.53
2024.0,1.0,9.0,7.0,102.79
2024.0,1.0,9.0,8.0,108.28
2024.0,1.0,9.0,9.0,122.55
2024.0,1.0,9.0,10.0,120.75
2024.0,1.0,9.0,11.0,110.32
2024.0,1.0,9.0,12.0,107.67
2024.0,1.0,9.0,13.0,107.01
2024.0,1.0,9.0,14.0,106.48
2024.0,1.0,9.0,15.0,107.07
2024.0,1.0,9.0,16.0,114.75
2024.0,1.0,9.0,17.0,124.29
2024.0,1.0,9.0,18.0,137.35
2024.0,1.0,9.0,19.0,137.0
2024.0,1.0,9.0,20.0,138.95
2024.0,1.0,9.0,21.0,148.01
2024.0,1.0,9.0,22.0,130.0
2024.0,1.0,9.0,23.0,111.86
2024.0,1.0,9.0,24.0,106.11
2024.0,1.0,10.0,1.0,92.33
2024.0,1.0,10.0,2.0,90.12
2024.0,1.0,10.0,3.0,87.01
2024.0,1.0,10.0,4.0,85.8
2024.0,1.0,10.0,5.0,85.0
2024.0,1.0,10.0,6.0,86.3
2024.0,1.0,10.0,7.0,95.0
2024.0,1.0,10.0,8.0,103.94
2024.0,1.0,10.0,9.0,121.4
2024.0,1.0,10.0,10.0,121.4
2024.0,1.0,10.0,11.0,105.38
2024.0,1.0,10.0,12.0,102.97
2024.0,1.0,10.0,13.0,99.99
2024.0,1.0,10.0,14.0,98.5
2024.0,1.0,10.0,15.0,94.76
2024.0,1.0,10.0,16.0,94.73
2024.0,1.0,10.0,17.0,99.37
2024.0,1.0,10.0,18.0,102.7
2024.0,1.0,10.0,19.0,111.29
2024.0,1.0,10.0,20.0,121.4
2024.0,1.0,10.0,21.0,120.0
2024.0,1.0,10.0,22.0,107.71
2024.0,1.0,10.0,23.0,101.32
2024.0,1.0,10.0,24.0,92.68
2024.0,1.0,11.0,1.0,91.75
2024.0,1.0,11.0,2.0,86.18
2024.0,1.0,11.0,3.0,82.1
2024.0,1.0,11.0,4.0,80.0
2024.0,1.0,11.0,5.0,79.6
2024.0,1.0,11.0,6.0,81.1
2024.0,1.0,11.0,7.0,85.91
2024.0,1.0,11.0,8.0,102.05
2024.0,1.0,11.0,9.0,113.84
2024.0,1.0,11.0,10.0,110.0
2024.0,1.0,11.0,11.0,97.63
2024.0,1.0,11.0,12.0,86.18
2024.0,1.0,11.0,13.0,83.89
2024.0,1.0,11.0,14.0,82.18
2024.0,1.0,11.0,15.0,83.0
2024.0,1.0,11.0,16.0,85.0
2024.0,1.0,11.0,17.0,97.63
2024.0,1.0,11.0,18.0,118.5
2024.0,1.0,11.0,19.0,128.93
2024.0,1.0,11.0,20.0,132.31
2024.0,1.0,11.0,21.0,117.93
2024.0,1.0,11.0,22.0,108.33
2024.0,1.0,11.0,23.0,100.0
2024.0,1.0,11.0,24.0,93.26
2024.0,1.0,12.0,1.0,88.98
2024.0,1.0,12.0,2.0,86.45
2024.0,1.0,12.0,3.0,84.99
2024.0,1.0,12.0,4.0,83.0
2024.0,1.0,12.0,5.0,83.14
2024.0,1.0,12.0,6.0,85.0
2024.0,1.0,12.0,7.0,89.0
2024.0,1.0,12.0,8.0,102.77
2024.0,1.0,12.0,9.0,113.28
2024.0,1.0,12.0,10.0,105.0
2024.0,1.0,12.0,11.0,100.0
2024.0,1.0,12.0,12.0,94.58
2024.0,1.0,12.0,13.0,92.0
2024.0,1.0,12.0,14.0,91.78
2024.0,1.0,12.0,15.0,90.1
2024.0,1.0,12.0,16.0,92.01
2024.0,1.0,12.0,17.0,100.98
2024.0,1.0,12.0,18.0,107.1
2024.0,1.0,12.0,19.0,126.0
2024.0,1.0,12.0,20.0,119.47
2024.0,1.0,12.0,21.0,110.0
2024.0,1.0,12.0,22.0,102.26
2024.0,1.0,12.0,23.0,98.0
2024.0,1.0,12.0,24.0,95.49
2024.0,1.0,13.0,1.0,90.0
2024.0,1.0,13.0,2.0,87.48
2024.0,1.0,13.0,3.0,82.0
2024.0,1.0,13.0,4.0,78.47
2024.0,1.0,13.0,5.0,75.0
2024.0,1.0,13.0,6.0,75.0
2024.0,1.0,13.0,7.0,78.3
2024.0,1.0,13.0,8.0,85.59
2024.0,1.0,13.0,9.0,92.71
2024.0,1.0,13.0,10.0,94.83
2024.0,1.0,13.0,11.0,90.93
2024.0,1.0,13.0,12.0,83.39
2024.0,1.0,13.0,13.0,73.96
2024.0,1.0,13.0,14.0,71.45
2024.0,1.0,13.0,15.0,74.51
2024.0,1.0,13.0,16.0,80.4
2024.0,1.0,13.0,17.0,91.23
2024.0,1.0,13.0,18.0,99.3
2024.0,1.0,13.0,19.0,107.99
2024.0,1.0,13.0,20.0,103.14
2024.0,1.0,13.0,21.0,100.0
2024.0,1.0,13.0,22.0,97.61
2024.0,1.0,13.0,23.0,93.12
2024.0,1.0,13.0,24.0,90.0
2024.0,1.0,14.0,1.0,86.1
2024.0,1.0,14.0,2.0,82.78
2024.0,1.0,14.0,3.0,78.66
2024.0,1.0,14.0,4.0,72.53
2024.0,1.0,14.0,5.0,69.34
2024.0,1.0,14.0,6.0,69.13
2024.0,1.0,14.0,7.0,69.71
2024.0,1.0,14.0,8.0,72.95
2024.0,1.0,14.0,9.0,77.9
2024.0,1.0,14.0,10.0,79.45
2024.0,1.0,14.0,11.0,74.69
2024.0,1.0,14.0,12.0,69.0
2024.0,1.0,14.0,13.0,67.8
2024.0,1.0,14.0,14.0,65.4
2024.0,1.0,14.0,15.0,63.1
2024.0,1.0,14.0,16.0,62.3
2024.0,1.0,14.0,17.0,65.13
2024.0,1.0,14.0,18.0,72.84
2024.0,1.0,14.0,19.0,86.18
2024.0,1.0,14.0,20.0,92.01
2024.0,1.0,14.0,21.0,86.03
2024.0,1.0,14.0,22.0,84.49
2024.0,1.0,14.0,23.0,82.97
2024.0,1.0,14.0,24.0,72.52
2024.0,1.0,15.0,1.0,77.7
2024.0,1.0,15.0,2.0,67.0
2024.0,1.0,15.0,3.0,64.99
2024.0,1.0,15.0,4.0,62.04
2024.0,1.0,15.0,5.0,62.1
2024.0,1.0,15.0,6.0,65.1
2024.0,1.0,15.0,7.0,69.13
2024.0,1.0,15.0,8.0,86.74
2024.0,1.0,15.0,9.0,99.52
2024.0,1.0,15.0,10.0,100.33
2024.0,1.0,15.0,11.0,94.92
2024.0,1.0,15.0,12.0,90.3
2024.0,1.0,15.0,13.0,85.7
2024.0,1.0,15.0,14.0,82.41
2024.0,1.0,15.0,15.0,84.99
2024.0,1.0,15.0,16.0,90.1
2024.0,1.0,15.0,17.0,95.82
2024.0,1.0,15.0,18.0,100.0
2024.0,1.0,15.0,19.0,112.85
2024.0,1.0,15.0,20.0,113.9
2024.0,1.0,15.0,21.0,107.58
2024.0,1.0,15.0,22.0,100.0
2024.0,1.0,15.0,23.0,97.21
2024.0,1.0,15.0,24.0,91.0
2024.0,1.0,16.0,1.0,86.59
2024.0,1.0,16.0,2.0,83.33
2024.0,1.0,16.0,3.0,80.94
2024.0,1.0,16.0,4.0,78.65
2024.0,1.0,16.0,5.0,78.35
2024.0,1.0,16.0,6.0,80.37
2024.0,1.0,16.0,7.0,89.0
2024.0,1.0,16.0,8.0,101.0
2024.0,1.0,16.0,9.0,127.07
2024.0,1.0,16.0,10.0,120.18
2024.0,1.0,16.0,11.0,99.28
2024.0,1.0,16.0,12.0,91.69
2024.0,1.0,16.0,13.0,93.0
2024.0,1.0,16.0,14.0,89.42
2024.0,1.0,16.0,15.0,90.0
2024.0,1.0,16.0,16.0,88.0
2024.0,1.0,16.0,17.0,84.88
2024.0,1.0,16.0,18.0,88.0
2024.0,1.0,16.0,19.0,89.02
2024.0,1.0,16.0,20.0,99.49
2024.0,1.0,16.0,21.0,99.78
2024.0,1.0,16.0,22.0,88.75
2024.0,1.0,16.0,23.0,75.99
2024.0,1.0,16.0,24.0,60.0
2024.0,1.0,17.0,1.0,19.13
2024.0,1.0,17.0,2.0,15.93
2024.0,1.0,17.0,3.0,6.0
2024.0,1.0,17.0,4.0,4.9
2024.0,1.0,17.0,5.0,4.9
2024.0,1.0,17.0,6.0,5.0
2024.0,1.0,17.0,7.0,16.7
2024.0,1.0,17.0,8.0,44.2
2024.0,1.0,17.0,9.0,45.5
2024.0,1.0,17.0,10.0,45.5
2024.0,1.0,17.0,11.0,44.8
2024.0,1.0,17.0,12.0,34.52
2024.0,1.0,17.0,13.0,17.29
2024.0,1.0,17.0,14.0,12.99
2024.0,1.0,17.0,15.0,5.1
2024.0,1.0,17.0,16.0,5.0
2024.0,1.0,17.0,17.0,18.38
2024.0,1.0,17.0,18.0,43.5
2024.0,1.0,17.0,19.0,45.4
2024.0,1.0,17.0,20.0,49.1
2024.0,1.0,17.0,21.0,54.88
2024.0,1.0,17.0,22.0,46.8
2024.0,1.0,17.0,23.0,43.37
2024.0,1.0,17.0,24.0,18.03
2024.0,1.0,18.0,1.0,3.2
2024.0,1.0,18.0,2.0,3.2
2024.0,1.0,18.0,3.0,1.68
2024.0,1.0,18.0,4.0,0.43
2024.0,1.0,18.0,5.0,0.99
2024.0,1.0,18.0,6.0,3.2
2024.0,1.0,18.0,7.0,3.2
2024.0,1.0,18.0,8.0,30.1
2024.0,1.0,18.0,9.0,47.19
2024.0,1.0,18.0,10.0,55.77
2024.0,1.0,18.0,11.0,45.27
2024.0,1.0,18.0,12.0,43.66
2024.0,1.0,18.0,13.0,39.19
2024.0,1.0,18.0,14.0,35.0
2024.0,1.0,18.0,15.0,35.3
2024.0,1.0,18.0,16.0,45.4
2024.0,1.0,18.0,17.0,62.17
2024.0,1.0,18.0,18.0,96.02
2024.0,1.0,18.0,19.0,103.71
2024.0,1.0,18.0,20.0,99.6
2024.0,1.0,18.0,21.0,105.34
2024.0,1.0,18.0,22.0,98.84
2024.0,1.0,18.0,23.0,92.14
2024.0,1.0,18.0,24.0,73.61
2024.0,1.0,19.0,1.0,71.82
2024.0,1.0,19.0,2.0,67.44
2024.0,1.0,19.0,3.0,67.17
2024.0,1.0,19.0,4.0,60.0
2024.0,1.0,19.0,5.0,54.79
2024.0,1.0,19.0,6.0,50.0
2024.0,1.0,19.0,7.0,60.0
2024.0,1.0,19.0,8.0,74.4
2024.0,1.0,19.0,9.0,82.32
2024.0,1.0,19.0,10.0,87.33
2024.0,1.0,19.0,11.0,81.0
2024.0,1.0,19.0,12.0,78.0
2024.0,1.0,19.0,13.0,78.74
2024.0,1.0,19.0,14.0,70.83
2024.0,1.0,19.0,15.0,61.13
2024.0,1.0,19.0,16.0,60.14
2024.0,1.0,19.0,17.0,63.0
2024.0,1.0,19.0,18.0,69.18
2024.0,1.0,19.0,19.0,80.5
2024.0,1.0,19.0,20.0,84.2
2024.0,1.0,19.0,21.0,82.88
2024.0,1.0,19.0,22.0,80.5
2024.0,1.0,19.0,23.0,74.4
2024.0,1.0,19.0,24.0,61.0
2024.0,1.0,20.0,1.0,73.75
2024.0,1.0,20.0,2.0,63.92
2024.0,1.0,20.0,3.0,63.81
2024.0,1.0,20.0,4.0,63.81
2024.0,1.0,20.0,5.0,63.68
2024.0,1.0,20.0,6.0,66.1
2024.0,1.0,20.0,7.0,70.3
2024.0,1.0,20.0,8.0,75.93
2024.0,1.0,20.0,9.0,84.09
2024.0,1.0,20.0,10.0,88.31
2024.0,1.0,20.0,11.0,82.85
2024.0,1.0,20.0,12.0,76.64
2024.0,1.0,20.0,13.0,74.65
2024.0,1.0,20.0,14.0,69.84
2024.0,1.0,20.0,15.0,73.41
2024.0,1.0,20.0,16.0,79.21
2024.0,1.0,20.0,17.0,87.97
2024.0,1.0,20.0,18.0,95.07
2024.0,1.0,20.0,19.0,99.94
2024.0,1.0,20.0,20.0,99.58
2024.0,1.0,20.0,21.0,99.94
2024.0,1.0,20.0,22.0,99.58
2024.0,1.0,20.0,23.0,94.46
2024.0,1.0,20.0,24.0,85.78
2024.0,1.0,21.0,1.0,69.07
2024.0,1.0,21.0,2.0,59.11
2024.0,1.0,21.0,3.0,58.2
2024.0,1.0,21.0,4.0,57.57
2024.0,1.0,21.0,5.0,57.5
2024.0,1.0,21.0,6.0,57.5
2024.0,1.0,21.0,7.0,57.5
2024.0,1.0,21.0,8.0,59.0
2024.0,1.0,21.0,9.0,60.1
2024.0,1.0,21.0,10.0,59.0
2024.0,1.0,21.0,11.0,58.64
2024.0,1.0,21.0,12.0,56.8
2024.0,1.0,21.0,13.0,56.36
2024.0,1.0,21.0,14.0,47.42
2024.0,1.0,21.0,15.0,52.67
2024.0,1.0,21.0,16.0,53.75
2024.0,1.0,21.0,17.0,56.89
2024.0,1.0,21.0,18.0,64.89
2024.0,1.0,21.0,19.0,83.98
2024.0,1.0,21.0,20.0,93.52
2024.0,1.0,21.0,21.0,95.62
2024.0,1.0,21.0,22.0,94.52
2024.0,1.0,21.0,23.0,76.83
2024.0,1.0,21.0,24.0,59.2
2024.0,1.0,22.0,1.0,47.0
2024.0,1.0,22.0,2.0,41.8
2024.0,1.0,22.0,3.0,35.0
2024.0,1.0,22.0,4.0,25.0
2024.0,1.0,22.0,5.0,28.1
2024.0,1.0,22.0,6.0,40.0
2024.0,1.0,22.0,7.0,49.01
2024.0,1.0,22.0,8.0,75.0
2024.0,1.0,22.0,9.0,92.69
2024.0,1.0,22.0,10.0,86.66
2024.0,1.0,22.0,11.0,71.08
2024.0,1.0,22.0,12.0,61.99
2024.0,1.0,22.0,13.0,57.67
2024.0,1.0,22.0,14.0,58.48
2024.0,1.0,22.0,15.0,59.87
2024.0,1.0,22.0,16.0,59.99
2024.0,1.0,22.0,17.0,66.07
2024.0,1.0,22.0,18.0,79.09
2024.0,1.0,22.0,19.0,98.18
2024.0,1.0,22.0,20.0,104.91
2024.0,1.0,22.0,21.0,119.0
2024.0,1.0,22.0,22.0,103.21
2024.0,1.0,22.0,23.0,94.27
2024.0,1.0,22.0,24.0,75.93
2024.0,1.0,23.0,1.0,61.1
2024.0,1.0,23.0,2.0,59.0
2024.0,1.0,23.0,3.0,58.5
2024.0,1.0,23.0,4.0,59.87
2024.0,1.0,23.0,5.0,58.5
2024.0,1.0,23.0,6.0,58.5
2024.0,1.0,23.0,7.0,65.55
2024.0,1.0,23.0,8.0,90.1
2024.0,1.0,23.0,9.0,97.5
2024.0,1.0,23.0,10.0,91.86
2024.0,1.0,23.0,11.0,81.0
2024.0,1.0,23.0,12.0,66.65
2024.0,1.0,23.0,13.0,61.91
2024.0,1.0,23.0,14.0,61.03
2024.0,1.0,23.0,15.0,62.01
2024.0,1.0,23.0,16.0,64.0
2024.0,1.0,23.0,17.0,66.62
2024.0,1.0,23.0,18.0,84.0
2024.0,1.0,23.0,19.0,96.98
2024.0,1.0,23.0,20.0,115.0
2024.0,1.0,23.0,21.0,129.01
2024.0,1.0,23.0,22.0,106.76
2024.0,1.0,23.0,23.0,92.5
2024.0,1.0,23.0,24.0,84.51
2024.0,1.0,24.0,1.0,86.0
2024.0,1.0,24.0,2.0,78.93
2024.0,1.0,24.0,3.0,73.73
2024.0,1.0,24.0,4.0,71.69
2024.0,1.0,24.0,5.0,70.94
2024.0,1.0,24.0,6.0,71.69
2024.0,1.0,24.0,7.0,80.19
2024.0,1.0,24.0,8.0,93.18
2024.0,1.0,24.0,9.0,101.5
2024.0,1.0,24.0,10.0,89.02
2024.0,1.0,24.0,11.0,70.69
2024.0,1.0,24.0,12.0,61.8
2024.0,1.0,24.0,13.0,59.87
2024.0,1.0,24.0,14.0,58.2
2024.0,1.0,24.0,15.0,58.2
2024.0,1.0,24.0,16.0,60.5
2024.0,1.0,24.0,17.0,64.0
2024.0,1.0,24.0,18.0,88.61
2024.0,1.0,24.0,19.0,94.94
2024.0,1.0,24.0,20.0,150.41
2024.0,1.0,24.0,21.0,152.17
2024.0,1.0,24.0,22.0,103.0
2024.0,1.0,24.0,23.0,88.04
2024.0,1.0,24.0,24.0,74.86
2024.0,1.0,25.0,1.0,64.97
2024.0,1.0,25.0,2.0,60.53
2024.0,1.0,25.0,3.0,60.0
2024.0,1.0,25.0,4.0,55.36
2024.0,1.0,25.0,5.0,57.26
2024.0,1.0,25.0,6.0,63.29
2024.0,1.0,25.0,7.0,72.45
2024.0,1.0,25.0,8.0,83.5
2024.0,1.0,25.0,9.0,95.53
2024.0,1.0,25.0,10.0,89.84
2024.0,1.0,25.0,11.0,74.71
2024.0,1.0,25.0,12.0,65.01
2024.0,1.0,25.0,13.0,64.97
2024.0,1.0,25.0,14.0,64.97
2024.0,1.0,25.0,15.0,65.0
2024.0,1.0,25.0,16.0,61.85
2024.0,1.0,25.0,17.0,67.67
2024.0,1.0,25.0,18.0,75.59
2024.0,1.0,25.0,19.0,94.72
2024.0,1.0,25.0,20.0,113.0
2024.0,1.0,25.0,21.0,135.36
2024.0,1.0,25.0,22.0,103.01
2024.0,1.0,25.0,23.0,80.95
2024.0,1.0,25.0,24.0,73.58
2024.0,1.0,26.0,1.0,63.37
2024.0,1.0,26.0,2.0,65.0
2024.0,1.0,26.0,3.0,63.86
2024.0,1.0,26.0,4.0,63.86
2024.0,1.0,26.0,5.0,62.48
2024.0,1.0,26.0,6.0,63.86
2024.0,1.0,26.0,7.0,69.57
2024.0,1.0,26.0,8.0,80.02
2024.0,1.0,26.0,9.0,115.0
2024.0,1.0,26.0,10.0,77.3
2024.0,1.0,26.0,11.0,66.19
2024.0,1.0,26.0,12.0,62.39
2024.0,1.0,26.0,13.0,55.78
2024.0,1.0,26.0,14.0,50.7
2024.0,1.0,26.0,15.0,53.61
2024.0,1.0,26.0,16.0,55.52
2024.0,1.0,26.0,17.0,63.38
2024.0,1.0,26.0,18.0,73.74
2024.0,1.0,26.0,19.0,89.62
2024.0,1.0,26.0,20.0,96.8
2024.0,1.0,26.0,21.0,111.07
2024.0,1.0,26.0,22.0,93.0
2024.0,1.0,26.0,23.0,74.98
2024.0,1.0,26.0,24.0,70.45
2024.0,1.0,27.0,1.0,64.97
2024.0,1.0,27.0,2.0,61.06
2024.0,1.0,27.0,3.0,59.05
2024.0,1.0,27.0,4.0,55.9
2024.0,1.0,27.0,5.0,55.9
2024.0,1.0,27.0,6.0,57.22
2024.0,1.0,27.0,7.0,59.36
2024.0,1.0,27.0,8.0,66.19
2024.0,1.0,27.0,9.0,78.09
2024.0,1.0,27.0,10.0,73.4
2024.0,1.0,27.0,11.0,62.01
2024.0,1.0,27.0,12.0,54.4
2024.0,1.0,27.0,13.0,47.0
2024.0,1.0,27.0,14.0,47.7
2024.0,1.0,27.0,15.0,47.5
2024.0,1.0,27.0,16.0,47.0
2024.0,1.0,27.0,17.0,55.2
2024.0,1.0,27.0,18.0,74.43
2024.0,1.0,27.0,19.0,95.97
2024.0,1.0,27.0,20.0,92.51
2024.0,1.0,27.0,21.0,92.53
2024.0,1.0,27.0,22.0,89.5
2024.0,1.0,27.0,23.0,75.97
2024.0,1.0,27.0,24.0,72.7
2024.0,1.0,28.0,1.0,62.03
2024.0,1.0,28.0,2.0,58.2
2024.0,1.0,28.0,3.0,52.9
2024.0,1.0,28.0,4.0,47.21
2024.0,1.0,28.0,5.0,44.0
2024.0,1.0,28.0,6.0,43.2
2024.0,1.0,28.0,7.0,47.05
2024.0,1.0,28.0,8.0,51.4
2024.0,1.0,28.0,9.0,55.29
2024.0,1.0,28.0,10.0,55.1
2024.0,1.0,28.0,11.0,42.0
2024.0,1.0,28.0,12.0,37.0
2024.0,1.0,28.0,13.0,42.0
2024.0,1.0,28.0,14.0,39.93
2024.0,1.0,28.0,15.0,40.09
2024.0,1.0,28.0,16.0,38.03
2024.0,1.0,28.0,17.0,43.12
