Year,Month,Day,Hour,MaxES,MinES,AvgES
2024.0,1.0,1.0,1.0,75.01,43.5,57.34
2024.0,1.0,1.0,2.0,74.71,30.01,43.96
2024.0,1.0,1.0,3.0,74.71,20.0,42.33
2024.0,1.0,1.0,4.0,75.0,23.46,43.51
2024.0,1.0,1.0,5.0,53.64,30.49,40.3
2024.0,1.0,1.0,6.0,42.09,24.23,29.05
2024.0,1.0,1.0,7.0,57.43,23.0,36.59
2024.0,1.0,1.0,8.0,57.0,24.73,37.53
2024.0,1.0,1.0,9.0,55.0,32.73,39.21
2024.0,1.0,1.0,10.0,59.99,11.61,38.29
2024.0,1.0,1.0,11.0,34.77,10.0,25.17
2024.0,1.0,1.0,12.0,24.8,-4.4,8.38
2024.0,1.0,1.0,13.0,17.85,-5.32,4.73
2024.0,1.0,1.0,14.0,14.1,-6.8,4.82
2024.0,1.0,1.0,15.0,11.21,-7.7,4.79
2024.0,1.0,1.0,16.0,26.0,4.5,13.2
2024.0,1.0,1.0,17.0,37.0,17.1,27.82
2024.0,1.0,1.0,18.0,50.47,29.0,39.29
2024.0,1.0,1.0,19.0,60.4,47.5,51.41
2024.0,1.0,1.0,20.0,78.1,44.8,54.51
2024.0,1.0,1.0,21.0,75.0,41.17,59.85
2024.0,1.0,1.0,22.0,70.0,53.33,59.62
2024.0,1.0,1.0,23.0,67.98,39.31,52.1
2024.0,1.0,1.0,24.0,47.09,-5.0,26.05
2024.0,1.0,2.0,1.0,38.23,22.8,33.52
2024.0,1.0,2.0,2.0,44.0,12.45,23.44
2024.0,1.0,2.0,3.0,4.42,-4.43,1.65
2024.0,1.0,2.0,4.0,14.42,-19.95,4.88
2024.0,1.0,2.0,5.0,9.0,-19.97,5.61
2024.0,1.0,2.0,6.0,9.68,-5.5,5.46
2024.0,1.0,2.0,7.0,78.25,29.0,37.3
2024.0,1.0,2.0,8.0,59.7,2.35,27.32
2024.0,1.0,2.0,9.0,54.81,41.02,49.54
2024.0,1.0,2.0,10.0,65.0,44.24,54.23
2024.0,1.0,2.0,11.0,55.2,44.42,49.44
2024.0,1.0,2.0,12.0,60.0,40.8,48.37
2024.0,1.0,2.0,13.0,48.41,32.76,41.73
2024.0,1.0,2.0,14.0,47.97,25.0,37.78
2024.0,1.0,2.0,15.0,44.98,31.03,38.83
2024.0,1.0,2.0,16.0,49.99,30.4,35.37
2024.0,1.0,2.0,17.0,46.66,29.2,36.03
2024.0,1.0,2.0,18.0,56.38,36.43,46.81
2024.0,1.0,2.0,19.0,60.1,36.54,54.9
2024.0,1.0,2.0,20.0,65.45,47.0,58.23
2024.0,1.0,2.0,21.0,58.0,36.49,48.33
2024.0,1.0,2.0,22.0,52.83,20.61,41.39
2024.0,1.0,2.0,23.0,45.21,13.6,34.12
2024.0,1.0,2.0,24.0,40.4,7.0,16.17
2024.0,1.0,3.0,1.0,75.55,7.49,38.06
2024.0,1.0,3.0,2.0,18.25,-9.46,8.7
2024.0,1.0,3.0,3.0,29.22,2.0,18.69
2024.0,1.0,3.0,4.0,23.98,2.0,17.15
2024.0,1.0,3.0,5.0,17.99,2.0,12.17
2024.0,1.0,3.0,6.0,12.0,0.6,5.53
2024.0,1.0,3.0,7.0,24.11,5.47,19.55
2024.0,1.0,3.0,8.0,75.5,43.15,47.19
2024.0,1.0,3.0,9.0,84.34,60.0,68.35
2024.0,1.0,3.0,10.0,105.55,67.02,73.43
2024.0,1.0,3.0,11.0,84.82,62.4,69.93
2024.0,1.0,3.0,12.0,115.5,61.0,72.82
2024.0,1.0,3.0,13.0,76.16,54.89,61.95
2024.0,1.0,3.0,14.0,70.42,52.8,61.73
2024.0,1.0,3.0,15.0,75.21,55.0,66.62
2024.0,1.0,3.0,16.0,76.0,64.15,70.68
2024.0,1.0,3.0,17.0,79.5,67.51,73.59
2024.0,1.0,3.0,18.0,99.94,86.88,91.93
2024.0,1.0,3.0,19.0,115.65,94.89,103.71
2024.0,1.0,3.0,20.0,119.29,94.35,108.69
2024.0,1.0,3.0,21.0,116.26,85.0,94.53
2024.0,1.0,3.0,22.0,113.18,65.5,90.36
2024.0,1.0,3.0,23.0,97.2,65.0,76.26
2024.0,1.0,3.0,24.0,89.58,62.0,82.1
2024.0,1.0,4.0,1.0,90.82,7.5,80.09
2024.0,1.0,4.0,2.0,87.0,32.11,68.84
2024.0,1.0,4.0,3.0,100.24,37.98,74.83
2024.0,1.0,4.0,4.0,110.0,25.0,67.7
2024.0,1.0,4.0,5.0,71.81,37.13,65.41
2024.0,1.0,4.0,6.0,71.39,61.32,67.96
2024.0,1.0,4.0,7.0,86.74,62.03,73.93
2024.0,1.0,4.0,8.0,94.93,84.07,90.62
2024.0,1.0,4.0,9.0,99.23,81.99,92.68
2024.0,1.0,4.0,10.0,101.73,84.5,95.18
2024.0,1.0,4.0,11.0,97.82,82.83,93.71
2024.0,1.0,4.0,12.0,106.18,81.25,92.06
2024.0,1.0,4.0,13.0,110.0,88.0,95.48
2024.0,1.0,4.0,14.0,105.18,83.0,91.6
2024.0,1.0,4.0,15.0,97.11,84.24,92.14
2024.0,1.0,4.0,16.0,101.55,85.69,95.32
2024.0,1.0,4.0,17.0,102.49,82.1,95.1
2024.0,1.0,4.0,18.0,110.23,91.0,99.47
2024.0,1.0,4.0,19.0,103.0,75.1,96.51
2024.0,1.0,4.0,20.0,105.0,78.86,97.16
2024.0,1.0,4.0,21.0,105.18,90.18,99.56
2024.0,1.0,4.0,22.0,102.31,81.01,96.64
2024.0,1.0,4.0,23.0,99.46,68.34,89.98
2024.0,1.0,4.0,24.0,90.82,71.0,79.44
2024.0,1.0,5.0,1.0,88.65,73.0,80.13
2024.0,1.0,5.0,2.0,82.91,68.85,74.25
2024.0,1.0,5.0,3.0,73.0,58.47,64.77
2024.0,1.0,5.0,4.0,59.0,35.0,49.7
2024.0,1.0,5.0,5.0,59.56,44.1,49.36
2024.0,1.0,5.0,6.0,67.3,53.16,58.65
2024.0,1.0,5.0,7.0,84.57,55.0,71.04
2024.0,1.0,5.0,8.0,93.5,81.2,88.08
2024.0,1.0,5.0,9.0,98.66,85.1,93.02
2024.0,1.0,5.0,10.0,100.0,65.0,92.48
2024.0,1.0,5.0,11.0,99.25,55.23,82.77
2024.0,1.0,5.0,12.0,67.01,50.0,57.77
2024.0,1.0,5.0,13.0,72.87,45.87,51.65
2024.0,1.0,5.0,14.0,63.0,44.01,48.82
2024.0,1.0,5.0,15.0,58.0,29.0,41.2
2024.0,1.0,5.0,16.0,51.01,20.0,36.14
2024.0,1.0,5.0,17.0,74.37,46.0,55.7
2024.0,1.0,5.0,18.0,88.54,59.56,68.37
2024.0,1.0,5.0,19.0,86.95,67.92,76.79
2024.0,1.0,5.0,20.0,95.66,70.0,79.3
2024.0,1.0,5.0,21.0,97.22,79.94,89.29
2024.0,1.0,5.0,22.0,94.45,78.26,83.42
2024.0,1.0,5.0,23.0,93.5,75.0,81.86
2024.0,1.0,5.0,24.0,85.27,65.25,70.12
2024.0,1.0,6.0,1.0,89.19,72.2,81.93
2024.0,1.0,6.0,2.0,93.2,46.12,72.6
2024.0,1.0,6.0,3.0,85.49,47.74,69.4
2024.0,1.0,6.0,4.0,76.98,43.75,62.66
2024.0,1.0,6.0,5.0,78.0,27.9,56.21
2024.0,1.0,6.0,6.0,86.53,25.99,59.38
2024.0,1.0,6.0,7.0,90.0,31.72,61.59
2024.0,1.0,6.0,8.0,75.0,44.4,53.32
2024.0,1.0,6.0,9.0,84.53,54.46,75.43
2024.0,1.0,6.0,10.0,82.02,50.33,70.48
2024.0,1.0,6.0,11.0,78.0,36.85,55.0
2024.0,1.0,6.0,12.0,27.0,6.47,16.0
2024.0,1.0,6.0,13.0,18.96,3.2,6.94
2024.0,1.0,6.0,14.0,12.44,-53.8,0.22
2024.0,1.0,6.0,15.0,18.2,-8.23,2.0
2024.0,1.0,6.0,16.0,25.29,-6.81,7.43
2024.0,1.0,6.0,17.0,76.56,27.7,61.12
2024.0,1.0,6.0,18.0,110.0,67.0,90.3
2024.0,1.0,6.0,19.0,105.05,87.96,100.32
2024.0,1.0,6.0,20.0,117.46,94.36,101.16
2024.0,1.0,6.0,21.0,111.3,92.34,99.1
2024.0,1.0,6.0,22.0,103.2,89.48,93.03
2024.0,1.0,6.0,23.0,103.62,88.03,93.46
2024.0,1.0,6.0,24.0,92.83,82.6,86.95
2024.0,1.0,7.0,1.0,89.99,82.94,88.31
2024.0,1.0,7.0,2.0,89.99,83.61,87.32
2024.0,1.0,7.0,3.0,86.0,75.46,82.63
2024.0,1.0,7.0,4.0,78.71,68.0,74.66
2024.0,1.0,7.0,5.0,76.87,68.5,73.02
2024.0,1.0,7.0,6.0,77.33,61.6,72.47
2024.0,1.0,7.0,7.0,84.98,68.73,75.68
2024.0,1.0,7.0,8.0,84.9,74.56,80.5
2024.0,1.0,7.0,9.0,88.53,80.89,85.5
2024.0,1.0,7.0,10.0,92.95,83.23,90.68
2024.0,1.0,7.0,11.0,76.01,61.0,67.4
2024.0,1.0,7.0,12.0,80.87,55.86,66.42
2024.0,1.0,7.0,13.0,74.71,50.59,52.43
2024.0,1.0,7.0,14.0,79.3,41.77,55.13
2024.0,1.0,7.0,15.0,69.98,49.98,57.39
2024.0,1.0,7.0,16.0,86.44,39.82,58.77
2024.0,1.0,7.0,17.0,94.3,44.98,72.39
2024.0,1.0,7.0,18.0,110.0,86.55,101.06
2024.0,1.0,7.0,19.0,111.76,87.24,103.6
2024.0,1.0,7.0,20.0,113.32,94.0,107.53
2024.0,1.0,7.0,21.0,110.0,90.0,102.68
2024.0,1.0,7.0,22.0,102.0,85.03,94.37
2024.0,1.0,7.0,23.0,99.5,85.46,91.01
2024.0,1.0,7.0,24.0,91.53,79.95,85.11
2024.0,1.0,8.0,1.0,87.0,69.04,79.97
2024.0,1.0,8.0,2.0,86.39,72.5,77.84
2024.0,1.0,8.0,3.0,91.36,56.69,73.08
2024.0,1.0,8.0,4.0,79.9,59.01,69.88
2024.0,1.0,8.0,5.0,80.46,52.01,64.54
2024.0,1.0,8.0,6.0,92.98,61.0,70.53
2024.0,1.0,8.0,7.0,96.33,79.41,88.61
2024.0,1.0,8.0,8.0,111.39,86.55,103.86
2024.0,1.0,8.0,9.0,125.4,100.12,113.1
2024.0,1.0,8.0,10.0,117.48,103.0,110.37
2024.0,1.0,8.0,11.0,110.57,78.83,98.74
2024.0,1.0,8.0,12.0,104.99,87.69,96.23
2024.0,1.0,8.0,13.0,103.42,84.32,95.38
2024.0,1.0,8.0,14.0,99.38,76.95,89.65
2024.0,1.0,8.0,15.0,106.2,80.0,93.99
2024.0,1.0,8.0,16.0,107.94,10.06,82.61
2024.0,1.0,8.0,17.0,115.27,82.0,102.92
2024.0,1.0,8.0,18.0,131.43,111.19,124.1
2024.0,1.0,8.0,19.0,134.99,101.22,123.4
2024.0,1.0,8.0,20.0,143.0,117.0,127.34
2024.0,1.0,8.0,21.0,190.0,128.3,151.18
2024.0,1.0,8.0,22.0,142.7,119.5,132.58
2024.0,1.0,8.0,23.0,119.27,109.56,115.66
2024.0,1.0,8.0,24.0,109.98,89.01,102.95
2024.0,1.0,9.0,1.0,98.93,83.92,93.65
2024.0,1.0,9.0,2.0,102.8,86.57,97.88
2024.0,1.0,9.0,3.0,108.42,83.43,96.7
2024.0,1.0,9.0,4.0,103.25,81.1,94.71
2024.0,1.0,9.0,5.0,98.0,83.84,93.55
2024.0,1.0,9.0,6.0,100.96,87.08,95.04
2024.0,1.0,9.0,7.0,105.87,82.79,100.06
2024.0,1.0,9.0,8.0,116.0,100.74,110.19
2024.0,1.0,9.0,9.0,129.45,112.0,118.64
2024.0,1.0,9.0,10.0,137.25,115.96,125.71
2024.0,1.0,9.0,11.0,130.32,105.63,114.63
2024.0,1.0,9.0,12.0,135.0,99.39,111.0
2024.0,1.0,9.0,13.0,115.93,91.19,107.98
2024.0,1.0,9.0,14.0,115.25,94.72,108.48
2024.0,1.0,9.0,15.0,119.49,99.0,111.24
2024.0,1.0,9.0,16.0,117.88,81.12,106.16
2024.0,1.0,9.0,17.0,128.02,85.65,115.65
2024.0,1.0,9.0,18.0,144.84,96.14,135.36
2024.0,1.0,9.0,19.0,200.01,132.97,145.32
2024.0,1.0,9.0,20.0,186.11,128.26,139.99
2024.0,1.0,9.0,21.0,158.15,123.59,140.89
2024.0,1.0,9.0,22.0,138.07,113.0,123.0
2024.0,1.0,9.0,23.0,116.71,104.03,109.39
2024.0,1.0,9.0,24.0,109.29,94.0,102.49
2024.0,1.0,10.0,1.0,95.33,85.35,91.31
2024.0,1.0,10.0,2.0,95.11,85.15,90.84
2024.0,1.0,10.0,3.0,92.16,82.02,89.9
2024.0,1.0,10.0,4.0,91.2,79.75,88.61
2024.0,1.0,10.0,5.0,92.22,80.0,88.5
2024.0,1.0,10.0,6.0,94.14,81.29,91.34
2024.0,1.0,10.0,7.0,100.0,86.0,95.6
2024.0,1.0,10.0,8.0,111.7,95.94,104.97
2024.0,1.0,10.0,9.0,126.4,112.02,119.84
2024.0,1.0,10.0,10.0,126.26,106.41,119.28
2024.0,1.0,10.0,11.0,130.0,102.38,116.45
2024.0,1.0,10.0,12.0,130.0,100.0,113.76
2024.0,1.0,10.0,13.0,117.0,94.43,107.08
2024.0,1.0,10.0,14.0,108.25,84.84,99.57
2024.0,1.0,10.0,15.0,113.01,86.0,95.28
2024.0,1.0,10.0,16.0,115.62,88.17,99.91
2024.0,1.0,10.0,17.0,116.14,79.28,96.79
2024.0,1.0,10.0,18.0,129.64,82.71,110.2
2024.0,1.0,10.0,19.0,144.91,96.83,111.86
2024.0,1.0,10.0,20.0,138.87,114.96,125.41
2024.0,1.0,10.0,21.0,143.95,120.0,128.72
2024.0,1.0,10.0,22.0,133.76,107.5,116.15
2024.0,1.0,10.0,23.0,128.46,101.0,108.36
2024.0,1.0,10.0,24.0,98.07,60.29,91.75
2024.0,1.0,11.0,1.0,92.88,74.66,82.91
2024.0,1.0,11.0,2.0,90.28,78.72,82.88
2024.0,1.0,11.0,3.0,86.39,77.12,81.94
2024.0,1.0,11.0,4.0,84.76,78.96,80.95
2024.0,1.0,11.0,5.0,86.74,79.52,81.95
2024.0,1.0,11.0,6.0,85.56,79.84,82.84
2024.0,1.0,11.0,7.0,90.01,79.84,86.53
2024.0,1.0,11.0,8.0,108.91,94.89,103.8
2024.0,1.0,11.0,9.0,118.84,83.69,114.62
2024.0,1.0,11.0,10.0,113.64,83.19,106.77
2024.0,1.0,11.0,11.0,100.13,79.69,93.11
2024.0,1.0,11.0,12.0,88.0,82.11,85.1
2024.0,1.0,11.0,13.0,88.97,80.01,84.48
2024.0,1.0,11.0,14.0,88.95,80.01,83.88
2024.0,1.0,11.0,15.0,91.95,79.21,85.81
2024.0,1.0,11.0,16.0,89.77,72.2,84.94
2024.0,1.0,11.0,17.0,98.66,43.53,76.86
2024.0,1.0,11.0,18.0,118.5,75.81,94.62
2024.0,1.0,11.0,19.0,134.45,109.45,122.63
2024.0,1.0,11.0,20.0,141.45,117.14,130.48
2024.0,1.0,11.0,21.0,124.0,101.66,115.81
2024.0,1.0,11.0,22.0,112.09,95.41,105.29
2024.0,1.0,11.0,23.0,103.01,92.15,98.83
2024.0,1.0,11.0,24.0,100.52,85.0,91.47
2024.0,1.0,12.0,1.0,97.58,81.0,90.23
2024.0,1.0,12.0,2.0,91.55,79.46,86.63
2024.0,1.0,12.0,3.0,86.63,76.99,82.85
2024.0,1.0,12.0,4.0,80.2,69.0,76.76
2024.0,1.0,12.0,5.0,82.09,70.1,76.91
2024.0,1.0,12.0,6.0,83.85,72.45,79.31
2024.0,1.0,12.0,7.0,89.2,57.66,77.08
2024.0,1.0,12.0,8.0,105.59,98.46,102.66
2024.0,1.0,12.0,9.0,123.6,108.01,113.64
2024.0,1.0,12.0,10.0,113.0,70.0,104.02
2024.0,1.0,12.0,11.0,102.0,70.41,98.82
2024.0,1.0,12.0,12.0,99.7,41.58,61.08
2024.0,1.0,12.0,13.0,96.7,50.0,67.97
2024.0,1.0,12.0,14.0,96.7,51.1,67.99
2024.0,1.0,12.0,15.0,93.09,50.1,69.66
2024.0,1.0,12.0,16.0,96.99,52.93,76.88
2024.0,1.0,12.0,17.0,108.98,73.83,96.03
2024.0,1.0,12.0,18.0,110.0,76.11,105.24
2024.0,1.0,12.0,19.0,140.73,115.79,125.6
2024.0,1.0,12.0,20.0,144.0,110.0,121.86
2024.0,1.0,12.0,21.0,123.2,102.3,112.39
2024.0,1.0,12.0,22.0,115.0,90.0,103.75
2024.0,1.0,12.0,23.0,103.5,91.01,97.57
2024.0,1.0,12.0,24.0,100.06,85.31,94.23
2024.0,1.0,13.0,1.0,93.0,85.0,89.58
2024.0,1.0,13.0,2.0,95.07,82.48,89.5
2024.0,1.0,13.0,3.0,94.22,74.0,87.05
2024.0,1.0,13.0,4.0,90.04,71.2,82.9
2024.0,1.0,13.0,5.0,84.5,69.11,78.46
2024.0,1.0,13.0,6.0,85.29,69.73,77.38
2024.0,1.0,13.0,7.0,86.11,67.23,78.87
2024.0,1.0,13.0,8.0,94.4,75.01,84.62
2024.0,1.0,13.0,9.0,100.9,84.71,91.55
2024.0,1.0,13.0,10.0,110.0,79.6,94.69
2024.0,1.0,13.0,11.0,92.77,51.0,72.28
2024.0,1.0,13.0,12.0,83.17,53.39,71.66
2024.0,1.0,13.0,13.0,83.34,70.15,74.8
2024.0,1.0,13.0,14.0,92.25,67.3,76.45
2024.0,1.0,13.0,15.0,95.0,70.7,80.11
2024.0,1.0,13.0,16.0,95.08,70.41,83.71
2024.0,1.0,13.0,17.0,93.97,81.23,89.73
2024.0,1.0,13.0,18.0,99.82,80.0,95.79
2024.0,1.0,13.0,19.0,153.0,100.0,112.31
2024.0,1.0,13.0,20.0,133.99,97.12,106.61
2024.0,1.0,13.0,21.0,136.01,94.31,103.49
2024.0,1.0,13.0,22.0,115.0,88.02,98.63
2024.0,1.0,13.0,23.0,110.77,84.04,94.87
2024.0,1.0,13.0,24.0,93.0,80.5,89.05
2024.0,1.0,14.0,1.0,86.14,78.1,83.2
2024.0,1.0,14.0,2.0,90.99,77.14,82.1
2024.0,1.0,14.0,3.0,79.03,58.66,73.87
2024.0,1.0,14.0,4.0,75.57,45.35,68.86
2024.0,1.0,14.0,5.0,75.55,61.34,70.08
2024.0,1.0,14.0,6.0,75.55,49.13,70.09
2024.0,1.0,14.0,7.0,79.15,49.71,65.35
2024.0,1.0,14.0,8.0,77.95,57.95,68.66
2024.0,1.0,14.0,9.0,86.05,45.35,73.69
2024.0,1.0,14.0,10.0,76.34,45.55,69.75
2024.0,1.0,14.0,11.0,74.8,63.48,70.77
2024.0,1.0,14.0,12.0,69.0,48.3,65.59
2024.0,1.0,14.0,13.0,83.17,45.0,75.01
2024.0,1.0,14.0,14.0,87.3,45.0,74.37
2024.0,1.0,14.0,15.0,84.0,45.0,73.92
2024.0,1.0,14.0,16.0,84.6,45.0,73.46
2024.0,1.0,14.0,17.0,81.27,45.01,75.07
2024.0,1.0,14.0,18.0,95.99,65.0,80.83
2024.0,1.0,14.0,19.0,105.0,84.99,94.39
2024.0,1.0,14.0,20.0,103.96,90.3,96.36
2024.0,1.0,14.0,21.0,100.0,83.69,88.26
2024.0,1.0,14.0,22.0,98.0,78.49,87.33
2024.0,1.0,14.0,23.0,87.62,80.04,84.56
2024.0,1.0,14.0,24.0,80.99,71.74,75.28
2024.0,1.0,15.0,1.0,82.0,64.85,73.06
2024.0,1.0,15.0,2.0,81.15,62.64,69.11
2024.0,1.0,15.0,3.0,77.61,60.84,68.48
2024.0,1.0,15.0,4.0,89.95,62.04,74.42
2024.0,1.0,15.0,5.0,75.01,64.1,68.34
2024.0,1.0,15.0,6.0,80.23,70.0,74.31
2024.0,1.0,15.0,7.0,84.52,69.13,76.41
2024.0,1.0,15.0,8.0,104.8,81.18,93.54
2024.0,1.0,15.0,9.0,125.5,102.35,108.19
2024.0,1.0,15.0,10.0,126.78,98.68,109.96
2024.0,1.0,15.0,11.0,115.7,95.0,105.28
2024.0,1.0,15.0,12.0,107.43,90.3,99.49
2024.0,1.0,15.0,13.0,104.5,84.72,93.97
2024.0,1.0,15.0,14.0,101.57,79.96,91.44
2024.0,1.0,15.0,15.0,108.97,83.15,94.44
2024.0,1.0,15.0,16.0,108.35,90.1,100.15
2024.0,1.0,15.0,17.0,111.79,82.0,100.2
2024.0,1.0,15.0,18.0,108.75,83.74,98.18
2024.0,1.0,15.0,19.0,122.35,100.0,113.32
2024.0,1.0,15.0,20.0,124.0,93.59,113.61
2024.0,1.0,15.0,21.0,113.9,91.84,105.64
2024.0,1.0,15.0,22.0,105.0,85.63,97.06
2024.0,1.0,15.0,23.0,101.0,86.0,93.57
2024.0,1.0,15.0,24.0,95.5,77.51,86.76
2024.0,1.0,16.0,1.0,86.53,35.02,70.48
2024.0,1.0,16.0,2.0,83.87,2.0,52.86
2024.0,1.0,16.0,3.0,80.88,-7.31,35.15
2024.0,1.0,16.0,4.0,76.18,-2.0,31.74
2024.0,1.0,16.0,5.0,77.45,45.73,59.3
2024.0,1.0,16.0,6.0,80.31,45.73,57.15
2024.0,1.0,16.0,7.0,91.94,42.3,61.89
2024.0,1.0,16.0,8.0,103.0,60.12,81.05
2024.0,1.0,16.0,9.0,127.6,70.71,113.55
2024.0,1.0,16.0,10.0,120.18,67.55,95.73
2024.0,1.0,16.0,11.0,99.28,52.89,73.09
2024.0,1.0,16.0,12.0,91.69,52.77,70.69
2024.0,1.0,16.0,13.0,92.82,53.0,69.54
2024.0,1.0,16.0,14.0,88.99,38.0,67.14
2024.0,1.0,16.0,15.0,89.8,30.0,64.3
2024.0,1.0,16.0,16.0,87.07,30.0,59.91
2024.0,1.0,16.0,17.0,84.67,53.1,58.43
2024.0,1.0,16.0,18.0,87.79,49.23,53.98
2024.0,1.0,16.0,19.0,89.0,13.46,52.12
2024.0,1.0,16.0,20.0,97.02,45.0,63.24
2024.0,1.0,16.0,21.0,97.01,15.0,49.39
2024.0,1.0,16.0,22.0,88.99,15.93,76.37
2024.0,1.0,16.0,23.0,74.38,14.68,52.17
2024.0,1.0,16.0,24.0,65.0,7.99,45.03
2024.0,1.0,17.0,1.0,29.1,8.0,22.14
2024.0,1.0,17.0,2.0,26.72,0.93,17.0
2024.0,1.0,17.0,3.0,12.03,-9.0,6.61
2024.0,1.0,17.0,4.0,7.96,2.26,5.2
2024.0,1.0,17.0,5.0,4.94,-3.1,1.84
2024.0,1.0,17.0,6.0,5.08,-3.0,1.64
2024.0,1.0,17.0,7.0,21.7,0.0,10.59
2024.0,1.0,17.0,8.0,40.62,14.95,31.54
2024.0,1.0,17.0,9.0,53.5,15.5,40.56
2024.0,1.0,17.0,10.0,43.49,-8.73,13.78
2024.0,1.0,17.0,11.0,38.18,-8.49,4.16
2024.0,1.0,17.0,12.0,32.99,-8.73,10.02
2024.0,1.0,17.0,13.0,17.51,0.2,7.31
2024.0,1.0,17.0,14.0,14.9,-3.0,5.47
2024.0,1.0,17.0,15.0,12.01,-4.34,3.83
2024.0,1.0,17.0,16.0,12.01,-2.65,3.22
2024.0,1.0,17.0,17.0,20.3,-63.89,4.62
2024.0,1.0,17.0,18.0,37.75,-56.0,4.5
2024.0,1.0,17.0,19.0,43.67,-9.09,13.2
2024.0,1.0,17.0,20.0,48.89,0.0,13.6
2024.0,1.0,17.0,21.0,74.86,0.0,45.9
2024.0,1.0,17.0,22.0,57.31,0.0,25.43
2024.0,1.0,17.0,23.0,38.35,-8.97,4.84
2024.0,1.0,17.0,24.0,20.0,-11.87,3.47
2024.0,1.0,18.0,1.0,8.53,-21.0,1.81
2024.0,1.0,18.0,2.0,8.97,-10.58,0.52
2024.0,1.0,18.0,3.0,7.85,-0.29,2.73
2024.0,1.0,18.0,4.0,6.64,-20.0,-0.79
2024.0,1.0,18.0,5.0,5.0,-21.0,-1.22
2024.0,1.0,18.0,6.0,6.2,-10.13,0.4
2024.0,1.0,18.0,7.0,73.25,-10.13,11.14
2024.0,1.0,18.0,8.0,93.31,22.51,40.46
2024.0,1.0,18.0,9.0,101.69,47.19,60.52
2024.0,1.0,18.0,10.0,111.1,51.93,65.51
2024.0,1.0,18.0,11.0,103.15,42.08,51.47
2024.0,1.0,18.0,12.0,48.66,30.12,41.65
2024.0,1.0,18.0,13.0,50.36,8.68,38.4
2024.0,1.0,18.0,14.0,41.0,8.53,30.82
2024.0,1.0,18.0,15.0,40.3,0.0,22.59
2024.0,1.0,18.0,16.0,60.85,24.5,40.03
2024.0,1.0,18.0,17.0,73.39,44.0,58.74
2024.0,1.0,18.0,18.0,117.5,94.92,102.72
2024.0,1.0,18.0,19.0,114.21,103.41,107.69
2024.0,1.0,18.0,20.0,117.39,95.88,105.53
2024.0,1.0,18.0,21.0,199.9,102.35,137.2
2024.0,1.0,18.0,22.0,144.97,95.89,115.35
2024.0,1.0,18.0,23.0,100.14,84.12,91.06
2024.0,1.0,18.0,24.0,82.81,71.85,77.14
2024.0,1.0,19.0,1.0,76.82,66.84,71.87
2024.0,1.0,19.0,2.0,82.71,59.44,70.72
2024.0,1.0,19.0,3.0,69.86,58.0,66.55
2024.0,1.0,19.0,4.0,71.45,52.0,62.13
2024.0,1.0,19.0,5.0,70.04,46.79,55.85
2024.0,1.0,19.0,6.0,55.0,40.0,47.99
2024.0,1.0,19.0,7.0,63.72,52.0,60.3
2024.0,1.0,19.0,8.0,79.4,51.14,73.05
2024.0,1.0,19.0,9.0,103.0,75.0,85.5
2024.0,1.0,19.0,10.0,114.0,85.33,96.71
2024.0,1.0,19.0,11.0,89.0,66.0,82.91
2024.0,1.0,19.0,12.0,86.64,61.21,77.58
2024.0,1.0,19.0,13.0,87.33,59.16,76.12
2024.0,1.0,19.0,14.0,82.0,62.16,74.68
2024.0,1.0,19.0,15.0,76.5,62.24,72.02
2024.0,1.0,19.0,16.0,78.7,61.14,71.63
2024.0,1.0,19.0,17.0,80.56,64.06,72.55
2024.0,1.0,19.0,18.0,95.0,68.98,80.54
2024.0,1.0,19.0,19.0,105.8,77.52,94.15
2024.0,1.0,19.0,20.0,109.98,84.32,99.84
2024.0,1.0,19.0,21.0,99.7,82.89,93.83
2024.0,1.0,19.0,22.0,99.0,80.5,88.34
2024.0,1.0,19.0,23.0,102.0,72.4,88.08
2024.0,1.0,19.0,24.0,83.11,55.0,70.35
2024.0,1.0,20.0,1.0,80.11,57.7,64.71
2024.0,1.0,20.0,2.0,73.48,56.86,64.82
2024.0,1.0,20.0,3.0,72.86,50.0,66.03
2024.0,1.0,20.0,4.0,73.98,57.22,66.34
2024.0,1.0,20.0,5.0,72.47,57.1,65.32
2024.0,1.0,20.0,6.0,69.09,45.0,63.43
2024.0,1.0,20.0,7.0,76.89,65.17,71.04
2024.0,1.0,20.0,8.0,81.99,68.81,76.21
2024.0,1.0,20.0,9.0,100.58,74.24,87.31
2024.0,1.0,20.0,10.0,99.0,84.0,90.66
2024.0,1.0,20.0,11.0,99.04,82.65,88.26
2024.0,1.0,20.0,12.0,93.0,74.64,81.95
2024.0,1.0,20.0,13.0,89.1,71.29,78.8
2024.0,1.0,20.0,14.0,79.48,65.9,72.06
2024.0,1.0,20.0,15.0,84.94,61.46,71.19
2024.0,1.0,20.0,16.0,83.92,58.06,70.69
2024.0,1.0,20.0,17.0,89.85,66.81,80.9
2024.0,1.0,20.0,18.0,101.09,69.66,96.1
2024.0,1.0,20.0,19.0,110.48,92.79,103.52
2024.0,1.0,20.0,20.0,106.99,91.9,98.99
2024.0,1.0,20.0,21.0,100.14,80.12,86.15
2024.0,1.0,20.0,22.0,99.58,70.0,76.75
2024.0,1.0,20.0,23.0,94.46,70.0,74.13
2024.0,1.0,20.0,24.0,85.78,62.0,67.99
