Year,Month,Day,Hour,MaxES,MinES,AvgES
2023.0,1.0,1.0,1.0,0.14,-4.0,-0.72
2023.0,1.0,1.0,2.0,0.13,-3.23,-0.45
2023.0,1.0,1.0,3.0,0.12,-9.98,-0.95
2023.0,1.0,1.0,4.0,0.0,-6.49,-3.34
2023.0,1.0,1.0,5.0,0.0,-6.69,-2.87
2023.0,1.0,1.0,6.0,0.0,-7.0,-3.27
2023.0,1.0,1.0,7.0,0.0,-13.58,-3.9
2023.0,1.0,1.0,8.0,0.0,-15.4,-3.2
2023.0,1.0,1.0,9.0,0.0,-8.68,-1.18
2023.0,1.0,1.0,10.0,0.0,-10.19,-2.45
2023.0,1.0,1.0,11.0,0.0,-9.91,-2.74
2023.0,1.0,1.0,12.0,0.05,-8.39,-2.48
2023.0,1.0,1.0,13.0,0.0,-12.53,-5.37
2023.0,1.0,1.0,14.0,2.49,-15.23,-9.88
2023.0,1.0,1.0,15.0,2.5,-15.0,-8.85
2023.0,1.0,1.0,16.0,0.0,-38.25,-9.69
2023.0,1.0,1.0,17.0,0.8,-15.0,-6.44
2023.0,1.0,1.0,18.0,3.33,-15.0,-9.17
2023.0,1.0,1.0,19.0,20.1,-2.04,6.25
2023.0,1.0,1.0,20.0,34.51,-0.09,8.33
2023.0,1.0,1.0,21.0,34.69,-0.09,27.78
2023.0,1.0,1.0,22.0,40.8,-0.09,19.93
2023.0,1.0,1.0,23.0,70.0,-0.99,41.97
2023.0,1.0,1.0,24.0,20.0,-1.75,6.28
2023.0,1.0,2.0,1.0,70.93,0.0,58.36
2023.0,1.0,2.0,2.0,47.5,22.09,36.9
2023.0,1.0,2.0,3.0,47.0,8.0,24.67
2023.0,1.0,2.0,4.0,47.07,5.0,25.35
2023.0,1.0,2.0,5.0,56.0,27.0,41.29
2023.0,1.0,2.0,6.0,68.22,38.97,54.11
2023.0,1.0,2.0,7.0,101.47,59.17,84.8
2023.0,1.0,2.0,8.0,130.0,90.18,104.74
2023.0,1.0,2.0,9.0,142.0,112.0,129.74
2023.0,1.0,2.0,10.0,139.44,116.0,131.31
2023.0,1.0,2.0,11.0,135.9,112.21,128.06
2023.0,1.0,2.0,12.0,138.95,114.93,127.17
2023.0,1.0,2.0,13.0,144.64,118.26,128.84
2023.0,1.0,2.0,14.0,144.57,123.0,134.04
2023.0,1.0,2.0,15.0,141.88,102.0,129.52
2023.0,1.0,2.0,16.0,148.0,100.31,130.73
2023.0,1.0,2.0,17.0,157.52,131.9,142.32
2023.0,1.0,2.0,18.0,188.4,152.01,175.42
2023.0,1.0,2.0,19.0,199.56,174.12,185.36
2023.0,1.0,2.0,20.0,186.0,161.33,175.34
2023.0,1.0,2.0,21.0,259.5,144.63,160.57
2023.0,1.0,2.0,22.0,166.74,128.0,145.63
2023.0,1.0,2.0,23.0,154.72,126.2,140.11
2023.0,1.0,2.0,24.0,135.6,113.35,127.28
2023.0,1.0,3.0,1.0,124.83,104.8,116.31
2023.0,1.0,3.0,2.0,121.1,104.6,108.91
2023.0,1.0,3.0,3.0,123.0,104.8,109.69
2023.0,1.0,3.0,4.0,120.0,92.0,105.52
2023.0,1.0,3.0,5.0,118.63,95.01,107.76
2023.0,1.0,3.0,6.0,127.11,104.6,117.18
2023.0,1.0,3.0,7.0,141.73,80.0,129.63
2023.0,1.0,3.0,8.0,147.59,100.22,120.56
2023.0,1.0,3.0,9.0,194.17,160.0,169.22
2023.0,1.0,3.0,10.0,180.0,122.4,167.22
2023.0,1.0,3.0,11.0,154.7,70.95,120.12
2023.0,1.0,3.0,12.0,136.57,78.0,97.46
2023.0,1.0,3.0,13.0,125.49,50.27,88.52
2023.0,1.0,3.0,14.0,122.0,61.64,101.08
2023.0,1.0,3.0,15.0,126.0,61.64,107.05
2023.0,1.0,3.0,16.0,120.3,70.0,105.84
2023.0,1.0,3.0,17.0,135.56,70.0,106.56
2023.0,1.0,3.0,18.0,165.32,90.0,130.51
2023.0,1.0,3.0,19.0,180.0,154.76,170.71
2023.0,1.0,3.0,20.0,195.41,151.5,169.98
2023.0,1.0,3.0,21.0,164.72,134.36,149.31
2023.0,1.0,3.0,22.0,149.09,108.92,132.14
2023.0,1.0,3.0,23.0,132.53,89.0,109.51
2023.0,1.0,3.0,24.0,115.27,81.07,90.97
2023.0,1.0,4.0,1.0,136.98,70.0,92.05
2023.0,1.0,4.0,2.0,107.0,70.0,90.23
2023.0,1.0,4.0,3.0,99.88,85.0,91.97
2023.0,1.0,4.0,4.0,101.28,81.21,90.97
2023.0,1.0,4.0,5.0,99.88,60.0,81.33
2023.0,1.0,4.0,6.0,99.88,79.31,86.17
2023.0,1.0,4.0,7.0,108.58,56.92,84.82
2023.0,1.0,4.0,8.0,105.09,40.32,66.73
2023.0,1.0,4.0,9.0,137.07,65.31,107.86
2023.0,1.0,4.0,10.0,138.27,115.0,124.0
2023.0,1.0,4.0,11.0,125.7,114.2,120.87
2023.0,1.0,4.0,12.0,114.44,85.79,97.44
2023.0,1.0,4.0,13.0,106.47,72.33,92.68
2023.0,1.0,4.0,14.0,106.35,69.0,83.72
2023.0,1.0,4.0,15.0,106.1,73.0,90.47
2023.0,1.0,4.0,16.0,105.91,60.0,86.88
2023.0,1.0,4.0,17.0,109.02,76.01,95.87
2023.0,1.0,4.0,18.0,132.86,103.4,116.96
2023.0,1.0,4.0,19.0,174.23,119.1,160.4
2023.0,1.0,4.0,20.0,174.07,147.0,159.7
2023.0,1.0,4.0,21.0,170.0,130.56,154.7
2023.0,1.0,4.0,22.0,169.99,111.31,139.99
2023.0,1.0,4.0,23.0,126.78,85.14,99.03
2023.0,1.0,4.0,24.0,104.95,58.0,81.79
2023.0,1.0,5.0,1.0,104.33,53.3,82.7
2023.0,1.0,5.0,2.0,117.99,43.37,77.07
2023.0,1.0,5.0,3.0,100.8,55.0,66.53
2023.0,1.0,5.0,4.0,124.27,18.0,60.68
2023.0,1.0,5.0,5.0,90.0,17.0,56.57
2023.0,1.0,5.0,6.0,86.14,41.76,65.37
2023.0,1.0,5.0,7.0,95.25,56.12,76.77
2023.0,1.0,5.0,8.0,123.21,80.69,103.82
2023.0,1.0,5.0,9.0,171.0,127.0,152.73
2023.0,1.0,5.0,10.0,148.27,115.27,133.13
2023.0,1.0,5.0,11.0,129.97,75.0,105.7
2023.0,1.0,5.0,12.0,131.23,84.21,109.96
2023.0,1.0,5.0,13.0,115.81,70.0,88.58
2023.0,1.0,5.0,14.0,111.43,82.0,92.15
2023.0,1.0,5.0,15.0,108.89,70.0,92.05
2023.0,1.0,5.0,16.0,159.48,50.66,97.14
2023.0,1.0,5.0,17.0,172.73,80.3,101.89
2023.0,1.0,5.0,18.0,183.85,105.2,126.73
2023.0,1.0,5.0,19.0,169.0,113.2,152.51
2023.0,1.0,5.0,20.0,177.93,127.98,157.92
2023.0,1.0,5.0,21.0,163.9,135.76,146.46
2023.0,1.0,5.0,22.0,156.5,124.0,140.84
2023.0,1.0,5.0,23.0,135.0,90.99,115.68
2023.0,1.0,5.0,24.0,118.9,64.01,103.77
2023.0,1.0,6.0,1.0,123.77,101.41,108.39
2023.0,1.0,6.0,2.0,114.0,95.4,103.53
2023.0,1.0,6.0,3.0,113.79,96.43,103.06
2023.0,1.0,6.0,4.0,96.67,81.17,88.15
2023.0,1.0,6.0,5.0,83.87,73.91,78.39
2023.0,1.0,6.0,6.0,97.01,77.0,87.52
2023.0,1.0,6.0,7.0,107.19,93.98,101.62
2023.0,1.0,6.0,8.0,121.46,100.82,116.68
2023.0,1.0,6.0,9.0,127.47,105.0,123.45
2023.0,1.0,6.0,10.0,130.0,99.99,124.49
2023.0,1.0,6.0,11.0,126.58,99.19,115.51
2023.0,1.0,6.0,12.0,132.12,101.4,115.98
2023.0,1.0,6.0,13.0,128.73,95.36,113.04
2023.0,1.0,6.0,14.0,119.97,82.23,102.74
2023.0,1.0,6.0,15.0,140.04,72.23,106.53
2023.0,1.0,6.0,16.0,134.12,63.0,97.19
2023.0,1.0,6.0,17.0,110.23,79.1,101.95
2023.0,1.0,6.0,18.0,126.43,99.59,118.94
2023.0,1.0,6.0,19.0,138.47,78.67,113.32
2023.0,1.0,6.0,20.0,167.0,132.81,145.16
2023.0,1.0,6.0,21.0,149.27,131.98,141.5
2023.0,1.0,6.0,22.0,152.0,99.0,123.28
2023.0,1.0,6.0,23.0,120.23,97.1,102.97
2023.0,1.0,6.0,24.0,113.88,79.29,91.43
2023.0,1.0,7.0,1.0,67.89,44.34,57.57
2023.0,1.0,7.0,2.0,58.69,32.3,50.72
2023.0,1.0,7.0,3.0,54.47,10.0,35.0
2023.0,1.0,7.0,4.0,47.7,14.81,26.26
2023.0,1.0,7.0,5.0,35.05,10.01,25.16
2023.0,1.0,7.0,6.0,41.0,4.86,25.38
2023.0,1.0,7.0,7.0,57.91,4.86,27.33
2023.0,1.0,7.0,8.0,67.1,4.01,35.15
2023.0,1.0,7.0,9.0,86.11,8.29,38.38
2023.0,1.0,7.0,10.0,89.13,10.21,45.76
2023.0,1.0,7.0,11.0,99.83,8.29,47.19
2023.0,1.0,7.0,12.0,87.98,9.0,37.61
2023.0,1.0,7.0,13.0,87.59,-10.65,34.2
2023.0,1.0,7.0,14.0,67.88,7.0,29.14
2023.0,1.0,7.0,15.0,89.95,5.26,36.41
2023.0,1.0,7.0,16.0,21.94,0.1,8.09
2023.0,1.0,7.0,17.0,42.99,7.8,17.08
2023.0,1.0,7.0,18.0,39.61,10.51,22.86
2023.0,1.0,7.0,19.0,55.0,33.06,42.35
2023.0,1.0,7.0,20.0,97.68,43.45,70.9
2023.0,1.0,7.0,21.0,90.17,49.0,69.62
2023.0,1.0,7.0,22.0,63.82,40.0,54.38
2023.0,1.0,7.0,23.0,52.3,15.0,34.26
2023.0,1.0,7.0,24.0,41.56,-0.09,29.5
2023.0,1.0,8.0,1.0,9.52,4.9,7.21
2023.0,1.0,8.0,2.0,5.25,-10.9,2.84
2023.0,1.0,8.0,3.0,9.19,-5.0,1.91
2023.0,1.0,8.0,4.0,7.99,-8.93,2.53
2023.0,1.0,8.0,5.0,16.58,-6.97,3.28
2023.0,1.0,8.0,6.0,20.32,-13.92,3.49
2023.0,1.0,8.0,7.0,19.99,-4.0,7.41
2023.0,1.0,8.0,8.0,9.45,0.0,4.3
2023.0,1.0,8.0,9.0,9.3,-0.05,2.21
2023.0,1.0,8.0,10.0,10.89,0.0,4.66
2023.0,1.0,8.0,11.0,9.52,0.0,3.6
2023.0,1.0,8.0,12.0,9.0,0.0,2.79
2023.0,1.0,8.0,13.0,9.0,0.0,3.06
2023.0,1.0,8.0,14.0,9.99,0.0,3.7
2023.0,1.0,8.0,15.0,9.74,-50.0,1.67
2023.0,1.0,8.0,16.0,9.0,0.0,2.48
2023.0,1.0,8.0,17.0,9.58,0.0,3.02
2023.0,1.0,8.0,18.0,12.09,0.0,4.56
2023.0,1.0,8.0,19.0,18.0,0.0,9.53
2023.0,1.0,8.0,20.0,29.6,-1.53,8.26
2023.0,1.0,8.0,21.0,40.0,0.5,27.76
2023.0,1.0,8.0,22.0,40.0,0.5,20.77
2023.0,1.0,8.0,23.0,21.94,-2.55,5.14
2023.0,1.0,8.0,24.0,15.5,-15.0,1.47
2023.0,1.0,9.0,1.0,5.31,0.0,4.3
2023.0,1.0,9.0,2.0,9.2,-1.99,3.66
2023.0,1.0,9.0,3.0,9.2,-1.65,3.4
2023.0,1.0,9.0,4.0,9.2,-0.95,2.92
2023.0,1.0,9.0,5.0,9.6,-2.49,1.74
2023.0,1.0,9.0,6.0,10.5,-4.0,5.09
2023.0,1.0,9.0,7.0,72.01,0.0,28.46
2023.0,1.0,9.0,8.0,140.7,60.0,88.63
2023.0,1.0,9.0,9.0,169.3,110.0,125.68
2023.0,1.0,9.0,10.0,165.14,118.5,128.12
2023.0,1.0,9.0,11.0,150.4,115.0,125.11
2023.0,1.0,9.0,12.0,153.58,90.0,115.5
2023.0,1.0,9.0,13.0,138.77,68.34,110.81
2023.0,1.0,9.0,14.0,132.43,50.01,95.44
2023.0,1.0,9.0,15.0,133.8,19.76,69.16
2023.0,1.0,9.0,16.0,148.22,20.0,64.65
2023.0,1.0,9.0,17.0,162.85,57.48,99.19
2023.0,1.0,9.0,18.0,173.91,70.6,118.23
2023.0,1.0,9.0,19.0,185.82,151.11,164.92
2023.0,1.0,9.0,20.0,192.89,166.61,180.2
2023.0,1.0,9.0,21.0,186.09,84.08,163.61
2023.0,1.0,9.0,22.0,167.4,136.5,147.47
2023.0,1.0,9.0,23.0,148.54,128.01,137.13
2023.0,1.0,9.0,24.0,122.0,70.3,99.96
2023.0,1.0,10.0,1.0,129.68,93.48,115.1
2023.0,1.0,10.0,2.0,109.06,72.08,103.65
2023.0,1.0,10.0,3.0,106.99,55.0,98.01
2023.0,1.0,10.0,4.0,103.51,55.55,96.99
2023.0,1.0,10.0,5.0,97.15,71.33,87.4
2023.0,1.0,10.0,6.0,98.0,71.35,92.12
2023.0,1.0,10.0,7.0,117.67,71.27,99.25
2023.0,1.0,10.0,8.0,132.68,80.73,120.83
2023.0,1.0,10.0,9.0,181.84,141.84,148.42
2023.0,1.0,10.0,10.0,150.18,128.94,142.27
2023.0,1.0,10.0,11.0,133.48,71.31,124.98
2023.0,1.0,10.0,12.0,120.0,77.2,104.58
2023.0,1.0,10.0,13.0,118.0,55.0,96.66
2023.0,1.0,10.0,14.0,115.5,52.0,84.62
2023.0,1.0,10.0,15.0,112.6,61.0,86.35
2023.0,1.0,10.0,16.0,104.0,65.0,86.24
2023.0,1.0,10.0,17.0,118.0,45.0,81.18
2023.0,1.0,10.0,18.0,148.27,55.0,96.98
2023.0,1.0,10.0,19.0,146.87,58.0,117.98
2023.0,1.0,10.0,20.0,154.07,120.48,132.68
2023.0,1.0,10.0,21.0,127.5,94.5,108.47
2023.0,1.0,10.0,22.0,110.64,70.0,84.6
2023.0,1.0,10.0,23.0,105.87,61.4,77.08
2023.0,1.0,10.0,24.0,88.74,21.73,44.52
2023.0,1.0,11.0,1.0,41.08,-0.77,20.69
2023.0,1.0,11.0,2.0,53.0,-1.05,17.17
2023.0,1.0,11.0,3.0,49.15,-0.06,5.7
2023.0,1.0,11.0,4.0,24.99,-1.01,4.49
2023.0,1.0,11.0,5.0,9.52,0.0,5.08
2023.0,1.0,11.0,6.0,41.49,-1.25,7.45
2023.0,1.0,11.0,7.0,79.0,50.0,64.83
2023.0,1.0,11.0,8.0,117.96,91.04,107.09
2023.0,1.0,11.0,9.0,150.06,130.57,141.14
2023.0,1.0,11.0,10.0,145.0,130.0,136.87
2023.0,1.0,11.0,11.0,130.2,105.0,116.47
2023.0,1.0,11.0,12.0,127.7,70.02,104.11
2023.0,1.0,11.0,13.0,115.02,45.98,95.9
2023.0,1.0,11.0,14.0,106.17,30.0,80.67
2023.0,1.0,11.0,15.0,109.41,58.02,76.71
2023.0,1.0,11.0,16.0,112.06,-5.0,69.59
2023.0,1.0,11.0,17.0,115.49,65.07,89.54
2023.0,1.0,11.0,18.0,132.0,83.0,117.3
2023.0,1.0,11.0,19.0,140.0,118.39,126.93
2023.0,1.0,11.0,20.0,132.0,100.0,121.47
2023.0,1.0,11.0,21.0,140.0,98.02,127.67
2023.0,1.0,11.0,22.0,135.07,79.0,110.8
2023.0,1.0,11.0,23.0,115.15,75.48,89.04
2023.0,1.0,11.0,24.0,92.84,45.0,61.19
2023.0,1.0,12.0,1.0,69.7,25.3,37.69
2023.0,1.0,12.0,2.0,68.0,6.91,31.61
2023.0,1.0,12.0,3.0,69.0,11.99,45.06
2023.0,1.0,12.0,4.0,68.09,6.78,42.53
2023.0,1.0,12.0,5.0,60.7,7.55,39.09
2023.0,1.0,12.0,6.0,68.39,30.0,43.66
2023.0,1.0,12.0,7.0,105.12,68.74,80.82
2023.0,1.0,12.0,8.0,123.76,95.5,107.47
2023.0,1.0,12.0,9.0,154.1,97.46,119.73
2023.0,1.0,12.0,10.0,125.05,90.0,112.83
2023.0,1.0,12.0,11.0,111.0,92.86,102.82
2023.0,1.0,12.0,12.0,105.05,80.0,98.08
2023.0,1.0,12.0,13.0,94.72,73.01,81.95
2023.0,1.0,12.0,14.0,88.59,61.58,82.28
2023.0,1.0,12.0,15.0,96.6,58.28,78.33
2023.0,1.0,12.0,16.0,101.4,50.0,72.1
2023.0,1.0,12.0,17.0,104.38,69.0,89.61
2023.0,1.0,12.0,18.0,126.98,101.0,114.14
2023.0,1.0,12.0,19.0,134.99,115.2,127.14
2023.0,1.0,12.0,20.0,142.88,116.51,135.79
2023.0,1.0,12.0,21.0,170.0,117.69,139.65
2023.0,1.0,12.0,22.0,116.18,85.35,97.6
2023.0,1.0,12.0,23.0,104.79,68.5,83.21
2023.0,1.0,12.0,24.0,63.07,39.69,48.75
2023.0,1.0,13.0,1.0,99.0,59.63,70.2
2023.0,1.0,13.0,2.0,84.99,43.2,59.36
2023.0,1.0,13.0,3.0,85.0,28.58,54.05
2023.0,1.0,13.0,4.0,50.0,13.99,36.14
2023.0,1.0,13.0,5.0,42.57,5.65,28.22
2023.0,1.0,13.0,6.0,55.86,32.91,43.95
2023.0,1.0,13.0,7.0,100.54,46.16,62.14
2023.0,1.0,13.0,8.0,99.8,67.89,91.25
2023.0,1.0,13.0,9.0,125.54,83.0,106.88
2023.0,1.0,13.0,10.0,126.03,96.04,106.69
2023.0,1.0,13.0,11.0,118.74,90.74,102.23
2023.0,1.0,13.0,12.0,109.67,83.17,97.31
2023.0,1.0,13.0,13.0,100.39,68.48,88.39
2023.0,1.0,13.0,14.0,92.33,66.14,79.87
2023.0,1.0,13.0,15.0,92.98,65.62,81.21
2023.0,1.0,13.0,16.0,101.0,38.56,80.09
2023.0,1.0,13.0,17.0,131.24,82.14,98.83
2023.0,1.0,13.0,18.0,157.32,110.14,122.11
2023.0,1.0,13.0,19.0,150.19,114.53,140.49
2023.0,1.0,13.0,20.0,196.75,137.61,163.07
2023.0,1.0,13.0,21.0,204.7,151.71,171.62
2023.0,1.0,13.0,22.0,175.69,138.39,148.92
2023.0,1.0,13.0,23.0,131.81,104.0,116.02
2023.0,1.0,13.0,24.0,118.58,89.23,103.33
2023.0,1.0,14.0,1.0,119.99,72.0,96.01
2023.0,1.0,14.0,2.0,100.02,71.01,88.34
2023.0,1.0,14.0,3.0,95.0,57.91,84.13
2023.0,1.0,14.0,4.0,85.0,41.95,76.26
2023.0,1.0,14.0,5.0,78.1,37.37,69.24
2023.0,1.0,14.0,6.0,77.8,37.0,71.67
2023.0,1.0,14.0,7.0,78.24,40.23,68.89
2023.0,1.0,14.0,8.0,92.58,51.39,72.84
2023.0,1.0,14.0,9.0,100.65,52.65,71.26
2023.0,1.0,14.0,10.0,100.65,64.0,72.33
2023.0,1.0,14.0,11.0,98.74,50.0,56.17
2023.0,1.0,14.0,12.0,78.9,45.2,64.6
2023.0,1.0,14.0,13.0,79.99,45.2,63.09
2023.0,1.0,14.0,14.0,77.37,44.8,55.75
2023.0,1.0,14.0,15.0,77.96,35.1,48.81
2023.0,1.0,14.0,16.0,51.5,20.0,39.3
2023.0,1.0,14.0,17.0,85.65,30.0,43.39
2023.0,1.0,14.0,18.0,100.55,20.0,47.08
2023.0,1.0,14.0,19.0,101.05,44.05,63.85
2023.0,1.0,14.0,20.0,101.05,47.89,70.29
2023.0,1.0,14.0,21.0,101.05,43.05,63.76
2023.0,1.0,14.0,22.0,86.05,33.9,50.27
2023.0,1.0,14.0,23.0,86.05,37.9,48.85
2023.0,1.0,14.0,24.0,86.25,15.65,33.9
2023.0,1.0,15.0,1.0,37.63,17.0,31.21
2023.0,1.0,15.0,2.0,22.08,4.21,14.36
2023.0,1.0,15.0,3.0,32.64,5.94,13.07
2023.0,1.0,15.0,4.0,22.86,-0.72,6.11
2023.0,1.0,15.0,5.0,5.0,0.0,2.05
2023.0,1.0,15.0,6.0,36.5,0.0,4.63
2023.0,1.0,15.0,7.0,21.01,0.0,5.07
2023.0,1.0,15.0,8.0,10.99,0.0,3.59
2023.0,1.0,15.0,9.0,23.01,7.0,13.64
2023.0,1.0,15.0,10.0,40.0,10.0,20.96
2023.0,1.0,15.0,11.0,36.6,11.11,26.32
2023.0,1.0,15.0,12.0,47.32,10.0,23.34
2023.0,1.0,15.0,13.0,27.6,5.1,23.05
2023.0,1.0,15.0,14.0,29.8,6.44,20.27
2023.0,1.0,15.0,15.0,30.0,5.0,17.18
2023.0,1.0,15.0,16.0,27.0,1.0,14.67
2023.0,1.0,15.0,17.0,31.93,1.0,18.77
2023.0,1.0,15.0,18.0,34.16,1.0,28.41
2023.0,1.0,15.0,19.0,72.91,10.66,35.24
2023.0,1.0,15.0,20.0,53.74,19.77,40.02
2023.0,1.0,15.0,21.0,90.0,35.56,51.25
2023.0,1.0,15.0,22.0,69.98,30.01,41.1
2023.0,1.0,15.0,23.0,54.5,10.84,33.77
2023.0,1.0,15.0,24.0,24.15,7.04,21.42
2023.0,1.0,16.0,1.0,7.15,0.14,2.01
2023.0,1.0,16.0,2.0,8.0,0.17,2.88
2023.0,1.0,16.0,3.0,9.15,0.17,3.14
2023.0,1.0,16.0,4.0,7.99,0.17,2.69
2023.0,1.0,16.0,5.0,7.99,0.0,1.99
2023.0,1.0,16.0,6.0,9.16,0.0,3.17
2023.0,1.0,16.0,7.0,9.16,0.0,3.87
2023.0,1.0,16.0,8.0,25.55,4.0,12.95
2023.0,1.0,16.0,9.0,25.65,14.8,20.72
2023.0,1.0,16.0,10.0,35.6,5.7,24.24
2023.0,1.0,16.0,11.0,50.26,0.9,22.34
2023.0,1.0,16.0,12.0,50.39,1.25,13.24
2023.0,1.0,16.0,13.0,56.99,6.0,17.67
2023.0,1.0,16.0,14.0,30.0,0.5,17.0
2023.0,1.0,16.0,15.0,25.55,4.2,14.28
2023.0,1.0,16.0,16.0,22.0,1.0,13.38
2023.0,1.0,16.0,17.0,21.69,1.0,12.71
2023.0,1.0,16.0,18.0,35.68,0.5,16.05
2023.0,1.0,16.0,19.0,35.0,0.0,16.64
2023.0,1.0,16.0,20.0,32.27,3.75,24.23
2023.0,1.0,16.0,21.0,35.54,2.6,18.32
2023.0,1.0,16.0,22.0,25.0,1.0,7.82
2023.0,1.0,16.0,23.0,34.7,1.66,8.12
2023.0,1.0,16.0,24.0,4.36,-4.0,2.85
2023.0,1.0,17.0,1.0,6.3,0.0,4.25
2023.0,1.0,17.0,2.0,6.65,-5.0,3.54
2023.0,1.0,17.0,3.0,7.99,-1.0,1.76
2023.0,1.0,17.0,4.0,6.49,-2.47,1.69
2023.0,1.0,17.0,5.0,8.1,0.0,4.3
2023.0,1.0,17.0,6.0,6.49,-1.89,1.39
2023.0,1.0,17.0,7.0,6.81,0.0,1.65
2023.0,1.0,17.0,8.0,19.16,0.0,5.32
2023.0,1.0,17.0,9.0,62.0,0.0,19.1
2023.0,1.0,17.0,10.0,50.27,0.31,11.8
2023.0,1.0,17.0,11.0,19.16,0.03,8.41
2023.0,1.0,17.0,12.0,16.16,0.01,4.37
2023.0,1.0,17.0,13.0,7.1,-10.84,4.25
2023.0,1.0,17.0,14.0,5.5,-2.39,3.33
2023.0,1.0,17.0,15.0,8.0,-4.89,4.17
2023.0,1.0,17.0,16.0,67.19,-4.99,5.85
2023.0,1.0,17.0,17.0,11.0,-2.39,6.52
2023.0,1.0,17.0,18.0,13.95,3.12,8.15
2023.0,1.0,17.0,19.0,14.82,0.9,9.78
2023.0,1.0,17.0,20.0,99.69,9.35,18.47
2023.0,1.0,17.0,21.0,177.5,13.62,45.03
2023.0,1.0,17.0,22.0,65.0,9.11,26.01
2023.0,1.0,17.0,23.0,75.0,0.0,22.3
2023.0,1.0,17.0,24.0,18.67,-4.8,5.85
2023.0,1.0,18.0,1.0,141.0,0.0,28.97
2023.0,1.0,18.0,2.0,140.0,-1.1,29.9
2023.0,1.0,18.0,3.0,136.0,-1.5,27.21
2023.0,1.0,18.0,4.0,132.01,-1.67,35.33
2023.0,1.0,18.0,5.0,128.8,-1.1,42.77
2023.0,1.0,18.0,6.0,136.0,-1.1,39.66
2023.0,1.0,18.0,7.0,15.0,-1.09,4.09
2023.0,1.0,18.0,8.0,26.36,5.01,16.63
2023.0,1.0,18.0,9.0,71.55,16.61,32.01
2023.0,1.0,18.0,10.0,71.55,20.68,42.23
2023.0,1.0,18.0,11.0,55.0,3.19,21.8
2023.0,1.0,18.0,12.0,21.94,0.16,16.06
2023.0,1.0,18.0,13.0,21.94,0.18,9.14
2023.0,1.0,18.0,14.0,21.94,0.18,12.34
2023.0,1.0,18.0,15.0,64.16,0.13,36.15
2023.0,1.0,18.0,16.0,60.0,0.13,25.64
2023.0,1.0,18.0,17.0,43.16,0.13,16.99
2023.0,1.0,18.0,18.0,55.0,8.44,25.71
2023.0,1.0,18.0,19.0,95.74,31.77,74.17
2023.0,1.0,18.0,20.0,143.03,100.0,129.94
2023.0,1.0,18.0,21.0,153.9,110.0,131.54
2023.0,1.0,18.0,22.0,152.74,90.0,106.52
2023.0,1.0,18.0,23.0,82.0,18.35,39.64
2023.0,1.0,18.0,24.0,96.18,6.0,24.07
2023.0,1.0,19.0,1.0,50.98,25.9,40.89
2023.0,1.0,19.0,2.0,39.5,24.49,30.9
2023.0,1.0,19.0,3.0,70.0,19.49,43.01
2023.0,1.0,19.0,4.0,44.61,19.12,31.91
2023.0,1.0,19.0,5.0,43.5,18.5,30.52
2023.0,1.0,19.0,6.0,52.0,19.12,38.32
2023.0,1.0,19.0,7.0,52.0,18.4,33.61
2023.0,1.0,19.0,8.0,70.0,47.0,61.22
2023.0,1.0,19.0,9.0,105.44,86.8,97.16
2023.0,1.0,19.0,10.0,82.83,64.71,71.59
2023.0,1.0,19.0,11.0,50.0,25.9,34.48
2023.0,1.0,19.0,12.0,35.0,22.4,28.58
2023.0,1.0,19.0,13.0,90.0,20.84,36.4
2023.0,1.0,19.0,14.0,63.98,20.8,34.64
2023.0,1.0,19.0,15.0,49.95,11.47,21.49
2023.0,1.0,19.0,16.0,50.0,17.35,24.98
2023.0,1.0,19.0,17.0,76.09,19.8,35.27
2023.0,1.0,19.0,18.0,90.0,24.41,33.38
2023.0,1.0,19.0,19.0,90.6,30.0,39.11
2023.0,1.0,19.0,20.0,90.0,31.1,47.77
2023.0,1.0,19.0,21.0,80.99,35.05,59.94
2023.0,1.0,19.0,22.0,99.4,34.0,49.04
2023.0,1.0,19.0,23.0,96.8,29.8,38.53
2023.0,1.0,19.0,24.0,91.94,21.74,38.63
2023.0,1.0,20.0,1.0,60.09,49.1,53.32
2023.0,1.0,20.0,2.0,60.05,36.5,45.84
2023.0,1.0,20.0,3.0,41.99,-0.99,18.53
2023.0,1.0,20.0,4.0,42.0,15.99,28.4
2023.0,1.0,20.0,5.0,57.01,29.01,40.44
2023.0,1.0,20.0,6.0,62.82,46.05,51.65
2023.0,1.0,20.0,7.0,60.05,45.0,52.88
2023.0,1.0,20.0,8.0,85.04,61.8,71.82
2023.0,1.0,20.0,9.0,101.16,62.0,86.05
2023.0,1.0,20.0,10.0,99.98,63.0,88.54
2023.0,1.0,20.0,11.0,105.0,45.0,83.46
2023.0,1.0,20.0,12.0,101.0,61.8,76.74
2023.0,1.0,20.0,13.0,99.3,5.0,58.08
2023.0,1.0,20.0,14.0,88.77,35.5,47.71
2023.0,1.0,20.0,15.0,87.0,7.8,50.66
2023.0,1.0,20.0,16.0,87.0,36.62,54.41
2023.0,1.0,20.0,17.0,100.3,29.75,58.12
2023.0,1.0,20.0,18.0,116.17,25.0,72.72
2023.0,1.0,20.0,19.0,161.92,61.0,102.08
2023.0,1.0,20.0,20.0,207.8,121.84,182.92
2023.0,1.0,20.0,21.0,194.95,152.89,185.65
2023.0,1.0,20.0,22.0,168.79,121.01,139.26
