Year,Month,Day,Hour,DA ES
2023.0,4.0,3.0,24.0,89.6
2023.0,4.0,4.0,1.0,92.18
2023.0,4.0,4.0,2.0,68.25
2023.0,4.0,4.0,3.0,85.0
2023.0,4.0,4.0,4.0,79.21
2023.0,4.0,4.0,5.0,65.27
2023.0,4.0,4.0,6.0,65.5
2023.0,4.0,4.0,7.0,76.24
2023.0,4.0,4.0,8.0,89.65
2023.0,4.0,4.0,9.0,90.99
2023.0,4.0,4.0,10.0,59.0
2023.0,4.0,4.0,11.0,31.71
2023.0,4.0,4.0,12.0,26.99
2023.0,4.0,4.0,13.0,15.49
2023.0,4.0,4.0,14.0,15.49
2023.0,4.0,4.0,15.0,15.49
2023.0,4.0,4.0,16.0,10.0
2023.0,4.0,4.0,17.0,8.0
2023.0,4.0,4.0,18.0,10.0
2023.0,4.0,4.0,19.0,15.49
2023.0,4.0,4.0,20.0,38.2
2023.0,4.0,4.0,21.0,106.14
2023.0,4.0,4.0,22.0,104.0
2023.0,4.0,4.0,23.0,90.99
2023.0,4.0,4.0,24.0,89.65
2023.0,4.0,5.0,1.0,70.25
2023.0,4.0,5.0,2.0,108.76
2023.0,4.0,5.0,3.0,114.65
2023.0,4.0,5.0,4.0,115.33
2023.0,4.0,5.0,5.0,116.53
2023.0,4.0,5.0,6.0,120.69
2023.0,4.0,5.0,7.0,122.72
2023.0,4.0,5.0,8.0,137.23
2023.0,4.0,5.0,9.0,138.83
2023.0,4.0,5.0,10.0,123.62
2023.0,4.0,5.0,11.0,104.23
2023.0,4.0,5.0,12.0,84.89
2023.0,4.0,5.0,13.0,70.0
2023.0,4.0,5.0,14.0,61.12
2023.0,4.0,5.0,15.0,55.0
2023.0,4.0,5.0,16.0,42.02
2023.0,4.0,5.0,17.0,42.03
2023.0,4.0,5.0,18.0,55.0
2023.0,4.0,5.0,19.0,75.0
2023.0,4.0,5.0,20.0,127.28
2023.0,4.0,5.0,21.0,166.06
2023.0,4.0,5.0,22.0,164.98
2023.0,4.0,5.0,23.0,151.39
2023.0,4.0,5.0,24.0,130.43
2023.0,4.0,6.0,1.0,135.54
2023.0,4.0,6.0,2.0,124.12
2023.0,4.0,6.0,3.0,120.0
2023.0,4.0,6.0,4.0,115.33
2023.0,4.0,6.0,5.0,114.85
2023.0,4.0,6.0,6.0,124.91
2023.0,4.0,6.0,7.0,113.01
2023.0,4.0,6.0,8.0,99.12
2023.0,4.0,6.0,9.0,94.8
2023.0,4.0,6.0,10.0,115.33
2023.0,4.0,6.0,11.0,60.0
2023.0,4.0,6.0,12.0,50.78
2023.0,4.0,6.0,13.0,42.02
2023.0,4.0,6.0,14.0,41.63
2023.0,4.0,6.0,15.0,41.33
2023.0,4.0,6.0,16.0,27.78
2023.0,4.0,6.0,17.0,25.0
2023.0,4.0,6.0,18.0,25.0
2023.0,4.0,6.0,19.0,42.23
2023.0,4.0,6.0,20.0,127.45
2023.0,4.0,6.0,21.0,127.45
2023.0,4.0,6.0,22.0,133.67
2023.0,4.0,6.0,23.0,127.45
2023.0,4.0,6.0,24.0,122.88
2023.0,4.0,7.0,1.0,116.61
2023.0,4.0,7.0,2.0,110.43
2023.0,4.0,7.0,3.0,113.79
2023.0,4.0,7.0,4.0,115.33
2023.0,4.0,7.0,5.0,112.02
2023.0,4.0,7.0,6.0,111.23
2023.0,4.0,7.0,7.0,132.87
2023.0,4.0,7.0,8.0,141.45
2023.0,4.0,7.0,9.0,139.23
2023.0,4.0,7.0,10.0,83.0
2023.0,4.0,7.0,11.0,54.68
2023.0,4.0,7.0,12.0,25.0
2023.0,4.0,7.0,13.0,20.0
2023.0,4.0,7.0,14.0,15.0
2023.0,4.0,7.0,15.0,4.16
2023.0,4.0,7.0,16.0,1.5
2023.0,4.0,7.0,17.0,1.5
2023.0,4.0,7.0,18.0,4.0
2023.0,4.0,7.0,19.0,25.0
2023.0,4.0,7.0,20.0,108.0
2023.0,4.0,7.0,21.0,143.35
2023.0,4.0,7.0,22.0,143.35
2023.0,4.0,7.0,23.0,139.5
2023.0,4.0,7.0,24.0,135.96
2023.0,4.0,8.0,1.0,126.24
2023.0,4.0,8.0,2.0,115.07
2023.0,4.0,8.0,3.0,115.33
2023.0,4.0,8.0,4.0,110.75
2023.0,4.0,8.0,5.0,110.78
2023.0,4.0,8.0,6.0,112.16
2023.0,4.0,8.0,7.0,116.14
2023.0,4.0,8.0,8.0,129.35
2023.0,4.0,8.0,9.0,135.01
2023.0,4.0,8.0,10.0,112.33
2023.0,4.0,8.0,11.0,40.23
2023.0,4.0,8.0,12.0,33.3
2023.0,4.0,8.0,13.0,32.58
2023.0,4.0,8.0,14.0,32.48
2023.0,4.0,8.0,15.0,25.0
2023.0,4.0,8.0,16.0,20.0
2023.0,4.0,8.0,17.0,10.0
2023.0,4.0,8.0,18.0,20.0
2023.0,4.0,8.0,19.0,35.14
2023.0,4.0,8.0,20.0,107.53
2023.0,4.0,8.0,21.0,140.21
2023.0,4.0,8.0,22.0,137.31
2023.0,4.0,8.0,23.0,134.9
2023.0,4.0,8.0,24.0,126.98
2023.0,4.0,9.0,1.0,127.99
2023.0,4.0,9.0,2.0,117.86
2023.0,4.0,9.0,3.0,119.83
2023.0,4.0,9.0,4.0,117.99
2023.0,4.0,9.0,5.0,118.24
2023.0,4.0,9.0,6.0,117.86
2023.0,4.0,9.0,7.0,120.0
2023.0,4.0,9.0,8.0,118.9
2023.0,4.0,9.0,9.0,122.98
2023.0,4.0,9.0,10.0,90.0
2023.0,4.0,9.0,11.0,40.02
2023.0,4.0,9.0,12.0,32.58
2023.0,4.0,9.0,13.0,25.0
2023.0,4.0,9.0,14.0,5.5
2023.0,4.0,9.0,15.0,1.5
2023.0,4.0,9.0,16.0,1.5
2023.0,4.0,9.0,17.0,0.1
2023.0,4.0,9.0,18.0,1.5
2023.0,4.0,9.0,19.0,4.17
2023.0,4.0,9.0,20.0,63.96
2023.0,4.0,9.0,21.0,117.86
2023.0,4.0,9.0,22.0,126.39
2023.0,4.0,9.0,23.0,115.0
2023.0,4.0,9.0,24.0,106.94
2023.0,4.0,10.0,1.0,98.21
2023.0,4.0,10.0,2.0,81.85
2023.0,4.0,10.0,3.0,78.14
2023.0,4.0,10.0,4.0,71.9
2023.0,4.0,10.0,5.0,70.0
2023.0,4.0,10.0,6.0,72.96
2023.0,4.0,10.0,7.0,80.0
2023.0,4.0,10.0,8.0,78.14
2023.0,4.0,10.0,9.0,70.0
2023.0,4.0,10.0,10.0,55.13
2023.0,4.0,10.0,11.0,27.75
2023.0,4.0,10.0,12.0,20.53
2023.0,4.0,10.0,13.0,15.52
2023.0,4.0,10.0,14.0,1.5
2023.0,4.0,10.0,15.0,1.5
2023.0,4.0,10.0,16.0,0.1
2023.0,4.0,10.0,17.0,0.81
2023.0,4.0,10.0,18.0,20.02
2023.0,4.0,10.0,19.0,29.94
2023.0,4.0,10.0,20.0,60.56
2023.0,4.0,10.0,21.0,85.0
2023.0,4.0,10.0,22.0,84.4
2023.0,4.0,10.0,23.0,89.7
2023.0,4.0,10.0,24.0,67.21
2023.0,4.0,11.0,1.0,68.5
2023.0,4.0,11.0,2.0,68.14
2023.0,4.0,11.0,3.0,60.0
2023.0,4.0,11.0,4.0,67.69
2023.0,4.0,11.0,5.0,72.89
2023.0,4.0,11.0,6.0,92.3
2023.0,4.0,11.0,7.0,101.0
2023.0,4.0,11.0,8.0,130.97
2023.0,4.0,11.0,9.0,142.13
2023.0,4.0,11.0,10.0,123.35
2023.0,4.0,11.0,11.0,118.62
2023.0,4.0,11.0,12.0,103.3
2023.0,4.0,11.0,13.0,110.65
2023.0,4.0,11.0,14.0,105.53
2023.0,4.0,11.0,15.0,63.05
2023.0,4.0,11.0,16.0,40.02
2023.0,4.0,11.0,17.0,35.27
2023.0,4.0,11.0,18.0,35.0
2023.0,4.0,11.0,19.0,39.93
2023.0,4.0,11.0,20.0,100.69
2023.0,4.0,11.0,21.0,134.25
2023.0,4.0,11.0,22.0,141.39
2023.0,4.0,11.0,23.0,129.47
2023.0,4.0,11.0,24.0,109.55
2023.0,4.0,12.0,1.0,93.65
2023.0,4.0,12.0,2.0,65.74
2023.0,4.0,12.0,3.0,41.64
2023.0,4.0,12.0,4.0,41.46
2023.0,4.0,12.0,5.0,42.0
2023.0,4.0,12.0,6.0,50.0
2023.0,4.0,12.0,7.0,68.5
2023.0,4.0,12.0,8.0,96.72
2023.0,4.0,12.0,9.0,98.62
2023.0,4.0,12.0,10.0,42.0
2023.0,4.0,12.0,11.0,25.0
2023.0,4.0,12.0,12.0,4.17
2023.0,4.0,12.0,13.0,4.16
2023.0,4.0,12.0,14.0,4.16
2023.0,4.0,12.0,15.0,1.6
2023.0,4.0,12.0,16.0,1.6
2023.0,4.0,12.0,17.0,1.6
2023.0,4.0,12.0,18.0,4.16
2023.0,4.0,12.0,19.0,4.16
2023.0,4.0,12.0,20.0,20.28
2023.0,4.0,12.0,21.0,41.28
2023.0,4.0,12.0,22.0,70.0
2023.0,4.0,12.0,23.0,65.74
2023.0,4.0,12.0,24.0,45.29
2023.0,4.0,13.0,1.0,79.41
2023.0,4.0,13.0,2.0,74.1
2023.0,4.0,13.0,3.0,72.89
2023.0,4.0,13.0,4.0,72.86
2023.0,4.0,13.0,5.0,72.89
2023.0,4.0,13.0,6.0,83.2
2023.0,4.0,13.0,7.0,90.76
2023.0,4.0,13.0,8.0,123.54
2023.0,4.0,13.0,9.0,106.21
2023.0,4.0,13.0,10.0,90.65
2023.0,4.0,13.0,11.0,35.64
2023.0,4.0,13.0,12.0,4.16
2023.0,4.0,13.0,13.0,1.6
2023.0,4.0,13.0,14.0,1.5
2023.0,4.0,13.0,15.0,0.57
2023.0,4.0,13.0,16.0,0.1
2023.0,4.0,13.0,17.0,0.1
2023.0,4.0,13.0,18.0,1.5
2023.0,4.0,13.0,19.0,1.6
2023.0,4.0,13.0,20.0,25.0
2023.0,4.0,13.0,21.0,100.0
2023.0,4.0,13.0,22.0,122.0
2023.0,4.0,13.0,23.0,104.0
2023.0,4.0,13.0,24.0,103.61
2023.0,4.0,14.0,1.0,90.76
2023.0,4.0,14.0,2.0,87.72
2023.0,4.0,14.0,3.0,87.41
2023.0,4.0,14.0,4.0,83.49
2023.0,4.0,14.0,5.0,78.1
2023.0,4.0,14.0,6.0,72.24
2023.0,4.0,14.0,7.0,72.86
2023.0,4.0,14.0,8.0,78.04
2023.0,4.0,14.0,9.0,78.04
2023.0,4.0,14.0,10.0,41.64
2023.0,4.0,14.0,11.0,25.0
2023.0,4.0,14.0,12.0,4.16
2023.0,4.0,14.0,13.0,4.16
2023.0,4.0,14.0,14.0,4.0
2023.0,4.0,14.0,15.0,1.6
2023.0,4.0,14.0,16.0,1.5
2023.0,4.0,14.0,17.0,1.5
2023.0,4.0,14.0,18.0,2.0
2023.0,4.0,14.0,19.0,4.16
2023.0,4.0,14.0,20.0,25.2
2023.0,4.0,14.0,21.0,73.25
2023.0,4.0,14.0,22.0,82.89
2023.0,4.0,14.0,23.0,75.34
2023.0,4.0,14.0,24.0,46.34
2023.0,4.0,15.0,1.0,36.38
2023.0,4.0,15.0,2.0,34.9
2023.0,4.0,15.0,3.0,32.5
2023.0,4.0,15.0,4.0,32.5
2023.0,4.0,15.0,5.0,32.14
2023.0,4.0,15.0,6.0,33.1
2023.0,4.0,15.0,7.0,35.25
2023.0,4.0,15.0,8.0,37.0
2023.0,4.0,15.0,9.0,36.4
2023.0,4.0,15.0,10.0,25.0
2023.0,4.0,15.0,11.0,4.17
2023.0,4.0,15.0,12.0,1.6
2023.0,4.0,15.0,13.0,1.5
2023.0,4.0,15.0,14.0,1.5
2023.0,4.0,15.0,15.0,1.5
2023.0,4.0,15.0,16.0,0.1
2023.0,4.0,15.0,17.0,0.0
2023.0,4.0,15.0,18.0,0.1
2023.0,4.0,15.0,19.0,1.5
2023.0,4.0,15.0,20.0,13.3
2023.0,4.0,15.0,21.0,38.76
2023.0,4.0,15.0,22.0,44.28
2023.0,4.0,15.0,23.0,40.61
2023.0,4.0,15.0,24.0,38.36
2023.0,4.0,16.0,1.0,28.28
2023.0,4.0,16.0,2.0,26.1
2023.0,4.0,16.0,3.0,24.5
2023.0,4.0,16.0,4.0,23.72
2023.0,4.0,16.0,5.0,16.0
2023.0,4.0,16.0,6.0,20.38
2023.0,4.0,16.0,7.0,23.0
2023.0,4.0,16.0,8.0,24.5
2023.0,4.0,16.0,9.0,22.15
2023.0,4.0,16.0,10.0,4.99
2023.0,4.0,16.0,11.0,1.5
2023.0,4.0,16.0,12.0,0.0
2023.0,4.0,16.0,13.0,0.0
2023.0,4.0,16.0,14.0,0.0
2023.0,4.0,16.0,15.0,0.0
2023.0,4.0,16.0,16.0,0.0
2023.0,4.0,16.0,17.0,0.0
2023.0,4.0,16.0,18.0,0.0
2023.0,4.0,16.0,19.0,1.5
2023.0,4.0,16.0,20.0,25.0
2023.0,4.0,16.0,21.0,75.0
2023.0,4.0,16.0,22.0,127.85
2023.0,4.0,16.0,23.0,110.17
2023.0,4.0,16.0,24.0,55.22
2023.0,4.0,17.0,1.0,86.03
2023.0,4.0,17.0,2.0,81.87
2023.0,4.0,17.0,3.0,55.0
2023.0,4.0,17.0,4.0,45.0
2023.0,4.0,17.0,5.0,45.0
2023.0,4.0,17.0,6.0,55.0
2023.0,4.0,17.0,7.0,83.96
2023.0,4.0,17.0,8.0,110.0
2023.0,4.0,17.0,9.0,104.22
2023.0,4.0,17.0,10.0,82.75
2023.0,4.0,17.0,11.0,41.73
2023.0,4.0,17.0,12.0,41.02
2023.0,4.0,17.0,13.0,40.63
2023.0,4.0,17.0,14.0,40.02
2023.0,4.0,17.0,15.0,35.0
2023.0,4.0,17.0,16.0,25.0
2023.0,4.0,17.0,17.0,25.0
2023.0,4.0,17.0,18.0,25.0
2023.0,4.0,17.0,19.0,39.73
2023.0,4.0,17.0,20.0,86.09
2023.0,4.0,17.0,21.0,125.12
2023.0,4.0,17.0,22.0,134.25
2023.0,4.0,17.0,23.0,104.22
2023.0,4.0,17.0,24.0,88.3
2023.0,4.0,18.0,1.0,105.31
2023.0,4.0,18.0,2.0,81.99
2023.0,4.0,18.0,3.0,75.62
2023.0,4.0,18.0,4.0,75.62
2023.0,4.0,18.0,5.0,75.62
2023.0,4.0,18.0,6.0,101.27
2023.0,4.0,18.0,7.0,100.35
2023.0,4.0,18.0,8.0,122.26
2023.0,4.0,18.0,9.0,123.0
2023.0,4.0,18.0,10.0,106.16
2023.0,4.0,18.0,11.0,75.2
2023.0,4.0,18.0,12.0,75.98
2023.0,4.0,18.0,13.0,78.1
2023.0,4.0,18.0,14.0,80.0
2023.0,4.0,18.0,15.0,78.0
2023.0,4.0,18.0,16.0,74.74
2023.0,4.0,18.0,17.0,74.74
2023.0,4.0,18.0,18.0,85.0
2023.0,4.0,18.0,19.0,81.5
2023.0,4.0,18.0,20.0,119.88
2023.0,4.0,18.0,21.0,137.1
2023.0,4.0,18.0,22.0,141.4
2023.0,4.0,18.0,23.0,128.32
2023.0,4.0,18.0,24.0,111.41
2023.0,4.0,19.0,1.0,127.54
2023.0,4.0,19.0,2.0,116.8
2023.0,4.0,19.0,3.0,105.71
2023.0,4.0,19.0,4.0,105.71
2023.0,4.0,19.0,5.0,104.86
2023.0,4.0,19.0,6.0,105.87
2023.0,4.0,19.0,7.0,130.0
2023.0,4.0,19.0,8.0,139.1
2023.0,4.0,19.0,9.0,141.4
2023.0,4.0,19.0,10.0,133.26
2023.0,4.0,19.0,11.0,108.26
2023.0,4.0,19.0,12.0,97.16
2023.0,4.0,19.0,13.0,93.9
2023.0,4.0,19.0,14.0,89.64
2023.0,4.0,19.0,15.0,89.48
2023.0,4.0,19.0,16.0,88.68
2023.0,4.0,19.0,17.0,88.58
2023.0,4.0,19.0,18.0,89.64
2023.0,4.0,19.0,19.0,105.31
2023.0,4.0,19.0,20.0,122.25
2023.0,4.0,19.0,21.0,135.86
2023.0,4.0,19.0,22.0,145.0
2023.0,4.0,19.0,23.0,134.11
2023.0,4.0,19.0,24.0,125.33
2023.0,4.0,20.0,1.0,126.0
2023.0,4.0,20.0,2.0,122.03
2023.0,4.0,20.0,3.0,123.61
2023.0,4.0,20.0,4.0,123.89
2023.0,4.0,20.0,5.0,125.33
2023.0,4.0,20.0,6.0,127.22
2023.0,4.0,20.0,7.0,127.97
2023.0,4.0,20.0,8.0,144.48
2023.0,4.0,20.0,9.0,144.7
2023.0,4.0,20.0,10.0,130.09
2023.0,4.0,20.0,11.0,100.9
2023.0,4.0,20.0,12.0,87.73
2023.0,4.0,20.0,13.0,80.0
2023.0,4.0,20.0,14.0,74.87
2023.0,4.0,20.0,15.0,53.6
2023.0,4.0,20.0,16.0,50.36
2023.0,4.0,20.0,17.0,49.87
2023.0,4.0,20.0,18.0,51.07
2023.0,4.0,20.0,19.0,75.27
2023.0,4.0,20.0,20.0,123.26
2023.0,4.0,20.0,21.0,147.42
2023.0,4.0,20.0,22.0,145.33
2023.0,4.0,20.0,23.0,134.37
2023.0,4.0,20.0,24.0,129.44
2023.0,4.0,21.0,1.0,122.5
2023.0,4.0,21.0,2.0,112.39
2023.0,4.0,21.0,3.0,117.6
2023.0,4.0,21.0,4.0,119.84
2023.0,4.0,21.0,5.0,115.01
2023.0,4.0,21.0,6.0,115.0
2023.0,4.0,21.0,7.0,127.5
2023.0,4.0,21.0,8.0,141.54
2023.0,4.0,21.0,9.0,145.99
2023.0,4.0,21.0,10.0,120.18
2023.0,4.0,21.0,11.0,128.13
2023.0,4.0,21.0,12.0,109.29
2023.0,4.0,21.0,13.0,95.49
2023.0,4.0,21.0,14.0,55.44
2023.0,4.0,21.0,15.0,40.1
2023.0,4.0,21.0,16.0,29.11
2023.0,4.0,21.0,17.0,25.0
2023.0,4.0,21.0,18.0,29.61
2023.0,4.0,21.0,19.0,49.31
2023.0,4.0,21.0,20.0,95.49
2023.0,4.0,21.0,21.0,134.71
2023.0,4.0,21.0,22.0,135.51
2023.0,4.0,21.0,23.0,133.71
2023.0,4.0,21.0,24.0,123.1
2023.0,4.0,22.0,1.0,122.01
2023.0,4.0,22.0,2.0,101.95
2023.0,4.0,22.0,3.0,103.57
2023.0,4.0,22.0,4.0,93.17
2023.0,4.0,22.0,5.0,91.33
2023.0,4.0,22.0,6.0,96.03
2023.0,4.0,22.0,7.0,100.0
2023.0,4.0,22.0,8.0,106.95
2023.0,4.0,22.0,9.0,109.18
2023.0,4.0,22.0,10.0,107.28
2023.0,4.0,22.0,11.0,77.61
2023.0,4.0,22.0,12.0,69.61
2023.0,4.0,22.0,13.0,51.0
2023.0,4.0,22.0,14.0,34.84
2023.0,4.0,22.0,15.0,22.56
2023.0,4.0,22.0,16.0,10.0
2023.0,4.0,22.0,17.0,4.16
2023.0,4.0,22.0,18.0,4.17
2023.0,4.0,22.0,19.0,31.0
2023.0,4.0,22.0,20.0,73.6
2023.0,4.0,22.0,21.0,129.27
2023.0,4.0,22.0,22.0,128.45
2023.0,4.0,22.0,23.0,121.27
2023.0,4.0,22.0,24.0,101.64
2023.0,4.0,23.0,1.0,108.0
2023.0,4.0,23.0,2.0,97.52
2023.0,4.0,23.0,3.0,95.02
2023.0,4.0,23.0,4.0,89.44
2023.0,4.0,23.0,5.0,86.67
2023.0,4.0,23.0,6.0,76.61
2023.0,4.0,23.0,7.0,75.1
2023.0,4.0,23.0,8.0,65.0
2023.0,4.0,23.0,9.0,50.0
2023.0,4.0,23.0,10.0,6.1
2023.0,4.0,23.0,11.0,0.0
2023.0,4.0,23.0,12.0,0.0
2023.0,4.0,23.0,13.0,1.5
2023.0,4.0,23.0,14.0,1.5
2023.0,4.0,23.0,15.0,0.0
2023.0,4.0,23.0,16.0,0.0
2023.0,4.0,23.0,17.0,0.0
2023.0,4.0,23.0,18.0,0.0
2023.0,4.0,23.0,19.0,0.0
2023.0,4.0,23.0,20.0,3.23
2023.0,4.0,23.0,21.0,88.0
2023.0,4.0,23.0,22.0,125.02
2023.0,4.0,23.0,23.0,120.0
2023.0,4.0,23.0,24.0,109.84
2023.0,4.0,24.0,1.0,90.0
2023.0,4.0,24.0,2.0,91.8
2023.0,4.0,24.0,3.0,91.82
2023.0,4.0,24.0,4.0,93.4
2023.0,4.0,24.0,5.0,100.88
2023.0,4.0,24.0,6.0,105.0
2023.0,4.0,24.0,7.0,115.46
2023.0,4.0,24.0,8.0,133.8
2023.0,4.0,24.0,9.0,135.0
2023.0,4.0,24.0,10.0,126.92
2023.0,4.0,24.0,11.0,91.76
2023.0,4.0,24.0,12.0,75.97
2023.0,4.0,24.0,13.0,65.89
2023.0,4.0,24.0,14.0,60.11
2023.0,4.0,24.0,15.0,58.21
2023.0,4.0,24.0,16.0,25.0
2023.0,4.0,24.0,17.0,25.0
2023.0,4.0,24.0,18.0,49.81
2023.0,4.0,24.0,19.0,64.61
2023.0,4.0,24.0,20.0,87.71
2023.0,4.0,24.0,21.0,135.97
2023.0,4.0,24.0,22.0,136.55
2023.0,4.0,24.0,23.0,130.0
2023.0,4.0,24.0,24.0,119.15
2023.0,4.0,25.0,1.0,127.39
2023.0,4.0,25.0,2.0,123.56
2023.0,4.0,25.0,3.0,110.0
2023.0,4.0,25.0,4.0,96.03
2023.0,4.0,25.0,5.0,91.75
2023.0,4.0,25.0,6.0,97.35
2023.0,4.0,25.0,7.0,121.6
2023.0,4.0,25.0,8.0,134.1
2023.0,4.0,25.0,9.0,130.18
2023.0,4.0,25.0,10.0,95.0
2023.0,4.0,25.0,11.0,79.81
2023.0,4.0,25.0,12.0,67.51
2023.0,4.0,25.0,13.0,60.21
2023.0,4.0,25.0,14.0,60.01
2023.0,4.0,25.0,15.0,49.95
2023.0,4.0,25.0,16.0,20.1
2023.0,4.0,25.0,17.0,20.0
2023.0,4.0,25.0,18.0,25.0
2023.0,4.0,25.0,19.0,59.11
2023.0,4.0,25.0,20.0,81.1
2023.0,4.0,25.0,21.0,133.95
2023.0,4.0,25.0,22.0,141.54
2023.0,4.0,25.0,23.0,137.53
2023.0,4.0,25.0,24.0,120.0
2023.0,4.0,26.0,1.0,106.79
2023.0,4.0,26.0,2.0,99.91
2023.0,4.0,26.0,3.0,94.58
2023.0,4.0,26.0,4.0,93.98
2023.0,4.0,26.0,5.0,93.33
2023.0,4.0,26.0,6.0,101.9
2023.0,4.0,26.0,7.0,125.16
2023.0,4.0,26.0,8.0,139.91
2023.0,4.0,26.0,9.0,141.53
2023.0,4.0,26.0,10.0,126.0
2023.0,4.0,26.0,11.0,117.81
2023.0,4.0,26.0,12.0,107.0
2023.0,4.0,26.0,13.0,94.99
2023.0,4.0,26.0,14.0,91.79
2023.0,4.0,26.0,15.0,87.04
2023.0,4.0,26.0,16.0,80.95
2023.0,4.0,26.0,17.0,79.47
2023.0,4.0,26.0,18.0,83.0
2023.0,4.0,26.0,19.0,87.04
2023.0,4.0,26.0,20.0,122.01
2023.0,4.0,26.0,21.0,135.29
2023.0,4.0,26.0,22.0,146.12
2023.0,4.0,26.0,23.0,133.54
2023.0,4.0,26.0,24.0,120.48
2023.0,4.0,27.0,1.0,113.69
2023.0,4.0,27.0,2.0,113.69
2023.0,4.0,27.0,3.0,105.0
2023.0,4.0,27.0,4.0,100.0
2023.0,4.0,27.0,5.0,105.0
2023.0,4.0,27.0,6.0,106.8
2023.0,4.0,27.0,7.0,123.39
2023.0,4.0,27.0,8.0,142.58
2023.0,4.0,27.0,9.0,135.41
2023.0,4.0,27.0,10.0,113.18
2023.0,4.0,27.0,11.0,96.99
2023.0,4.0,27.0,12.0,92.5
2023.0,4.0,27.0,13.0,94.0
2023.0,4.0,27.0,14.0,91.0
2023.0,4.0,27.0,15.0,88.74
2023.0,4.0,27.0,16.0,86.48
2023.0,4.0,27.0,17.0,86.48
2023.0,4.0,27.0,18.0,91.12
2023.0,4.0,27.0,19.0,99.99
2023.0,4.0,27.0,20.0,117.35
2023.0,4.0,27.0,21.0,129.8
2023.0,4.0,27.0,22.0,138.01
2023.0,4.0,27.0,23.0,126.0
2023.0,4.0,27.0,24.0,120.0
2023.0,4.0,28.0,1.0,120.0
2023.0,4.0,28.0,2.0,115.27
2023.0,4.0,28.0,3.0,98.7
2023.0,4.0,28.0,4.0,113.69
2023.0,4.0,28.0,5.0,92.0
2023.0,4.0,28.0,6.0,98.19
2023.0,4.0,28.0,7.0,110.0
2023.0,4.0,28.0,8.0,123.74
2023.0,4.0,28.0,9.0,126.38
2023.0,4.0,28.0,10.0,120.0
2023.0,4.0,28.0,11.0,112.81
2023.0,4.0,28.0,12.0,105.83
2023.0,4.0,28.0,13.0,101.72
2023.0,4.0,28.0,14.0,92.78
2023.0,4.0,28.0,15.0,86.65
2023.0,4.0,28.0,16.0,80.0
2023.0,4.0,28.0,17.0,81.1
2023.0,4.0,28.0,18.0,91.63
2023.0,4.0,28.0,19.0,112.0
2023.0,4.0,28.0,20.0,118.0
2023.0,4.0,28.0,21.0,126.0
2023.0,4.0,28.0,22.0,126.93
2023.0,4.0,28.0,23.0,120.0
2023.0,4.0,28.0,24.0,116.02
2023.0,4.0,29.0,1.0,115.59
2023.0,4.0,29.0,2.0,110.25
2023.0,4.0,29.0,3.0,106.1
2023.0,4.0,29.0,4.0,105.0
2023.0,4.0,29.0,5.0,101.24
2023.0,4.0,29.0,6.0,102.75
2023.0,4.0,29.0,7.0,103.24
2023.0,4.0,29.0,8.0,109.4
2023.0,4.0,29.0,9.0,115.64
2023.0,4.0,29.0,10.0,106.61
2023.0,4.0,29.0,11.0,103.58
2023.0,4.0,29.0,12.0,92.87
2023.0,4.0,29.0,13.0,75.41
2023.0,4.0,29.0,14.0,69.01
2023.0,4.0,29.0,15.0,43.21
2023.0,4.0,29.0,16.0,6.0
2023.0,4.0,29.0,17.0,4.16
2023.0,4.0,29.0,18.0,4.16
2023.0,4.0,29.0,19.0,10.0
2023.0,4.0,29.0,20.0,58.09
2023.0,4.0,29.0,21.0,114.34
2023.0,4.0,29.0,22.0,120.0
2023.0,4.0,29.0,23.0,115.57
2023.0,4.0,29.0,24.0,110.0
2023.0,4.0,30.0,1.0,99.28
2023.0,4.0,30.0,2.0,91.09
2023.0,4.0,30.0,3.0,88.38
2023.0,4.0,30.0,4.0,85.49
2023.0,4.0,30.0,5.0,74.93
2023.0,4.0,30.0,6.0,75.07
2023.0,4.0,30.0,7.0,84.62
2023.0,4.0,30.0,8.0,82.0
2023.0,4.0,30.0,9.0,75.0
2023.0,4.0,30.0,10.0,50.0
2023.0,4.0,30.0,11.0,27.7
2023.0,4.0,30.0,12.0,30.96
2023.0,4.0,30.0,13.0,45.07
2023.0,4.0,30.0,14.0,23.67
2023.0,4.0,30.0,15.0,14.66
2023.0,4.0,30.0,16.0,1.5
2023.0,4.0,30.0,17.0,14.0
2023.0,4.0,30.0,18.0,20.0
2023.0,4.0,30.0,19.0,43.37
2023.0,4.0,30.0,20.0,74.67
2023.0,4.0,30.0,21.0,111.44
2023.0,4.0,30.0,22.0,122.2
2023.0,4.0,30.0,23.0,117.12
2023.0,4.0,30.0,24.0,108.71
2023.0,5.0,1.0,1.0,109.9
2023.0,5.0,1.0,2.0,99.9
2023.0,5.0,1.0,3.0,95.49
2023.0,5.0,1.0,4.0,90.59
2023.0,5.0,1.0,5.0,87.4
2023.0,5.0,1.0,6.0,88.0
2023.0,5.0,1.0,7.0,87.38
2023.0,5.0,1.0,8.0,89.56
2023.0,5.0,1.0,9.0,84.26
2023.0,5.0,1.0,10.0,49.81
2023.0,5.0,1.0,11.0,31.0
2023.0,5.0,1.0,12.0,1.6
2023.0,5.0,1.0,13.0,1.5
2023.0,5.0,1.0,14.0,1.5
2023.0,5.0,1.0,15.0,1.5
2023.0,5.0,1.0,16.0,0.0
