OMIE - Mercado de electricidad;Fecha Emisión :02/10/2023 - 02:07;;01/10/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;10;1;1;133,22;127,08;0;111,90;127,08;0;124,33;127,08;0;
2023;10;1;2;129,99;108,33;0;104,81;103,40;0;120,11;108,00;0;
2023;10;1;3;115,04;115,03;0;100,50;97,70;0;112,28;112,24;0;
2023;10;1;4;113,07;111,10;0;99,20;108,13;0;109,49;108,48;0;
2023;10;1;5;120,50;109,50;0;64,00;107,97;0;100,32;108,18;0;
2023;10;1;6;110,96;108,33;0;69,60;107,02;0;103,85;108,15;0;
2023;10;1;7;145,35;145,35;0;76,40;108,13;0;106,67;109,57;0;
2023;10;1;8;129,39;126,68;0;109,71;126,68;0;125,50;126,68;0;
2023;10;1;9;128,91;124,11;0;108,17;108,17;0;116,32;110,90;0;
2023;10;1;10;101,80;98,00;0;86,99;86,99;0;97,57;94,18;0;
2023;10;1;11;85,13;84,51;0;29,54;44,00;0;48,58;65,25;0;
2023;10;1;12;49,96;30,10;0;-1,89;7,09;0;19,25;15,33;0;
2023;10;1;13;46,50;21,88;0;-2,24;-2,00;0;8,89;3,84;0;
2023;10;1;14;18,00;14,20;0;-5,24;-2,00;0;4,13;4,06;0;
2023;10;1;15;14,79;10,25;0;-3,00;-2,00;0;3,86;0,93;0;
2023;10;1;16;15,00;11,90;0;-15,00;4,40;0;4,17;9,85;0;
2023;10;1;17;85,13;59,61;0;34,42;56,41;0;62,49;58,01;0;
2023;10;1;18;91,50;89,90;0;35,00;89,90;0;63,55;89,90;0;
2023;10;1;19;124,43;108,33;0;66,67;88,10;0;105,60;98,56;0;
2023;10;1;20;145,45;130,20;0;120,00;127,24;0;133,90;129,84;0;
2023;10;1;21;143,48;129,70;0;124,36;129,61;0;136,76;129,64;0;
2023;10;1;22;145,35;145,35;0;122,45;126,40;0;137,84;137,57;0;
2023;10;1;23;145,35;145,35;0;113,99;113,99;0;130,55;133,71;0;
2023;10;1;24;133,69;118,55;0;108,17;108,17;0;118,04;110,59;0;
;;;;;;;;;;;;;
