OMIE - Mercado de electricidad;Fecha Emisión :31/07/2023 - 02:27;;30/07/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;7;30;1;104,06;99,10;0;94,15;97,50;0;100,00;98,22;0;
2023;7;30;2;107,98;93,90;0;77,00;86,55;0;89,20;87,08;0;
2023;7;30;3;107,98;77,79;0;75,99;75,99;0;85,90;77,67;0;
2023;7;30;4;107,98;87,00;0;75,99;75,99;0;91,91;86,36;0;
2023;7;30;5;91,15;90,83;0;75,99;75,99;0;82,63;80,74;0;
2023;7;30;6;95,66;95,66;0;75,64;75,64;0;86,27;82,08;0;
2023;7;30;7;102,00;102,00;0;84,55;84,55;0;96,30;96,19;0;
2023;7;30;8;96,13;92,43;0;33,57;66,65;0;76,32;84,17;0;
2023;7;30;9;80,00;71,01;0;27,80;27,80;0;63,69;57,05;0;
2023;7;30;10;45,24;0;0;0,55;0;0;25,78;0;0;
2023;7;30;11;7,56;0;0;-14,88;0;0;-3,81;0;0;
2023;7;30;12;13,25;0;0;-8,00;0;0;3,63;0;0;
2023;7;30;13;15,05;0;0;-21,20;0;0;-4,53;0;0;
2023;7;30;14;28,00;67,11;0;-29,99;67,11;0;0,26;67,11;0;
2023;7;30;15;23,19;91,29;0;-7,18;31,40;0;10,65;63,00;0;
2023;7;30;16;18,38;0;0;-12,00;0;0;2,75;0;0;
2023;7;30;17;5,20;0;0;-8,80;0;0;-0,66;0;0;
2023;7;30;18;17,10;0;0;-1,00;0;0;9,23;0;0;
2023;7;30;19;56,77;42,64;0;32,94;41,69;0;42,75;42,17;0;
2023;7;30;20;86,09;78,00;0;63,00;62,68;0;73,51;71,90;0;
2023;7;30;21;113,92;96,99;0;92,73;92,58;0;96,34;95,55;0;
2023;7;30;22;115,32;111,82;0;97,75;97,75;0;105,67;105,40;0;
2023;7;30;23;113,93;113,75;0;95,05;95,05;0;105,60;106,53;0;
2023;7;30;24;112,43;107,94;0;93,62;93,62;0;102,98;100,03;0;
;;;;;;;;;;;;;
