OMIE - Mercado de electricidad;Fecha Emisión :03/02/2023 - 03:26;;02/02/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;2;2;1;120,09;119,89;0;119,89;119,89;0;120,08;119,89;0;
2023;2;2;2;123,13;123,13;0;119,13;123,13;0;120,85;123,13;0;
2023;2;2;3;119,00;0;0;115,00;0;0;115,78;0;0;
2023;2;2;4;118,62;118,62;0;114,62;118,62;0;115,93;118,62;0;
2023;2;2;5;113,74;113,74;0;76,04;78,10;0;85,06;84,15;0;
2023;2;2;6;123,29;99,99;0;85,00;80,24;0;90,97;87,99;0;
2023;2;2;7;130,00;116,00;0;100,00;113,99;0;106,61;115,31;0;
2023;2;2;8;154,11;0;0;124,36;0;0;146,81;0;0;
2023;2;2;9;181,43;0;0;163,80;0;0;173,25;0;0;
2023;2;2;10;156,00;156,00;0;137,03;151,17;0;149,91;153,89;0;
2023;2;2;11;159,50;154,99;0;85,00;96,49;0;137,84;124,46;0;
2023;2;2;12;168,09;126,00;0;88,02;88,02;0;134,34;97,15;0;
2023;2;2;13;158,00;126,53;0;110,54;121,48;0;137,49;123,79;0;
2023;2;2;14;154,96;126,53;0;90,95;111,32;0;133,26;123,60;0;
2023;2;2;15;161,93;139,00;0;92,91;118,33;0;137,39;135,45;0;
2023;2;2;16;166,88;149,00;0;92,13;113,70;0;135,99;134,62;0;
2023;2;2;17;165,85;150,00;0;102,38;110,00;0;136,56;132,98;0;
2023;2;2;18;175,45;159,88;0;115,00;143,59;0;153,35;149,31;0;
2023;2;2;19;188,90;180,50;0;165,56;180,50;0;179,16;180,50;0;
2023;2;2;20;184,00;176,00;0;170,10;175,00;0;174,78;175,06;0;
2023;2;2;21;181,67;167,89;0;149,49;165,61;0;164,29;166,76;0;
2023;2;2;22;175,00;133,33;0;133,43;133,13;0;148,60;133,28;0;
2023;2;2;23;168,66;143,66;0;122,00;143,66;0;136,00;143,66;0;
2023;2;2;24;159,65;143,58;0;108,01;134,65;0;133,80;140,69;0;
;;;;;;;;;;;;;
