OMIE - Mercado de electricidad;Fecha Emisión :17/02/2023 - 02:39;;16/02/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;2;16;1;157,10;151,57;0;144,92;147,85;0;152,03;150,02;0;
2023;2;16;2;157,30;145,95;0;141,95;144,90;0;148,26;145,72;0;
2023;2;16;3;155,54;144,91;0;140,91;144,40;0;147,37;144,80;0;
2023;2;16;4;157,09;135,78;0;126,00;119,00;0;135,46;129,85;0;
2023;2;16;5;161,28;0;0;122,49;0;0;134,26;0;0;
2023;2;16;6;164,52;0;0;128,67;0;0;141,77;0;0;
2023;2;16;7;162,97;160,00;0;140,09;140,09;0;152,42;150,27;0;
2023;2;16;8;190,00;179,99;0;166,00;176,00;0;178,30;177,28;0;
2023;2;16;9;186,67;175,00;0;170,00;175,00;0;176,06;175,00;0;
2023;2;16;10;174,01;152,01;0;151,03;151,03;0;158,10;151,52;0;
2023;2;16;11;158,44;155,00;0;115,00;115,00;0;140,62;134,68;0;
2023;2;16;12;160,90;150,03;0;110,00;115,00;0;136,19;128,98;0;
2023;2;16;13;152,50;133,01;0;116,63;125,00;0;133,37;129,09;0;
2023;2;16;14;135,45;129,00;0;110,00;110,75;0;121,30;113,80;0;
2023;2;16;15;141,50;117,00;0;110,00;110,04;0;121,83;112,38;0;
2023;2;16;16;135,59;123,00;0;115,53;118,62;0;122,95;119,38;0;
2023;2;16;17;142,00;132,80;0;117,00;122,47;0;128,01;128,63;0;
2023;2;16;18;158,00;143,51;0;130,20;133,16;0;141,45;134,11;0;
2023;2;16;19;167,98;164,10;0;138,50;139,96;0;150,17;149,96;0;
2023;2;16;20;187,70;184,00;0;147,10;140,00;0;165,89;163,53;0;
2023;2;16;21;170,09;166,76;0;125,20;125,02;0;152,42;146,36;0;
2023;2;16;22;167,00;160,48;0;147,42;157,54;0;156,38;158,70;0;
2023;2;16;23;180,66;150,05;0;139,47;142,00;0;147,67;145,68;0;
2023;2;16;24;144,93;136,50;0;105,02;111,11;0;125,80;124,83;0;
;;;;;;;;;;;;;
