OMIE - Mercado de electricidad;Fecha Emisión :19/02/2023 - 02:29;;18/02/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;2;18;1;146,72;140,98;0;98,32;98,32;0;117,94;128,28;0;
2023;2;18;2;130,06;120,55;0;90,00;97,28;0;106,56;103,75;0;
2023;2;18;3;125,49;120,55;0;97,94;96,42;0;104,78;105,78;0;
2023;2;18;4;115,90;112,90;0;105,00;105,01;0;110,95;110,11;0;
2023;2;18;5;126,70;107,42;0;106,51;107,41;0;111,93;107,42;0;
2023;2;18;6;115,70;107,42;0;107,42;107,42;0;111,27;107,42;0;
2023;2;18;7;142,70;0;0;108,50;0;0;114,54;0;0;
2023;2;18;8;122,06;0;0;111,10;0;0;118,09;0;0;
2023;2;18;9;133,82;111,23;0;111,23;111,21;0;121,54;111,22;0;
2023;2;18;10;136,50;136,70;0;105,00;98,00;0;120,84;113,76;0;
2023;2;18;11;139,90;139,90;0;108,00;109,00;0;126,49;133,55;0;
2023;2;18;12;123,86;123,86;0;108,26;108,26;0;117,24;113,32;0;
2023;2;18;13;120,76;0;0;109,67;0;0;117,59;0;0;
2023;2;18;14;150,00;0;0;108,77;0;0;125,96;0;0;
2023;2;18;15;121,65;0;0;108,00;0;0;117,00;0;0;
2023;2;18;16;135,90;135,90;0;108,90;110,72;0;114,32;114,12;0;
2023;2;18;17;121,91;119,50;0;108,00;110,00;0;115,35;115,33;0;
2023;2;18;18;130,56;130,27;0;110,00;116,54;0;120,65;119,53;0;
2023;2;18;19;164,20;169,28;0;143,15;146,50;0;151,02;155,72;0;
2023;2;18;20;161,98;155,94;0;130,84;130,84;0;148,43;146,12;0;
2023;2;18;21;205,64;205,64;0;151,02;168,88;0;159,67;170,25;0;
2023;2;18;22;204,67;204,67;0;149,23;168,88;0;158,47;171,58;0;
2023;2;18;23;169,08;169,08;0;135,55;135,55;0;152,93;162,26;0;
2023;2;18;24;168,87;150,42;0;117,53;133,30;0;138,81;137,98;0;
;;;;;;;;;;;;;
