OMIE - Mercado de electricidad;Fecha Emisión :14/05/2023 - 00:55;;13/05/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;5;13;1;104,74;0;0;82,82;0;0;92,64;0;0;
2023;5;13;2;95,74;90,44;0;80,44;90,44;0;91,11;90,44;0;
2023;5;13;3;92,82;0;0;81,78;0;0;87,77;0;0;
2023;5;13;4;88,61;0;0;66,56;0;0;80,19;0;0;
2023;5;13;5;90,00;0;0;71,00;0;0;78,98;0;0;
2023;5;13;6;102,21;0;0;70,00;0;0;81,33;0;0;
2023;5;13;7;87,29;78,57;0;73,27;74,03;0;79,97;77,01;0;
2023;5;13;8;90,37;83,01;0;78,01;82,90;0;84,20;82,98;0;
2023;5;13;9;93,00;0;0;59,20;0;0;71,58;0;0;
2023;5;13;10;89,08;18,00;0;16,17;18,00;0;33,15;18,00;0;
2023;5;13;11;69,01;75,50;0;-4,53;-0,04;0;14,75;36,07;0;
2023;5;13;12;53,43;4,80;0;-5,44;0;0;4,89;0,09;0;
2023;5;13;13;50,14;69,19;0;-40,00;-1,00;0;2,84;8,52;0;
2023;5;13;14;38,80;4,80;0;-28,79;4,80;0;0,81;4,80;0;
2023;5;13;15;5,33;2,30;0;-17,01;1,07;0;-0,04;2,00;0;
2023;5;13;16;14,04;2,80;0;-30,02;2,80;0;-2,07;2,80;0;
2023;5;13;17;27,70;2,71;0;-17,95;0,29;0;2,38;2,11;0;
2023;5;13;18;58,91;69,34;0;-27,00;-1,00;0;4,10;18,46;0;
2023;5;13;19;87,90;9,80;0;-9,00;-0,72;0;25,24;-0,26;0;
2023;5;13;20;93,95;57,50;0;5,00;5,00;0;49,29;25,44;0;
2023;5;13;21;111,31;119,99;0;75,50;83,01;0;87,73;113,89;0;
2023;5;13;22;119,50;116,34;0;92,03;98,82;0;101,73;112,70;0;
2023;5;13;23;121,82;115,68;0;75,14;115,26;0;102,66;115,46;0;
2023;5;13;24;103,99;98,40;0;67,54;98,04;0;96,56;98,18;0;
;;;;;;;;;;;;;
