OMIE - Mercado de electricidad;Fecha Emisión :09/09/2023 - 02:37;;08/09/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;9;8;1;117,03;117,00;0;102,00;107,53;0;114,80;116,20;0;
2023;9;8;2;111,86;108,24;0;103,24;108,24;0;107,25;108,24;0;
2023;9;8;3;116,25;0;0;98,76;0;0;111,96;0;0;
2023;9;8;4;115,00;114,94;0;97,34;98,50;0;103,07;112,41;0;
2023;9;8;5;115,20;95,50;0;90,14;90,14;0;105,51;92,37;0;
2023;9;8;6;104,90;91,00;0;86,37;86,37;0;98,16;87,82;0;
2023;9;8;7;114,23;113,89;0;100,36;104,80;0;107,53;111,92;0;
2023;9;8;8;126,11;120,50;0;116,10;116,50;0;120,97;117,15;0;
2023;9;8;9;126,37;125,99;0;115,16;114,10;0;120,34;119,87;0;
2023;9;8;10;109,80;100,60;0;100,80;100,60;0;105,56;100,60;0;
2023;9;8;11;95,40;95,61;0;89,30;92,40;0;92,31;94,77;0;
2023;9;8;12;90,00;88,70;0;81,51;84,00;0;85,96;86,54;0;
2023;9;8;13;104,00;94,82;0;77,62;77,70;0;89,79;84,45;0;
2023;9;8;14;93,00;83,70;0;72,84;74,75;0;81,00;79,47;0;
2023;9;8;15;89,80;82,00;0;74,59;73,65;0;80,36;78,53;0;
2023;9;8;16;90,03;83,30;0;78,88;82,62;0;83,25;82,78;0;
2023;9;8;17;97,91;90,41;0;80,00;80,86;0;88,43;82,63;0;
2023;9;8;18;106,85;106,85;0;55,00;72,35;0;83,78;89,07;0;
2023;9;8;19;110,05;105,65;0;30,00;73,41;0;87,81;96,99;0;
2023;9;8;20;129,60;129,60;0;100,02;100,02;0;120,49;121,01;0;
2023;9;8;21;149,25;148,98;0;110,00;110,05;0;142,26;144,03;0;
2023;9;8;22;156,61;157,17;0;116,00;120,35;0;131,82;125,63;0;
2023;9;8;23;128,29;125,42;0;101,50;107,30;0;116,56;115,15;0;
2023;9;8;24;151,13;150,84;0;105,00;106,60;0;111,23;111,35;0;
;;;;;;;;;;;;;
