OMIE - Mercado de electricidad;Fecha Emisión :17/03/2023 - 05:47;;16/03/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;3;16;1;132,31;137,89;0;108,00;131,21;0;112,88;133,73;0;
2023;3;16;2;120,10;120,35;0;100,00;107,59;0;112,22;115,70;0;
2023;3;16;3;128,93;106,96;0;99,80;100,30;0;107,64;105,07;0;
2023;3;16;4;112,58;111,51;0;94,33;97,00;0;101,82;106,75;0;
2023;3;16;5;101,00;0;0;85,61;0;0;95,88;0;0;
2023;3;16;6;110,39;110,39;0;99,80;103,99;0;101,91;105,15;0;
2023;3;16;7;124,60;100,12;0;55,00;99,22;0;103,11;99,67;0;
2023;3;16;8;142,52;142,52;0;112,42;142,42;0;133,08;142,47;0;
2023;3;16;9;130,41;116,96;0;102,99;110,86;0;116,69;113,65;0;
2023;3;16;10;116,80;0;0;70,00;0;0;99,46;0;0;
2023;3;16;11;103,30;0;0;58,17;0;0;77,83;0;0;
2023;3;16;12;89,50;76,99;0;57,17;58,20;0;70,76;61,17;0;
2023;3;16;13;82,40;66,60;0;8,69;54,87;0;59,18;58,93;0;
2023;3;16;14;74,95;5,27;0;1,00;5,27;0;47,99;5,27;0;
2023;3;16;15;75,30;0;0;3,00;0;0;41,96;0;0;
2023;3;16;16;82,60;21,54;0;3,30;21,54;0;43,22;21,54;0;
2023;3;16;17;93,25;48,99;0;11,00;40,80;0;56,64;46,83;0;
2023;3;16;18;117,40;55,15;0;55,00;55,05;0;81,25;55,12;0;
2023;3;16;19;124,70;90,30;0;67,01;69,98;0;94,58;74,04;0;
2023;3;16;20;132,16;132,16;0;99,84;99,84;0;118,23;123,63;0;
2023;3;16;21;150,00;154,10;0;105,14;107,00;0;129,05;126,86;0;
2023;3;16;22;123,74;118,10;0;79,00;95,00;0;102,93;106,70;0;
2023;3;16;23;118,50;118,50;0;66,10;64,94;0;98,15;105,27;0;
2023;3;16;24;105,74;102,70;0;70,00;69,50;0;91,67;97,25;0;
;;;;;;;;;;;;;
