OMIE - Mercado de electricidad;Fecha Emisión :24/11/2023 - 05:16;;23/11/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;11;23;1;49,39;34,39;0;19,39;23,39;0;34,78;32,30;0;
2023;11;23;2;44,10;31,16;0;17,10;31,16;0;30,17;31,16;0;
2023;11;23;3;47,93;46,10;0;20,26;46,10;0;34,93;46,10;0;
2023;11;23;4;37,58;38,00;0;10,60;11,37;0;24,01;19,71;0;
2023;11;23;5;35,12;29,59;0;13,90;13,22;0;24,88;13,45;0;
2023;11;23;6;43,91;33,60;0;26,12;28,00;0;32,59;29,50;0;
2023;11;23;7;78,72;78,72;0;35,09;38,09;0;46,37;78,27;0;
2023;11;23;8;77,04;75,09;0;45,09;45,09;0;73,33;70,45;0;
2023;11;23;9;90,99;86,04;0;45,14;45,14;0;86,10;53,32;0;
2023;11;23;10;67,70;45,99;0;44,94;44,94;0;48,01;45,11;0;
2023;11;23;11;28,00;21,20;0;13,17;13,17;0;19,66;13,61;0;
2023;11;23;12;40,40;25,00;0;13,12;13,12;0;22,49;20,20;0;
2023;11;23;13;29,50;23,05;0;14,10;15,01;0;21,54;20,69;0;
2023;11;23;14;30,99;28,69;0;16,10;19,70;0;25,96;21,75;0;
2023;11;23;15;31,90;29,90;0;13,47;13,47;0;26,01;24,18;0;
2023;11;23;16;39,14;31,34;0;13,32;13,32;0;27,04;18,52;0;
2023;11;23;17;59,81;45,14;0;42,90;43,39;0;47,44;44,27;0;
2023;11;23;18;78,46;60,55;0;45,14;45,14;0;69,30;57,67;0;
2023;11;23;19;133,50;120,87;0;109,83;109,88;0;113,02;111,96;0;
2023;11;23;20;131,20;128,00;0;95,76;120,74;0;122,76;124,81;0;
2023;11;23;21;128,77;110,00;0;83,60;85,90;0;103,22;92,52;0;
2023;11;23;22;97,34;91,00;0;73,00;76,00;0;85,65;81,75;0;
2023;11;23;23;81,48;82,01;0;55,00;55,50;0;70,97;66,88;0;
2023;11;23;24;57,25;55,80;0;25,10;26,00;0;43,61;38,78;0;
;;;;;;;;;;;;;
