OMIE - Mercado de electricidad;Fecha Emisión :07/02/2023 - 01:17;;06/02/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;2;6;1;150,00;148,89;0;105,00;105,00;0;118,86;106,40;0;
2023;2;6;2;148,88;106,00;0;90,11;103,94;0;111,94;104,60;0;
2023;2;6;3;137,20;93,06;0;87,23;87,05;0;100,07;88,93;0;
2023;2;6;4;131,40;110,00;0;80,00;80,00;0;96,44;86,68;0;
2023;2;6;5;135,14;103,00;0;83,60;103,00;0;107,22;103,00;0;
2023;2;6;6;137,21;107,20;0;90,00;91,00;0;110,93;97,40;0;
2023;2;6;7;130,81;104,10;0;85,00;102,64;0;101,90;103,02;0;
2023;2;6;8;169,99;145,13;0;130,13;141,13;0;144,03;144,10;0;
2023;2;6;9;165,11;157,31;0;145,00;157,11;0;156,25;157,14;0;
2023;2;6;10;168,93;145,22;0;125,71;145,07;0;148,88;145,16;0;
2023;2;6;11;158,61;141,36;0;91,91;139,91;0;125,73;140,76;0;
2023;2;6;12;166,26;138,81;0;85,00;108,47;0;133,41;128,87;0;
2023;2;6;13;156,41;141,00;0;85,00;99,98;0;138,33;135,79;0;
2023;2;6;14;151,42;139,00;0;95,00;95,99;0;125,50;118,05;0;
2023;2;6;15;153,53;138,61;0;91,60;96,00;0;123,25;122,44;0;
2023;2;6;16;155,03;139,00;0;95,00;96,00;0;119,72;125,97;0;
2023;2;6;17;161,03;140,36;0;65,00;85,00;0;99,60;103,95;0;
2023;2;6;18;153,92;144,72;0;95,00;95,00;0;128,13;127,34;0;
2023;2;6;19;161,12;145,22;0;100,00;96,00;0;127,12;118,48;0;
2023;2;6;20;191,00;142,99;0;95,00;95,01;0;157,19;129,31;0;
2023;2;6;21;189,99;0;0;101,00;0;0;164,67;0;0;
2023;2;6;22;173,46;0;0;100,14;0;0;164,74;0;0;
2023;2;6;23;158,49;99,99;0;95,00;99,98;0;131,47;99,99;0;
2023;2;6;24;153,11;0;0;95,00;0;0;126,09;0;0;
;;;;;;;;;;;;;
