OMIE - Mercado de electricidad;Fecha Emisión :08/10/2023 - 01:43;;07/10/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;10;7;1;121,50;121,50;0;97,77;97,77;0;110,95;114,46;0;
2023;10;7;2;116,26;116,25;0;82,52;82,52;0;110,08;109,22;0;
2023;10;7;3;104,48;103,03;0;80,55;80,55;0;100,23;96,07;0;
2023;10;7;4;99,28;99,27;0;89,00;89,00;0;96,96;97,78;0;
2023;10;7;5;104,28;99,11;0;96,16;96,23;0;98,85;97,09;0;
2023;10;7;6;105,01;99,55;0;95,01;96,40;0;99,46;97,18;0;
2023;10;7;7;109,49;106,86;0;94,49;97,20;0;103,22;97,83;0;
2023;10;7;8;118,80;113,80;0;98,80;113,79;0;110,46;113,80;0;
2023;10;7;9;120,00;119,37;0;104,28;114,00;0;116,27;118,47;0;
2023;10;7;10;112,16;100,57;0;99,00;99,78;0;102,43;100,19;0;
2023;10;7;11;106,99;89,46;0;79,20;79,20;0;87,29;85,01;0;
2023;10;7;12;95,87;0;0;80,26;0;0;86,77;0;0;
2023;10;7;13;121,34;121,34;0;67,11;121,34;0;95,25;121,34;0;
2023;10;7;14;121,88;121,88;0;76,01;121,34;0;102,02;121,57;0;
2023;10;7;15;121,52;121,52;0;74,41;121,34;0;98,82;121,40;0;
2023;10;7;16;112,17;0;0;60,82;0;0;83,03;0;0;
2023;10;7;17;121,88;121,88;0;75,78;121,34;0;98,53;121,59;0;
2023;10;7;18;90,35;0;0;70,69;0;0;80,21;0;0;
2023;10;7;19;121,24;119,30;0;97,54;97,54;0;109,55;115,09;0;
2023;10;7;20;130,00;135,98;0;116,50;116,50;0;122,67;120,62;0;
2023;10;7;21;135,18;135,18;0;105,31;105,31;0;126,12;126,98;0;
2023;10;7;22;137,32;136,52;0;122,07;125,41;0;129,29;131,61;0;
2023;10;7;23;127,76;122,92;0;105,33;122,92;0;119,40;122,92;0;
2023;10;7;24;129,00;121,63;0;104,31;104,31;0;113,29;108,47;0;
;;;;;;;;;;;;;
