OMIE - Mercado de electricidad;Fecha Emisión :13/01/2023 - 02:52;;12/01/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;1;12;1;69,70;60,11;0;25,30;30,00;0;37,69;39,93;0;
2023;1;12;2;68,00;61,60;0;6,91;21,94;0;31,61;28,59;0;
2023;1;12;3;69,00;68,31;0;11,99;25,00;0;45,06;42,00;0;
2023;1;12;4;68,09;68,09;0;6,78;21,90;0;42,53;39,97;0;
2023;1;12;5;60,70;60,70;0;7,55;40,00;0;39,09;40,45;0;
2023;1;12;6;68,39;68,39;0;30,00;30,05;0;43,66;44,55;0;
2023;1;12;7;105,12;73,62;0;68,74;70,12;0;80,82;71,35;0;
2023;1;12;8;123,76;113,91;0;95,50;95,50;0;107,47;111,31;0;
2023;1;12;9;154,10;117,10;0;97,46;117,10;0;119,73;117,10;0;
2023;1;12;10;125,05;114,91;0;90,00;100,00;0;112,83;101,03;0;
2023;1;12;11;111,00;103,54;0;92,86;100,00;0;102,82;100,25;0;
2023;1;12;12;105,05;101,00;0;80,00;87,35;0;98,08;99,65;0;
2023;1;12;13;94,72;83,67;0;73,01;83,67;0;81,95;83,67;0;
2023;1;12;14;88,59;81,59;0;61,58;81,59;0;82,28;81,59;0;
2023;1;12;15;96,60;85,68;0;58,28;60,07;0;78,33;76,84;0;
2023;1;12;16;101,40;87,44;0;50,00;60,07;0;72,10;85,55;0;
2023;1;12;17;104,38;94,40;0;69,00;75,18;0;89,61;77,39;0;
2023;1;12;18;126,98;119,04;0;101,00;110,00;0;114,14;112,32;0;
2023;1;12;19;134,99;133,44;0;115,20;133,44;0;127,14;133,44;0;
2023;1;12;20;142,88;142,88;0;116,51;141,40;0;135,79;142,30;0;
2023;1;12;21;170,00;139,56;0;117,69;139,56;0;139,65;139,56;0;
2023;1;12;22;116,18;114,70;0;85,35;89,20;0;97,60;98,33;0;
2023;1;12;23;104,79;93,73;0;68,50;79,20;0;83,21;85,46;0;
2023;1;12;24;63,07;63,16;0;39,69;42,00;0;48,75;55,26;0;
;;;;;;;;;;;;;
