OMIE - Mercado de electricidad;Fecha Emisión :04/06/2023 - 05:21;;03/06/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;6;3;1;99,83;98,98;0;75,00;95,61;0;83,36;98,38;0;
2023;6;3;2;91,81;86,90;0;76,92;79,95;0;82,98;80,31;0;
2023;6;3;3;95,02;93,02;0;76,00;85,05;0;86,46;87,53;0;
2023;6;3;4;94,15;93,00;0;85,00;85,05;0;87,44;86,74;0;
2023;6;3;5;95,66;86,00;0;85,21;85,21;0;93,11;85,95;0;
2023;6;3;6;93,73;93,00;0;79,70;82,80;0;86,08;85,77;0;
2023;6;3;7;92,00;86,86;0;77,66;86,50;0;86,84;86,50;0;
2023;6;3;8;86,00;85,20;0;79,95;79,95;0;84,69;84,77;0;
2023;6;3;9;80,75;80,01;0;72,00;80,01;0;76,95;80,01;0;
2023;6;3;10;80,05;65,89;0;63,89;63,89;0;67,66;64,90;0;
2023;6;3;11;75,15;70,96;0;57,00;57,00;0;67,67;65,26;0;
2023;6;3;12;81,93;75,00;0;59,86;64,00;0;70,77;65,08;0;
2023;6;3;13;64,99;0;0;37,34;0;0;55,12;0;0;
2023;6;3;14;74,00;0;0;7,01;0;0;53,76;0;0;
2023;6;3;15;81,23;0;0;7,01;0;0;55,30;0;0;
2023;6;3;16;85,66;0;0;39,94;0;0;59,72;0;0;
2023;6;3;17;81,22;0;0;15,51;0;0;52,91;0;0;
2023;6;3;18;63,71;70,00;0;46,30;70,00;0;54,33;70,00;0;
2023;6;3;19;88,60;0;0;62,46;0;0;72,88;0;0;
2023;6;3;20;90,90;87,90;0;75,74;87,90;0;82,45;87,90;0;
2023;6;3;21;96,63;81,00;0;80,12;81,00;0;86,53;81,00;0;
2023;6;3;22;102,50;85,21;0;83,14;83,77;0;91,02;84,51;0;
2023;6;3;23;108,39;85,21;0;83,22;83,13;0;90,00;84,19;0;
2023;6;3;24;96,77;85,21;0;75,80;75,02;0;80,92;82,09;0;
;;;;;;;;;;;;;
