OMIE - Mercado de electricidad;Fecha Emisión :17/11/2023 - 02:43;;16/11/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;11;16;1;98,30;86,70;0;79,05;81,88;0;86,00;84,66;0;
2023;11;16;2;95,78;82,88;0;73,56;70,25;0;85,21;78,34;0;
2023;11;16;3;101,90;83,95;0;71,00;70,05;0;82,10;77,22;0;
2023;11;16;4;91,88;79,38;0;60,37;66,78;0;74,78;72,66;0;
2023;11;16;5;92,79;77,00;0;65,40;68,45;0;77,51;71,99;0;
2023;11;16;6;104,89;81,00;0;75,00;75,25;0;83,70;78,97;0;
2023;11;16;7;111,11;92,98;0;75,55;75,55;0;86,40;90,35;0;
2023;11;16;8;135,58;113,99;0;100,21;113,99;0;117,72;113,99;0;
2023;11;16;9;138,28;0;0;104,19;0;0;123,46;0;0;
2023;11;16;10;131,59;116,50;0;97,26;114,34;0;113,71;114,68;0;
2023;11;16;11;120,11;102,00;0;75,35;75,35;0;99,45;94,87;0;
2023;11;16;12;115,96;113,51;0;75,45;75,45;0;103,48;96,85;0;
2023;11;16;13;123,06;110,00;0;75,55;75,55;0;109,04;100,37;0;
2023;11;16;14;112,56;97,97;0;75,55;75,55;0;100,57;88,84;0;
2023;11;16;15;119,32;90,28;0;75,55;73,62;0;92,61;83,84;0;
2023;11;16;16;113,25;113,10;0;70,56;80,22;0;90,74;87,77;0;
2023;11;16;17;119,32;117,03;0;83,94;99,92;0;101,50;101,77;0;
2023;11;16;18;138,30;122,99;0;111,61;118,82;0;125,22;120,67;0;
2023;11;16;19;155,59;120,52;0;119,01;120,45;0;134,25;120,51;0;
2023;11;16;20;158,50;146,94;0;125,59;132,92;0;135,04;136,89;0;
2023;11;16;21;139,38;121,20;0;113,63;121,20;0;126,81;121,20;0;
2023;11;16;22;132,25;117,50;0;107,45;113,90;0;119,46;114,70;0;
2023;11;16;23;124,89;116,10;0;98,00;116,00;0;117,19;116,01;0;
2023;11;16;24;118,12;104,18;0;88,00;100,85;0;104,96;103,07;0;
;;;;;;;;;;;;;
