OMIE - Mercado de electricidad;Fecha Emisión :15/09/2023 - 02:32;;14/09/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;9;14;1;100,72;95,60;0;94,60;94,11;0;96,77;94,93;0;
2023;9;14;2;98,54;93,06;0;90,03;91,40;0;95,61;92,11;0;
2023;9;14;3;95,32;89,51;0;85,00;85,01;0;91,90;87,96;0;
2023;9;14;4;95,86;90,10;0;85,05;85,05;0;92,88;88,26;0;
2023;9;14;5;117,00;90,20;0;90,20;90,20;0;95,57;90,20;0;
2023;9;14;6;98,21;93,21;0;88,21;88,21;0;94,26;92,29;0;
2023;9;14;7;130,77;108,63;0;75,00;108,63;0;95,40;108,63;0;
2023;9;14;8;152,59;152,59;0;105,41;105,37;0;120,28;119,44;0;
2023;9;14;9;145,91;145,64;0;116,00;120,97;0;126,28;136,96;0;
2023;9;14;10;130,00;125,00;0;119,00;125,00;0;123,27;125,00;0;
2023;9;14;11;111,76;104,41;0;89,85;89,86;0;100,12;101,02;0;
2023;9;14;12;98,37;97,57;0;88,01;88,50;0;92,94;90,50;0;
2023;9;14;13;116,00;116,00;0;87,17;88,80;0;94,35;95,47;0;
2023;9;14;14;116,98;117,15;0;89,00;89,01;0;95,41;106,65;0;
2023;9;14;15;116,99;116,99;0;88,71;89,21;0;92,23;97,45;0;
2023;9;14;16;99,50;94,92;0;89,00;89,00;0;92,21;91,37;0;
2023;9;14;17;103,84;103,84;0;85,10;89,41;0;93,50;91,19;0;
2023;9;14;18;112,14;106,81;0;91,00;91,00;0;96,83;99,42;0;
2023;9;14;19;153,72;139,99;0;120,00;119,99;0;127,47;132,19;0;
2023;9;14;20;176,99;150,00;0;90,00;90,12;0;136,05;136,09;0;
2023;9;14;21;175,95;175,00;0;135,12;144,91;0;153,05;153,77;0;
2023;9;14;22;180,00;180,00;0;119,66;119,66;0;139,82;152,08;0;
2023;9;14;23;128,91;125,67;0;109,50;105,33;0;120,55;111,11;0;
2023;9;14;24;136,07;136,07;0;95,01;98,25;0;118,14;116,72;0;
;;;;;;;;;;;;;
