OMIE - Mercado de electricidad;Fecha Emisión :26/02/2023 - 02:22;;25/02/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;2;25;1;168,43;158,40;0;155,00;157,88;0;160,54;158,14;0;
2023;2;25;2;170,00;160,00;0;141,28;145,09;0;150,02;149,85;0;
2023;2;25;3;170,00;169,20;0;137,88;139,74;0;146,15;149,57;0;
2023;2;25;4;163,33;158,31;0;128,98;130,93;0;142,92;146,13;0;
2023;2;25;5;160,00;157,15;0;125,62;127,84;0;143,60;141,16;0;
2023;2;25;6;153,33;151,97;0;126,84;129,00;0;140,21;143,92;0;
2023;2;25;7;158,64;165,00;0;131,02;142,26;0;143,30;147,58;0;
2023;2;25;8;170,99;152,90;0;144,59;146,48;0;151,04;149,49;0;
2023;2;25;9;159,10;153,97;0;148,00;148,98;0;153,51;150,36;0;
2023;2;25;10;172,37;158,80;0;146,00;152,36;0;157,57;158,08;0;
2023;2;25;11;160,12;149,00;0;139,77;146,52;0;148,90;147,46;0;
2023;2;25;12;170,15;161,00;0;129,15;149,10;0;145,08;153,61;0;
2023;2;25;13;160,12;151,05;0;134,51;146,00;0;144,53;148,88;0;
2023;2;25;14;155,99;149,38;0;117,51;142,26;0;139,34;145,48;0;
2023;2;25;15;160,00;155,11;0;120,88;120,90;0;138,67;139,00;0;
2023;2;25;16;145,25;146,70;0;116,92;124,70;0;135,84;138,54;0;
2023;2;25;17;159,92;165,00;0;118,65;130,00;0;136,99;151,99;0;
2023;2;25;18;166,36;170,34;0;129,21;142,26;0;147,50;154,50;0;
2023;2;25;19;179,00;182,64;0;153,72;162,00;0;165,59;173,74;0;
2023;2;25;20;185,66;184,16;0;161,51;171,35;0;172,85;181,06;0;
2023;2;25;21;180,20;172,65;0;158,51;166,00;0;169,45;170,00;0;
2023;2;25;22;166,90;154,20;0;150,94;153,31;0;158,65;153,88;0;
2023;2;25;23;172,04;183,60;0;149,10;149,74;0;156,97;159,32;0;
2023;2;25;24;170,44;170,44;0;142,44;170,44;0;149,60;170,44;0;
;;;;;;;;;;;;;
