OMIE - Mercado de electricidad;Fecha Emisión :09/01/2023 - 02:26;;08/01/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;1;8;1;9,52;0;0;4,90;0;0;7,21;0;0;
2023;1;8;2;5,25;-4,99;0;-10,90;-7,98;0;2,84;-6,49;0;
2023;1;8;3;9,19;9,19;0;-5,00;-4,99;0;1,91;-4,46;0;
2023;1;8;4;7,99;7,54;0;-8,93;-8,65;0;2,53;0,97;0;
2023;1;8;5;16,58;12,00;0;-6,97;-6,48;0;3,28;9,66;0;
2023;1;8;6;20,32;13,35;0;-13,92;-12,44;0;3,49;9,19;0;
2023;1;8;7;19,99;11,25;0;-4,00;9,60;0;7,41;10,28;0;
2023;1;8;8;9,45;9,45;0;0;9,15;0;4,30;9,23;0;
2023;1;8;9;9,30;9,30;0;-0,05;0;0;2,21;3,08;0;
2023;1;8;10;10,89;10,89;0;0;9,99;0;4,66;10,41;0;
2023;1;8;11;9,52;0;0;0;0;0;3,60;0;0;
2023;1;8;12;9,00;0;0;0;0;0;2,79;0;0;
2023;1;8;13;9,00;5,10;0;0;5,10;0;3,06;5,10;0;
2023;1;8;14;9,99;9,99;0;0;2,89;0;3,70;5,08;0;
2023;1;8;15;9,74;9,74;0;-50,00;-50,00;0;1,67;-4,94;0;
2023;1;8;16;9,00;0;0;0;0;0;2,48;0;0;
2023;1;8;17;9,58;5,01;0;0;3,90;0;3,02;4,44;0;
2023;1;8;18;12,09;12,09;0;0;0;0;4,56;3,96;0;
2023;1;8;19;18,00;9,80;0;0;7,01;0;9,53;8,65;0;
2023;1;8;20;29,60;29,60;0;-1,53;-1,53;0;8,26;11,06;0;
2023;1;8;21;40,00;0;0;0,50;0;0;27,76;0;0;
2023;1;8;22;40,00;0;0;0,50;0;0;20,77;0;0;
2023;1;8;23;21,94;0;0;-2,55;-2,55;0;5,14;-1,04;0;
2023;1;8;24;15,50;7,90;0;-15,00;-1,02;0;1,47;2,52;0;
;;;;;;;;;;;;;
