OMIE - Mercado de electricidad;Fecha Emisión :30/08/2023 - 03:26;;07/08/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;8;7;1;79,99;79,99;0;67,01;67,02;0;72,72;70,64;0;
2023;8;7;2;80,18;79,99;0;58,20;58,20;0;69,58;63,69;0;
2023;8;7;3;79,95;57,37;0;57,35;57,37;0;68,57;57,37;0;
2023;8;7;4;79,99;79,99;0;47,73;47,73;0;57,15;67,05;0;
2023;8;7;5;61,90;53,80;0;47,81;52,51;0;53,04;52,82;0;
2023;8;7;6;83,11;65,01;0;53,94;53,95;0;62,32;58,41;0;
2023;8;7;7;77,08;70,00;0;60,31;60,32;0;63,04;63,90;0;
2023;8;7;8;99,99;99,99;0;68,16;72,82;0;82,90;74,84;0;
2023;8;7;9;100,39;100,39;0;78,27;84,00;0;88,88;86,37;0;
2023;8;7;10;79,90;79,99;0;65,61;60,02;0;73,14;69,40;0;
2023;8;7;11;67,81;57,50;0;46,00;46,05;0;56,55;53,01;0;
2023;8;7;12;78,30;0;0;46,30;0;0;57,31;0;0;
2023;8;7;13;83,13;69,43;0;59,13;69,43;0;68,40;69,43;0;
2023;8;7;14;80,00;100,39;0;52,75;99,99;0;62,82;100,16;0;
2023;8;7;15;84,93;100,39;0;47,50;99,99;0;62,60;100,16;0;
2023;8;7;16;80,23;100,39;0;30,00;99,99;0;58,55;100,15;0;
2023;8;7;17;76,61;100,39;0;31,61;99,99;0;58,45;100,17;0;
2023;8;7;18;70,95;100,39;0;2,55;99,99;0;48,68;100,14;0;
2023;8;7;19;85,10;120,10;0;25,00;90,00;0;67,55;111,04;0;
2023;8;7;20;107,02;100,01;0;77,00;77,00;0;94,61;88,86;0;
2023;8;7;21;125,95;120,01;0;82,85;82,00;0;110,86;105,42;0;
2023;8;7;22;133,70;145,10;0;104,60;107,00;0;117,10;125,40;0;
2023;8;7;23;140,02;140,02;0;101,01;105,30;0;111,13;119,75;0;
2023;8;7;24;128,55;128,55;0;57,15;94,25;0;96,58;117,99;0;
;;;;;;;;;;;;;
