OMIE - Mercado de electricidad;Fecha Emisión :29/04/2023 - 07:34;;28/04/2023;Precios Máximos, Mínimos y Medios ponderados del Mercado Continuo para cada una de las horas;;;;

Año;Mes;Día;Hora;MáximoES;MáximoPT;MáximoMO;MínimoES;MínimoPT;MínimoMO;MedioES;MedioPT;MedioMO;
2023;4;28;1;118,80;108,00;0;105,70;107,02;0;109,82;107,96;0;
2023;4;28;2;114,12;107,30;0;95,20;98,04;0;100,59;105,94;0;
2023;4;28;3;105,83;102,21;0;78,00;94,00;0;98,83;99,11;0;
2023;4;28;4;112,55;98,70;0;83,47;86,80;0;94,98;93,18;0;
2023;4;28;5;102,00;101,13;0;86,51;99,21;0;94,38;100,03;0;
2023;4;28;6;120,00;110,10;0;91,51;105,45;0;96,16;106,65;0;
2023;4;28;7;130,00;131,99;0;104,81;126,50;0;111,45;127,73;0;
2023;4;28;8;138,01;139,00;0;118,90;126,99;0;125,99;132,07;0;
2023;4;28;9;136,58;134,56;0;119,13;127,44;0;127,83;130,93;0;
2023;4;28;10;126,00;123,61;0;93,37;121,00;0;118,83;121,99;0;
2023;4;28;11;121,00;0;0;90,01;0;0;111,22;0;0;
2023;4;28;12;109,99;89,60;0;75,28;75,28;0;100,39;80,98;0;
2023;4;28;13;104,02;94,01;0;75,56;92,30;0;97,47;92,71;0;
2023;4;28;14;92,95;89,01;0;82,00;85,96;0;88,77;87,70;0;
2023;4;28;15;94,11;86,85;0;81,50;85,55;0;87,77;86,55;0;
2023;4;28;16;90,85;89,00;0;78,00;79,81;0;83,67;81,30;0;
2023;4;28;17;90,60;84,00;0;73,10;75,37;0;83,02;80,33;0;
2023;4;28;18;99,26;88,05;0;77,81;77,56;0;83,53;80,27;0;
2023;4;28;19;116,69;108,80;0;87,97;108,60;0;101,96;108,71;0;
2023;4;28;20;126,93;121,50;0;106,03;111,60;0;115,80;116,02;0;
2023;4;28;21;148,10;141,23;0;102,50;102,50;0;129,55;117,56;0;
2023;4;28;22;140,53;137,83;0;106,86;106,86;0;126,32;120,25;0;
2023;4;28;23;123,00;121,00;0;87,96;104,55;0;114,65;109,42;0;
2023;4;28;24;124,02;123,94;0;107,50;111,91;0;114,37;115,57;0;
;;;;;;;;;;;;;
