Year,Month,Day,Hour,Price1,Hour_Sin,Hour_Cos,Day_Sin,Day_Cos,Month_Sin,Month_Cos,Year_Scaled,Price2
2024,3.0,19.0,9.0,95.87,0.7071067811865476,-0.7071067811865475,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,96.23
2024,3.0,19.0,10.0,58.13,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,55.01
2024,3.0,19.0,11.0,37.28,0.258819045102521,-0.9659258262890682,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,34.32
2024,3.0,19.0,12.0,35.26,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,18.61
2024,3.0,19.0,13.0,35.0,-0.2588190451025208,-0.9659258262890683,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,28.67
2024,3.0,19.0,14.0,35.0,-0.4999999999999997,-0.8660254037844388,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,23.97
2024,3.0,19.0,15.0,35.0,-0.7071067811865471,-0.7071067811865479,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,25.49
2024,3.0,19.0,16.0,35.0,-0.8660254037844384,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,27.36
2024,3.0,19.0,17.0,35.54,-0.9659258262890683,-0.25881904510252063,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,34.49
2024,3.0,19.0,18.0,54.5,-1.0,-1.8369701987210297e-16,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,41.96
2024,3.0,19.0,19.0,76.62,-0.9659258262890684,0.2588190451025203,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,73.54
2024,3.0,19.0,20.0,128.96,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,132.44
2024,3.0,19.0,21.0,110.0,-0.7071067811865477,0.7071067811865474,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,111.82
2024,3.0,19.0,22.0,92.01,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,89.04
2024,3.0,19.0,23.0,81.75,-0.25881904510252157,0.9659258262890681,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,78.6
2024,3.0,19.0,24.0,76.1,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7000000000000001,74.12
2024,5.0,8.0,1.0,30.0,0.25881904510252074,0.9659258262890683,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,21.14
2024,5.0,8.0,2.0,20.18,0.49999999999999994,0.8660254037844387,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,20.45
2024,5.0,8.0,3.0,19.47,0.7071067811865475,0.7071067811865476,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,17.6
2024,5.0,8.0,4.0,17.27,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,13.57
2024,5.0,8.0,5.0,19.47,0.9659258262890683,0.25881904510252074,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,19.95
2024,5.0,8.0,6.0,18.67,1.0,6.123233995736766e-17,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,19.49
2024,5.0,8.0,7.0,21.07,0.9659258262890683,-0.25881904510252063,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,23.02
2024,5.0,8.0,8.0,35.01,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,31.11
2024,5.0,8.0,9.0,30.0,0.7071067811865476,-0.7071067811865475,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,25.58
2024,5.0,8.0,10.0,18.67,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,18.38
2024,5.0,8.0,11.0,10.0,0.258819045102521,-0.9659258262890682,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,9.15
2024,5.0,8.0,12.0,6.55,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,5.12
2024,5.0,8.0,13.0,3.25,-0.2588190451025208,-0.9659258262890683,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,2.63
2024,5.0,8.0,14.0,3.25,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,1.06
2024,5.0,8.0,15.0,3.25,-0.7071067811865471,-0.7071067811865479,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,0.22
2024,5.0,8.0,16.0,3.25,-0.8660254037844384,-0.5000000000000004,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,0.4
2024,5.0,8.0,17.0,7.53,-0.9659258262890683,-0.25881904510252063,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,0.62
2024,5.0,8.0,18.0,8.47,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,0.97
2024,5.0,8.0,19.0,11.16,-0.9659258262890684,0.2588190451025203,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,8.24
2024,5.0,8.0,20.0,24.5,-0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,23.07
2024,5.0,8.0,21.0,39.52,-0.7071067811865477,0.7071067811865474,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,41.37
2024,5.0,8.0,22.0,63.38,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,62.7
2024,5.0,8.0,23.0,54.36,-0.25881904510252157,0.9659258262890681,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,58.83
2024,5.0,8.0,24.0,51.91,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264,0.49999999999999994,-0.8660254037844387,0.7000000000000001,48.4
2024,5.0,30.0,1.0,50.94,0.25881904510252074,0.9659258262890683,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,25.46
2024,5.0,30.0,2.0,45.32,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,28.96
2024,5.0,30.0,3.0,43.12,0.7071067811865475,0.7071067811865476,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,22.94
2024,5.0,30.0,4.0,40.53,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,24.98
2024,5.0,30.0,5.0,38.64,0.9659258262890683,0.25881904510252074,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,24.0
2024,5.0,30.0,6.0,42.79,1.0,6.123233995736766e-17,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,33.1
2024,5.0,30.0,7.0,45.44,0.9659258262890683,-0.25881904510252063,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,48.15
2024,5.0,30.0,8.0,45.44,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,57.53
2024,5.0,30.0,9.0,38.64,0.7071067811865476,-0.7071067811865475,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,39.27
2024,5.0,30.0,10.0,27.42,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,21.5
2024,5.0,30.0,11.0,10.27,0.258819045102521,-0.9659258262890682,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,5.86
2024,5.0,30.0,12.0,3.82,1.2246467991473532e-16,-1.0,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,5.48
2024,5.0,30.0,13.0,3.25,-0.2588190451025208,-0.9659258262890683,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,4.66
2024,5.0,30.0,14.0,0.44,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,1.09
2024,5.0,30.0,15.0,0.0,-0.7071067811865471,-0.7071067811865479,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,-3.68
2024,5.0,30.0,16.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,-3.03
2024,5.0,30.0,17.0,0.0,-0.9659258262890683,-0.25881904510252063,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,-5.37
2024,5.0,30.0,18.0,0.0,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,-6.33
2024,5.0,30.0,19.0,1.0,-0.9659258262890684,0.2588190451025203,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,-1.29
2024,5.0,30.0,20.0,7.0,-0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,14.03
2024,5.0,30.0,21.0,37.5,-0.7071067811865477,0.7071067811865474,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,25.51
2024,5.0,30.0,22.0,35.01,-0.5000000000000004,0.8660254037844384,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,20.91
2024,5.0,30.0,23.0,37.92,-0.25881904510252157,0.9659258262890681,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,22.43
2024,5.0,30.0,24.0,30.33,-2.4492935982947064e-16,1.0,-0.20129852008866114,0.9795299412524943,0.49999999999999994,-0.8660254037844387,0.7000000000000001,14.88
2024,10.0,23.0,1.0,75.56,0.25881904510252074,0.9659258262890683,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,82.83
2024,10.0,23.0,2.0,79.25,0.49999999999999994,0.8660254037844387,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,79.26
2024,10.0,23.0,3.0,71.0,0.7071067811865475,0.7071067811865476,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,71.85
2024,10.0,23.0,4.0,64.32,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,68.72
2024,10.0,23.0,5.0,64.29,0.9659258262890683,0.25881904510252074,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,68.95
2024,10.0,23.0,6.0,65.0,1.0,6.123233995736766e-17,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,68.12
2024,10.0,23.0,7.0,84.98,0.9659258262890683,-0.25881904510252063,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,90.7
2024,10.0,23.0,8.0,102.1,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,106.59
2024,10.0,23.0,9.0,134.71,0.7071067811865476,-0.7071067811865475,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,153.05
2024,10.0,23.0,10.0,110.06,0.49999999999999994,-0.8660254037844387,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,114.31
2024,10.0,23.0,11.0,85.0,0.258819045102521,-0.9659258262890682,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,92.38
2024,10.0,23.0,12.0,65.0,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,53.93
2024,10.0,23.0,13.0,64.08,-0.2588190451025208,-0.9659258262890683,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,60.79
2024,10.0,23.0,14.0,56.58,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,59.47
2024,10.0,23.0,15.0,56.08,-0.7071067811865471,-0.7071067811865479,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,46.22
2024,10.0,23.0,16.0,59.99,-0.8660254037844384,-0.5000000000000004,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,44.16
2024,10.0,23.0,17.0,63.83,-0.9659258262890683,-0.25881904510252063,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,54.07
2024,10.0,23.0,18.0,71.99,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,59.57
2024,10.0,23.0,19.0,103.41,-0.9659258262890684,0.2588190451025203,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,79.91
2024,10.0,23.0,20.0,155.8,-0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,134.89
2024,10.0,23.0,21.0,145.97,-0.7071067811865477,0.7071067811865474,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,141.83
2024,10.0,23.0,22.0,121.89,-0.5000000000000004,0.8660254037844384,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,107.48
2024,10.0,23.0,23.0,99.87,-0.25881904510252157,0.9659258262890681,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,71.48
2024,10.0,23.0,24.0,93.16,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844386,0.5000000000000001,0.7000000000000001,62.52
2024,10.0,22.0,1.0,80.85,0.25881904510252074,0.9659258262890683,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,57.86
2024,10.0,22.0,2.0,70.0,0.49999999999999994,0.8660254037844387,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,62.98
2024,10.0,22.0,3.0,63.79,0.7071067811865475,0.7071067811865476,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,54.04
2024,10.0,22.0,4.0,69.4,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,56.01
2024,10.0,22.0,5.0,60.0,0.9659258262890683,0.25881904510252074,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,55.16
2024,10.0,22.0,6.0,70.0,1.0,6.123233995736766e-17,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,62.13
2024,10.0,22.0,7.0,75.97,0.9659258262890683,-0.25881904510252063,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,70.38
2024,10.0,22.0,8.0,102.17,0.8660254037844387,-0.4999999999999998,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,94.95
2024,10.0,22.0,9.0,123.02,0.7071067811865476,-0.7071067811865475,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,118.61
2024,10.0,22.0,10.0,105.5,0.49999999999999994,-0.8660254037844387,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,95.04
2024,10.0,22.0,11.0,93.02,0.258819045102521,-0.9659258262890682,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,63.36
2024,10.0,22.0,12.0,55.4,1.2246467991473532e-16,-1.0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,52.1
2024,10.0,22.0,13.0,53.54,-0.2588190451025208,-0.9659258262890683,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,44.69
2024,10.0,22.0,14.0,50.24,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,36.71
2024,10.0,22.0,15.0,53.54,-0.7071067811865471,-0.7071067811865479,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,42.38
2024,10.0,22.0,16.0,53.54,-0.8660254037844384,-0.5000000000000004,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,25.27
2024,10.0,22.0,17.0,52.5,-0.9659258262890683,-0.25881904510252063,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,39.75
2024,10.0,22.0,18.0,74.99,-1.0,-1.8369701987210297e-16,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,49.45
2024,10.0,22.0,19.0,95.91,-0.9659258262890684,0.2588190451025203,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,91.31
2024,10.0,22.0,20.0,124.71,-0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,127.19
2024,10.0,22.0,21.0,112.02,-0.7071067811865477,0.7071067811865474,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,110.72
2024,10.0,22.0,22.0,100.0,-0.5000000000000004,0.8660254037844384,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,96.93
2024,10.0,22.0,23.0,95.78,-0.25881904510252157,0.9659258262890681,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,92.06
2024,10.0,22.0,24.0,88.35,-2.4492935982947064e-16,1.0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844386,0.5000000000000001,0.7000000000000001,82.65
2024,6.0,20.0,1.0,109.26,0.25881904510252074,0.9659258262890683,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,71.74
2024,6.0,20.0,2.0,105.0,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,68.66
2024,6.0,20.0,3.0,103.0,0.7071067811865475,0.7071067811865476,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,56.91
2024,6.0,20.0,4.0,102.1,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,57.66
2024,6.0,20.0,5.0,96.9,0.9659258262890683,0.25881904510252074,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,61.04
2024,6.0,20.0,6.0,94.3,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,64.68
2024,6.0,20.0,7.0,99.0,0.9659258262890683,-0.25881904510252063,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,78.62
2024,6.0,20.0,8.0,111.72,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,108.68
2024,6.0,20.0,9.0,103.0,0.7071067811865476,-0.7071067811865475,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,109.86
2024,6.0,20.0,10.0,95.0,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,94.2
2024,6.0,20.0,11.0,71.87,0.258819045102521,-0.9659258262890682,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,82.55
2024,6.0,20.0,12.0,63.04,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,73.01
2024,6.0,20.0,13.0,62.53,-0.2588190451025208,-0.9659258262890683,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,68.94
2024,6.0,20.0,14.0,58.35,-0.4999999999999997,-0.8660254037844388,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,0.7000000000000001,63.06
